variant,target,attribute,parameter,spearman_rho,abs_rho
deterministic,param_mean,soil_porosity,parFC,-0.10513071343875187,0.10513071343875187
deterministic,param_mean,root_depth_50,parUZL,-0.10465600816980962,0.10465600816980962
deterministic,param_mean,high_prec_dur,route_a,0.10438250352035736,0.10438250352035736
deterministic,param_mean,dom_land_cover_frac,parK0,0.10418398734516102,0.10418398734516102
deterministic,param_mean,clay_frac,parK0,-0.10049774833101904,0.10049774833101904
deterministic,param_mean,geol_permeability,parK0,-0.09928417238071288,0.09928417238071288
deterministic,param_mean,geol_2nd_class,parK2,-0.0991138493828126,0.0991138493828126
deterministic,param_mean,low_prec_dur,parTT,-0.09834988815178336,0.09834988815178336
deterministic,param_mean,p_mean,parCFMAX,0.09685839158176862,0.09685839158176862
deterministic,param_mean,clay_frac,parK1,0.09610054269228684,0.09610054269228684
deterministic,param_mean,glim_2nd_class_frac,route_a,0.09480869574451178,0.09480869574451178
deterministic,param_mean,max_water_content,parCWH,0.0943020383326826,0.0943020383326826
deterministic,param_mean,gvf_max,parLP,-0.09119400676298998,0.09119400676298998
deterministic,param_mean,area_gages2,route_b,-0.08928725894700093,0.08928725894700093
deterministic,param_mean,max_water_content,route_b,-0.08725115197959449,0.08725115197959449
deterministic,param_mean,geol_2nd_class,parTT,0.0867559933787876,0.0867559933787876
deterministic,param_mean,soil_conductivity,parCFR,-0.08596491400320666,0.08596491400320666
deterministic,param_mean,geol_2nd_class,route_a,0.0858674202358846,0.0858674202358846
deterministic,param_mean,dom_land_cover,parLP,0.08538474621852027,0.08538474621852027
deterministic,param_mean,dom_land_cover,parTT,-0.08536796378079008,0.08536796378079008
deterministic,param_mean,gvf_diff,parPERC,-0.08466112515058032,0.08466112515058032
deterministic,param_mean,dom_land_cover_frac,parK1,0.08406721440309411,0.08406721440309411
deterministic,param_mean,soil_depth_statsgo,parK0,-0.08363863903960786,0.08363863903960786
deterministic,param_mean,p_seasonality,route_b,0.08232782147245311,0.08232782147245311
deterministic,param_mean,low_prec_dur,parUZL,0.07980264059573301,0.07980264059573301
deterministic,param_mean,sand_frac,parK0,-0.07972003455721297,0.07972003455721297
deterministic,param_mean,glim_2nd_class_frac,parBETA,-0.07940952191177415,0.07940952191177415
deterministic,param_mean,max_water_content,parK1,0.07854093651988174,0.07854093651988174
deterministic,param_mean,gvf_diff,parK0,0.07787788757420248,0.07787788757420248
deterministic,param_mean,soil_conductivity,parFC,-0.07679131625015763,0.07679131625015763
deterministic,param_mean,high_prec_dur,parPERC,0.07659372526144298,0.07659372526144298
deterministic,param_mean,soil_depth_pelletier,parLP,-0.07629178847223834,0.07629178847223834
deterministic,param_mean,geol_2nd_class,parFC,0.07616450620144626,0.07616450620144626
deterministic,param_mean,soil_depth_pelletier,parK1,0.07548235054941455,0.07548235054941455
deterministic,param_mean,carbonate_rocks_frac,route_b,-0.0744266470585892,0.0744266470585892
deterministic,param_mean,glim_2nd_class_frac,parPERC,-0.07353401440087556,0.07353401440087556
deterministic,param_mean,glim_1st_class_frac,route_a,-0.07186203226653051,0.07186203226653051
deterministic,param_mean,gvf_max,route_a,-0.07157692760843587,0.07157692760843587
deterministic,param_mean,area_gages2,parFC,0.07049900235275995,0.07049900235275995
deterministic,param_mean,pet_mean,parK2,-0.07022432961200571,0.07022432961200571
deterministic,param_mean,dom_land_cover_frac,parUZL,-0.06886513113455711,0.06886513113455711
deterministic,param_mean,geol_2nd_class,parUZL,0.06885917165409398,0.06885917165409398
deterministic,param_mean,carbonate_rocks_frac,parK2,0.06819809456532432,0.06819809456532432
deterministic,param_mean,glim_2nd_class_frac,parCFR,0.06658725861324157,0.06658725861324157
deterministic,param_mean,max_water_content,parCFMAX,-0.06638450537828265,0.06638450537828265
deterministic,param_mean,carbonate_rocks_frac,parFC,0.06603868298176838,0.06603868298176838
deterministic,param_mean,area_gages2,parK2,-0.06575557188773766,0.06575557188773766
deterministic,param_mean,pet_mean,route_a,0.06498144946632652,0.06498144946632652
deterministic,param_mean,dom_land_cover_frac,parCFMAX,0.06361991453531317,0.06361991453531317
deterministic,param_mean,lai_max,route_a,-0.0630633186740436,0.0630633186740436
deterministic,param_mean,high_prec_freq,route_a,-0.06186442305727095,0.06186442305727095
deterministic,param_mean,pet_mean,parLP,-0.06133337821688856,0.06133337821688856
deterministic,param_mean,dom_land_cover,parBETA,0.05930933762491601,0.05930933762491601
deterministic,param_mean,silt_frac,route_b,0.059282401303915405,0.059282401303915405
deterministic,param_mean,max_water_content,parK0,-0.058178967647332845,0.058178967647332845
deterministic,param_mean,soil_porosity,parK0,0.05756559153210487,0.05756559153210487
deterministic,param_mean,low_prec_freq,route_a,-0.0570629036244699,0.0570629036244699
deterministic,param_mean,root_depth_50,route_a,-0.05697745301478839,0.05697745301478839
deterministic,param_mean,geol_permeability,parTT,-0.05689392031684951,0.05689392031684951
deterministic,param_mean,soil_porosity,parCWH,0.05628297751660447,0.05628297751660447
deterministic,param_mean,aridity,route_a,-0.05607478882688012,0.05607478882688012
deterministic,param_mean,root_depth_50,parBETA,-0.05596485497095189,0.05596485497095189
deterministic,param_mean,soil_depth_statsgo,parCWH,0.05578774202838444,0.05578774202838444
deterministic,param_mean,glim_1st_class_frac,parPERC,0.054005933508438395,0.054005933508438395
deterministic,param_mean,geol_porosity,parUZL,-0.05318935023532438,0.05318935023532438
deterministic,param_mean,soil_depth_pelletier,parK2,0.05317575944315362,0.05317575944315362
deterministic,param_mean,high_prec_freq,parK2,0.051778468319226174,0.051778468319226174
deterministic,param_mean,glim_1st_class_frac,parCFR,-0.0507382797646519,0.0507382797646519
deterministic,param_mean,clay_frac,parLP,0.048667841026211224,0.048667841026211224
deterministic,param_mean,dom_land_cover_frac,parPERC,0.04776555082840676,0.04776555082840676
deterministic,param_mean,clay_frac,route_a,0.04776327707186253,0.04776327707186253
deterministic,param_mean,geol_permeability,parBETA,-0.04663014784787258,0.04663014784787258
deterministic,param_mean,geol_porosity,parK1,-0.04650680273307632,0.04650680273307632
deterministic,param_mean,dom_land_cover_frac,parBETA,0.046147811353178816,0.046147811353178816
deterministic,param_mean,soil_depth_statsgo,parLP,0.04596302269349729,0.04596302269349729
deterministic,param_mean,dom_land_cover_frac,parTT,-0.04550554487721597,0.04550554487721597
deterministic,param_mean,dom_land_cover,parUZL,0.042861616291684085,0.042861616291684085
deterministic,param_mean,soil_porosity,parCFR,-0.042756636609845626,0.042756636609845626
deterministic,param_mean,dom_land_cover,parK1,0.04116436053002933,0.04116436053002933
deterministic,param_mean,p_seasonality,parK1,0.04070593817450566,0.04070593817450566
deterministic,param_mean,dom_land_cover,parCFR,0.0406280521938691,0.0406280521938691
deterministic,param_mean,sand_frac,parCWH,-0.04050648768760901,0.04050648768760901
deterministic,param_mean,dom_land_cover_frac,parCFR,-0.04044817083085642,0.04044817083085642
deterministic,param_mean,p_seasonality,route_a,-0.039993251436874884,0.039993251436874884
deterministic,param_mean,soil_porosity,parLP,-0.03910539939361916,0.03910539939361916
deterministic,param_mean,max_water_content,parK2,-0.038921258149446566,0.038921258149446566
deterministic,param_mean,glim_1st_class_frac,route_b,-0.037957596435338165,0.037957596435338165
deterministic,param_mean,frac_snow,parLP,-0.03734700701693405,0.03734700701693405
deterministic,param_mean,glim_1st_class_frac,parCFMAX,-0.037250495214610525,0.037250495214610525
deterministic,param_mean,sand_frac,parFC,0.03567116615633997,0.03567116615633997
deterministic,param_mean,geol_2nd_class,parCWH,0.03405531222312713,0.03405531222312713
deterministic,param_mean,p_seasonality,parK2,-0.03324669204190521,0.03324669204190521
deterministic,param_mean,max_water_content,parLP,0.03210180264190639,0.03210180264190639
deterministic,param_mean,glim_2nd_class_frac,parCFMAX,0.03144799439385203,0.03144799439385203
deterministic,param_mean,soil_depth_pelletier,parFC,0.03144292429001025,0.03144292429001025
deterministic,param_mean,soil_conductivity,parLP,0.030240656611160474,0.030240656611160474
deterministic,param_mean,low_prec_freq,parK2,-0.02865225686237907,0.02865225686237907
deterministic,param_mean,dom_land_cover,parCWH,-0.02864587810198822,0.02864587810198822
deterministic,param_mean,soil_depth_statsgo,parUZL,-0.027927488833502438,0.027927488833502438
deterministic,param_mean,carbonate_rocks_frac,route_a,-0.027921931678856628,0.027921931678856628
deterministic,param_mean,glim_1st_class_frac,parFC,-0.02709128389814142,0.02709128389814142
deterministic,param_mean,dom_land_cover_frac,route_a,-0.026601929617511205,0.026601929617511205
deterministic,param_mean,sand_frac,parLP,-0.02643565314059961,0.02643565314059961
deterministic,param_mean,soil_depth_statsgo,parK1,-0.026202647299023343,0.026202647299023343
deterministic,param_mean,aridity,route_b,-0.025020818756196536,0.025020818756196536
deterministic,param_mean,dom_land_cover_frac,parCWH,-0.02496101266477775,0.02496101266477775
deterministic,param_mean,glim_2nd_class_frac,parFC,0.024939278747058532,0.024939278747058532
deterministic,param_mean,carbonate_rocks_frac,parLP,-0.024596351564996694,0.024596351564996694
deterministic,param_mean,soil_depth_statsgo,parCFMAX,-0.02425709656862759,0.02425709656862759
deterministic,param_mean,dom_land_cover_frac,parLP,-0.022864379664784353,0.022864379664784353
deterministic,param_mean,geol_porosity,parFC,-0.021822015134709705,0.021822015134709705
deterministic,param_mean,high_prec_dur,parCWH,0.021798064508424995,0.021798064508424995
deterministic,param_mean,geol_porosity,parK2,0.021493746210224297,0.021493746210224297
deterministic,param_mean,glim_2nd_class_frac,parCWH,0.02121424534186462,0.02121424534186462
deterministic,param_mean,geol_1st_class,route_b,0.020376852028764963,0.020376852028764963
deterministic,param_mean,geol_permeability,parPERC,-0.019843448418532056,0.019843448418532056
deterministic,param_mean,p_seasonality,parCFMAX,0.01955624590738118,0.01955624590738118
deterministic,param_mean,geol_1st_class,parFC,0.01894037259843645,0.01894037259843645
deterministic,param_mean,gvf_max,parUZL,0.017812760234452458,0.017812760234452458
deterministic,param_mean,lai_max,parUZL,0.016739241772483655,0.016739241772483655
deterministic,param_mean,frac_forest,parK2,0.016425610987307552,0.016425610987307552
deterministic,param_mean,geol_1st_class,parK2,0.01636173133035715,0.01636173133035715
deterministic,param_mean,gvf_diff,parCWH,0.01514098646039467,0.01514098646039467
deterministic,param_mean,silt_frac,parLP,-0.011780691170296448,0.011780691170296448
deterministic,param_mean,dom_land_cover_frac,route_b,-0.011676603197097516,0.011676603197097516
deterministic,param_mean,pet_mean,parUZL,0.009826773521587787,0.009826773521587787
deterministic,param_mean,dom_land_cover,parPERC,0.00950112984347949,0.00950112984347949
deterministic,param_mean,elev_mean,parLP,-0.009314219537375169,0.009314219537375169
deterministic,param_mean,glim_2nd_class_frac,route_b,0.008330659646867787,0.008330659646867787
deterministic,param_mean,soil_conductivity,parK0,0.006829657660000632,0.006829657660000632
deterministic,param_mean,dom_land_cover,parK0,0.0060156436871808576,0.0060156436871808576
deterministic,param_mean,dom_land_cover,parK2,-0.005772712669002034,0.005772712669002034
deterministic,param_mean,soil_depth_statsgo,route_b,0.005628500300690128,0.005628500300690128
deterministic,param_mean,max_water_content,parFC,-0.005229335244250822,0.005229335244250822
deterministic,param_mean,max_water_content,parCFR,-0.004633506012803805,0.004633506012803805
deterministic,param_mean,frac_forest,parLP,0.00326999347182598,0.00326999347182598
deterministic,param_mean,geol_permeability,parCWH,-0.0022992665182301124,0.0022992665182301124
deterministic,param_mean,soil_depth_statsgo,parFC,-0.002241479017384997,0.002241479017384997
deterministic,param_mean,silt_frac,parCWH,-0.0021576567369346127,0.0021576567369346127
deterministic,param_mean,silt_frac,parPERC,-0.0018017141070159031,0.0018017141070159031
deterministic,param_mean,glim_1st_class_frac,parCWH,-0.0017982530873798296,0.0017982530873798296
deterministic,param_mean,soil_depth_statsgo,parCFR,0.0014568137505908464,0.0014568137505908464
deterministic,param_mean,sand_frac,parCFR,-0.0011315465096132264,0.0011315465096132264
deterministic,param_mean,geol_2nd_class,parBETA,0.0006294684395668691,0.0006294684395668691
mc_dropout,param_mean,slope_mean,parBETA,-0.6435885845089218,0.6435885845089218
mc_dropout,param_mean,frac_snow,route_b,0.637871936814544,0.637871936814544
mc_dropout,param_mean,frac_forest,parTT,0.6329975057374785,0.6329975057374785
mc_dropout,param_mean,low_prec_dur,parCFMAX,-0.6148496440974518,0.6148496440974518
mc_dropout,param_mean,aridity,parPERC,-0.6066135918626114,0.6066135918626114
mc_dropout,param_mean,soil_conductivity,parUZL,0.603328247932917,0.603328247932917
mc_dropout,param_mean,aridity,parK0,-0.6013353659171914,0.6013353659171914
mc_dropout,param_mean,low_prec_freq,parCFMAX,-0.5843529628220104,0.5843529628220104
mc_dropout,param_mean,frac_forest,parPERC,0.5822128110511772,0.5822128110511772
mc_dropout,param_mean,slope_mean,parPERC,0.57706610626342,0.57706610626342
mc_dropout,param_mean,gvf_max,parK0,0.574517040923383,0.574517040923383
mc_dropout,param_mean,pet_mean,parFC,0.5706645891992533,0.5706645891992533
mc_dropout,param_mean,p_mean,parPERC,0.5676916948591498,0.5676916948591498
mc_dropout,param_mean,p_seasonality,parUZL,-0.5630368694361423,0.5630368694361423
mc_dropout,param_mean,p_seasonality,parPERC,-0.5550457531741089,0.5550457531741089
mc_dropout,param_mean,soil_depth_pelletier,parBETA,0.550659360537251,0.550659360537251
mc_dropout,param_mean,high_prec_freq,parCFMAX,-0.5484958793622787,0.5484958793622787
mc_dropout,param_mean,pet_mean,parCFMAX,-0.5484883459047363,0.5484883459047363
mc_dropout,param_mean,clay_frac,parCFMAX,-0.5324988304727848,0.5324988304727848
mc_dropout,param_mean,lai_diff,parK0,0.5308405327357408,0.5308405327357408
mc_dropout,param_mean,p_mean,parK0,0.5293657072005244,0.5293657072005244
mc_dropout,param_mean,frac_forest,parCFMAX,0.5293575173578488,0.5293575173578488
mc_dropout,param_mean,clay_frac,route_b,-0.5272076603246136,0.5272076603246136
mc_dropout,param_mean,aridity,parTT,-0.5248917785349206,0.5248917785349206
mc_dropout,param_mean,lai_diff,parCFMAX,0.5232184234170332,0.5232184234170332
mc_dropout,param_mean,lai_max,parK0,0.521370583478203,0.521370583478203
mc_dropout,param_mean,p_seasonality,parTT,-0.5142661578795085,0.5142661578795085
mc_dropout,param_mean,gvf_diff,parK1,0.5073393429207813,0.5073393429207813
mc_dropout,param_mean,soil_depth_pelletier,parPERC,-0.5034144831591723,0.5034144831591723
mc_dropout,param_mean,gvf_max,parCFMAX,0.5026107000792676,0.5026107000792676
mc_dropout,param_mean,elev_mean,parBETA,-0.5015532615828279,0.5015532615828279
mc_dropout,param_mean,high_prec_freq,parTT,-0.5014236956585965,0.5014236956585965
mc_dropout,param_mean,sand_frac,parUZL,0.4990901161420124,0.4990901161420124
mc_dropout,param_mean,soil_porosity,parUZL,-0.4967588962965236,0.4967588962965236
mc_dropout,param_mean,p_mean,parTT,0.49281093684002136,0.49281093684002136
mc_dropout,param_mean,soil_conductivity,parK1,-0.4909029547586378,0.4909029547586378
mc_dropout,param_mean,slope_mean,parTT,0.48903614969627457,0.48903614969627457
mc_dropout,param_mean,high_prec_dur,parK1,-0.4883477052916343,0.4883477052916343
mc_dropout,param_mean,p_seasonality,parBETA,0.4881642064867958,0.4881642064867958
