basin_id,variant,parBETA_mean,parFC_mean,parK0_mean,parK1_mean,parK2_mean,parLP_mean,parPERC_mean,parUZL_mean,parTT_mean,parCFMAX_mean,parCFR_mean,parCWH_mean,route_a_mean,route_b_mean,parBETA_std,parFC_std,parK0_std,parK1_std,parK2_std,parLP_std,parPERC_std,parUZL_std,parTT_std,parCFMAX_std,parCFR_std,parCWH_std,route_a_std,route_b_std
2450250,deterministic,1.5713393688201904,237.05334981282553,0.8999998172124227,0.4569026033083598,0.07928243031104405,0.3244972725709279,1.6647754112879436,14.399067560831705,-1.9640862147013347,1.0680347084999084,7.589697048615562e-08,3.829851635828163e-08,0.09480592810238402,0.06227659511690339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464000,deterministic,2.4363234440485635,285.1197814941406,0.8999975124994913,0.34482015172640484,0.08967988193035126,0.5228953659534454,1.0726566712061565,11.016544342041016,-1.2429709831873577,0.965055505434672,5.903772072694361e-07,3.2139377973787003e-07,1.5407387415568035,0.13233539958794913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464360,deterministic,1.263506293296814,502.9462483723958,0.8999994794527689,0.4271342058976491,0.04206609850128492,0.5780749917030334,2.4767954349517822,9.362369378407797,-1.5449861288070679,0.9077016115188599,3.079113615929903e-07,3.4996764715818546e-07,0.7098686099052429,0.2906757940848668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465493,deterministic,1.0478525559107463,765.088623046875,0.8999997774759928,0.42349814375241596,0.028051177660624187,0.3239047924677531,2.4230848948160806,18.82261594136556,-1.9476061662038167,1.0234034061431885,4.3285797760953905e-08,3.681479262181616e-08,0.8087479670842489,0.3225472755730152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469800,deterministic,2.0923883517583213,348.2469991048177,0.8999988039334615,0.46404870351155597,0.08232543617486954,0.6290336847305298,1.6282755533854167,14.896082401275635,-1.9968512852986653,0.9326133131980896,3.252490519874603e-07,2.3031809230171044e-07,2.191118677457174,0.04833207527796427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472000,deterministic,2.871877829233805,337.09751383463544,0.8999677499135336,0.4073886175950368,0.019874149933457375,0.7979550361633301,0.7501371502876282,24.77936617533366,-1.7011165221532185,1.1730576356252034,3.556880765624252e-06,3.278771828263416e-06,2.7073593934377036,0.27484744290510815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472500,deterministic,2.0542345444361367,491.98463948567706,0.8999945720036825,0.412983238697052,0.00875967275351286,0.7528102397918701,2.3296666145324707,17.778244018554688,-2.0815305709838867,0.8768410483996073,1.0001753310007189e-06,1.0194202294163308e-06,2.5919784704844155,0.053723122303684555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479155,deterministic,1.8811945915222168,403.9286600748698,0.899998406569163,0.43430522084236145,0.06062741453448931,0.7193973461786906,1.7636281847953796,15.528862317403158,-1.5101566314697266,1.4831960598627727,5.704527712424579e-07,3.626072408261886e-07,0.41770829757054645,0.02029202428335945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479300,deterministic,2.648701032002767,460.72145589192706,0.8999749422073364,0.41389204065004986,0.030575594243903954,0.8834532896677653,1.5021769205729167,35.77373186747233,-1.5550565719604492,1.236328125,5.4208851831087186e-06,4.364840445229372e-06,2.6010496616363525,0.3082011342048645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479560,deterministic,2.792730967203776,444.47068277994794,0.8999554514884949,0.3714009126027425,0.027571698961158592,0.8902976314226786,1.352656324704488,36.23663012186686,-1.4637884298960369,1.3160734574000041,8.596593905470703e-06,5.7000780013064895e-06,2.7070525487264,0.415028194586436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2481000,deterministic,3.1311936378479004,379.0130310058594,0.8999950687090555,0.4693959355354309,0.048315844498574734,0.9245608448982239,0.9143100380897522,12.4634428024292,-1.6132409969965618,1.107573966185252,1.4204759963831748e-06,1.385620900388555e-06,1.9369010925292969,0.03287016538282236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2481510,deterministic,2.6217586994171143,482.1044209798177,0.8999887307484945,0.4417303800582886,0.033040472927192845,0.88450555006663,1.4334280093510945,15.403611501057943,-1.7557945251464844,1.1479356288909912,2.2162998902786057e-06,1.6827424360599252e-06,2.328545014063517,0.0800364079574744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010655,deterministic,2.7164533138275146,70.32236226399739,0.899999717871348,0.46318017443021137,0.02918928551177184,0.4804575443267822,1.8175671497980754,14.512025197347006,-0.707861065864563,2.569439172744751,5.832715384753347e-09,3.835020343882315e-08,0.10024933144450188,6.071787039438884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3011800,deterministic,2.830376982688904,63.14483515421549,0.8999998966852824,0.4669778148333232,0.03805371125539144,0.6095082064469656,3.3001410961151123,18.16720453898112,-1.494745413462321,2.1520042419433594,6.283335786857099e-09,1.0577281569131477e-08,0.21534054478009543,3.74532143274943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015500,deterministic,3.295795996983846,74.84215672810872,0.8999993006388346,0.46442421277364093,0.0313399787992239,0.6134572923183441,1.6488256454467773,14.494751930236816,-0.8059173425038656,2.352396806081136,1.0837405713578127e-08,6.967401490938958e-08,0.1547213519612948,5.172093550364177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021350,deterministic,2.4040072758992515,104.20093027750652,0.8999999364217123,0.46069637934366864,0.03687850758433342,0.3337658494710922,1.327247142791748,9.20427163441976,-0.40299975872039795,2.4994990030924478,2.847696851474938e-09,1.1376643881585066e-08,0.0659826323390007,1.6779893636703491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3026500,deterministic,2.826455593109131,65.90858332316081,0.8999998569488525,0.46709776918093365,0.03298411269982656,0.565768097837766,2.8493854999542236,17.27929751078288,-1.242709795633952,2.076010783513387,6.426721950910282e-09,1.5212247905793674e-08,0.1850222498178482,5.167826016743978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3028000,deterministic,2.778412143389384,64.21681722005208,0.8999998966852824,0.4639567832152049,0.033705455561478935,0.5861961444218954,2.7614027659098306,16.68818473815918,-1.2051914930343628,2.0893874963124595,5.995508164010251e-09,1.5247591411693406e-08,0.17762634654839835,4.863080183664958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049000,deterministic,1.3314861456553142,129.5849583943685,0.8999996781349182,0.4775932530562083,0.051145693908135094,0.2582406898339589,1.1703985929489136,12.149728775024414,-1.0762856006622314,2.3234405517578125,4.1635158876118794e-08,5.4570286807849776e-08,0.06527487436930339,4.109270811080933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049800,deterministic,1.2331877152125041,264.29986572265625,0.8999998569488525,0.47039740284283954,0.05991457402706146,0.22370080649852753,0.38579265276590985,6.046399752298991,-1.6200207074483235,1.4324184656143188,1.5750691047718608e-08,2.558054553366181e-08,0.01568353765954574,5.131415208180745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050000,deterministic,3.6300609509150186,93.30000305175781,0.8999992807706197,0.414265513420105,0.08599166075388591,0.6193376878897349,1.6565170288085938,17.60907967885335,-1.3033767143885295,1.9468681414922078,9.416114465921055e-08,1.6484724104278334e-07,0.0971427634358406,0.37125682830810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3069500,deterministic,2.869444807370504,66.4297243754069,0.899999181429545,0.38629866639773053,0.07945966472228368,0.9127631187438965,1.7527819871902466,18.346452713012695,-1.4268521070480347,2.033072511355082,9.691151940198021e-08,3.74644124612189e-07,0.3302271564801534,0.280418594678243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070500,deterministic,2.880020260810852,96.96896870930989,0.8999991218249003,0.4442472457885742,0.08131973693768184,0.6696559737126032,1.1755166053771973,11.306271235148111,-1.4935382604599,1.6448170344034831,5.721234626795043e-08,1.4214562919316146e-07,0.20728767911593118,1.2595316966374714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3076600,deterministic,1.9661963780721028,102.83071645100911,0.8999975721041361,0.4228755036989848,0.04607050990064939,0.503125915924708,1.555321216583252,15.524562199910482,-1.316092848777771,2.0128347078959146,1.3025646576162822e-07,3.0685252146630165e-07,0.17492999881505966,3.2954230308532715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3078000,deterministic,1.967532793680827,117.6681416829427,0.8999995191891988,0.4482490619023641,0.05170285950104395,0.46744131048520404,0.9136668046315511,8.284566720326742,-1.2004728714625041,1.7599658966064453,1.737012896481834e-08,7.53240002223284e-08,0.07255740463733673,5.09329875310262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3140000,deterministic,3.606089194615682,237.90345764160156,0.8999998370806376,0.47663965821266174,0.06941770513852437,0.7143315672874451,1.161138653755188,3.343660910924276,-1.599093755086263,1.409437080224355,2.1282222058734607e-08,6.630228827075868e-08,0.0400652177631855,1.5452601114908855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3144000,deterministic,2.147709925969442,201.55860392252603,0.8999998569488525,0.4725994070370992,0.057213383416334786,0.5924462179342905,0.8604925473531088,4.723494450251262,-1.523338754971822,1.743627905845642,1.6978673356149443e-08,8.427031561453191e-08,0.027875171974301338,1.8955659071604412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170000,deterministic,1.4878743489583333,455.8748474121094,0.8999978303909302,0.331897109746933,0.02924495500822862,0.6172569990158081,3.2818044821421304,13.733430544535318,-0.602000872294108,2.0638271967569985,1.241919804032913e-07,3.0664975698517044e-07,0.26204395294189453,1.113279143969218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173000,deterministic,2.327364921569824,248.39662170410156,0.8999872406323751,0.33134738604227704,0.037883052602410316,0.7104147871335348,0.8027661045392355,9.908495585123697,-1.2120557228724163,1.8078991572062175,8.450495746122518e-07,3.552794955415569e-06,0.17187650750080744,1.8766605456670125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180500,deterministic,2.461520195007324,97.3804194132487,0.8999996383984884,0.44468175371487934,0.06433758015433948,0.538391242424647,1.3933475812276204,15.519179979960123,-1.2027552127838135,2.032298962275187,2.73792076418052e-08,8.814363106068868e-08,0.05370330189665159,1.2837238709131877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182500,deterministic,2.850703318913778,105.49619547526042,0.8999975522359213,0.34799089034398395,0.05758622412880262,0.6744036674499512,0.9366844097773234,14.084471702575684,-1.145872990290324,1.9332025448481243,1.6570835962662991e-07,8.229078195161795e-07,0.16647710154453912,1.0245625178019206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186500,deterministic,2.784062703450521,84.21326700846355,0.8999998569488525,0.47595465183258057,0.08944334338108699,0.6460852324962616,1.5268412431081135,10.848321596781412,-1.4017980098724365,1.7580231030782063,1.285907573015758e-08,9.47392976291539e-08,0.03835846483707428,1.5675386190414429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237280,deterministic,4.115906318028768,261.7889709472656,0.8999998966852824,0.49133406082789105,0.163460835814476,0.340338796377182,0.3942178438107173,3.475221792856852,-1.470975677172343,1.9961529970169067,9.663315000037661e-09,6.889946469375759e-08,0.03607494477182627,2.838822364807129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237500,deterministic,5.933143933614095,221.65670267740884,0.8999973138173422,0.47991981108983356,0.1634246309598287,0.925628145535787,0.8001211484273275,3.767622152964274,-2.1123679478963218,0.8564642469088236,6.297931681350141e-07,9.512107036850163e-07,0.32242270310719806,0.007645243002722661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3238500,deterministic,5.9983704884847,132.55880737304688,0.8999996582667033,0.47458810607592267,0.1670466015736262,0.8530602057774862,0.4944961667060852,2.2047571738560996,-2.2063775062561035,0.7107710242271423,2.1580428673691662e-07,5.869307469671033e-08,0.3205914745728175,0.0004944118457691123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241500,deterministic,5.282162348429362,310.56141153971356,0.8998775283495585,0.21412301560242972,0.03503127892812093,0.9566855033238729,0.5457306901613871,10.481711705525717,-1.5914719502131145,1.8830458323160808,5.9941793265257575e-06,1.8258374069546335e-05,0.8643513917922974,0.26256729165712994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280700,deterministic,2.350973924001058,309.99012756347656,0.8999994397163391,0.4809921979904175,0.10341572637359302,0.43576966722806293,1.262012203534444,6.879267851511638,-1.732562740643819,1.7299571832021077,7.354202817092907e-08,2.62655098263546e-07,0.06778588456412156,1.7253971894582112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3281500,deterministic,3.60871688524882,206.15975952148438,0.8999904990196228,0.3957527279853821,0.09075991312662761,0.7345956961313883,0.5134223401546478,12.832026799519857,-1.4430090586344402,2.0242002407709756,8.644468749707812e-07,1.4568178154187688e-06,1.021276593208313,0.6955685218175253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285000,deterministic,5.880718390146892,110.97256469726562,0.8999994993209839,0.4300117592016856,0.13649570445219675,0.9827101627985636,1.4736994902292888,9.430129686991373,-2.260693073272705,0.9608523646990458,7.043978319150786e-08,6.524443000680928e-08,1.181301196416219,0.001255533725876982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291780,deterministic,5.993804136912028,176.18884785970053,0.8999999364217123,0.49917487303415936,0.1960552086432775,0.5649184981981913,1.769196351369222,1.2565221786499023,-2.242620309193929,1.053275426228841,5.95317186657951e-08,1.2665683576014905e-08,0.055303708339730896,0.0010968333372147754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3338780,deterministic,5.6434281667073565,196.8696543375651,0.899964451789856,0.26358476281166077,0.04705856367945671,0.9764993985493978,0.724605123202006,7.2780717213948565,-1.7863547404607136,1.0860021710395813,1.576012967063889e-05,2.333038504787055e-05,1.8750269412994385,0.08982432633638382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3340800,deterministic,5.626655737559001,247.76253255208334,0.8999847173690796,0.2829335580269496,0.04583094144860903,0.8864022493362427,0.7802802721659342,9.64100170135498,-1.6239195664723713,1.5664360125859578,1.2247045731328399e-05,3.299203861691543e-05,0.7077579696973165,0.13417180875937143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346000,deterministic,5.960042317708333,274.01141357421875,0.8999693393707275,0.399860143661499,0.06772697841127713,0.8963740468025208,0.1904252121845881,3.8648263613382974,-2.1592750549316406,0.8793356617291769,4.1531783002331695e-06,3.6594084349417244e-06,2.48537540435791,0.05223635087410609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364500,deterministic,5.929532368977864,258.0079854329427,0.8999804059664408,0.4393423795700073,0.12743767847617468,0.7590350111325582,1.2296669880549114,5.601500034332275,-2.038313865661621,1.4114921887715657,2.886903319361996e-06,3.6494785836301466e-06,0.8350272178649902,0.09277071803808212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3366500,deterministic,5.969656308492024,240.00387573242188,0.8999988238016764,0.395708700021108,0.14100593825181326,0.9834525386492411,0.5527891914049784,8.14680004119873,-1.6521015961964924,1.1683392922083538,2.2403497264752067e-07,9.635490420360308e-08,0.45179269711176556,0.0033961129374802113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368000,deterministic,5.990492661794026,189.18242390950522,0.899999996026357,0.4987600843111674,0.1907494862874349,0.7583955923716227,1.2640632788340251,0.7681734561920166,-2.2134389877319336,1.314846436182658,5.6576669990130814e-08,1.7886898952731063e-08,0.03197583897660176,0.0006930995732545853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3384450,deterministic,3.620967706044515,261.064448038737,0.8999999562899271,0.4878070453802745,0.11089783410231273,0.2899090399344762,0.9634779691696167,2.9152193466822305,-2.0067550341288247,1.3906304240226746,2.590755595240542e-08,6.126562336709421e-07,0.013733883077899614,0.18697008987267813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3439000,deterministic,1.0818077325820923,550.3844706217448,0.8999998370806376,0.46548932790756226,0.038235450784365334,0.7429080406824747,9.699073473612467,15.15135415395101,-0.664751410484314,2.049175500869751,2.920585591888643e-08,1.6541067885770627e-08,0.05682416073977947,5.363503456115723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3455500,deterministic,1.0170788367589314,395.85028076171875,0.9000000357627869,0.48935121297836304,0.032926260183254875,0.6940147678057352,9.924839973449707,4.039180040359497,-1.9025848309199016,0.9896337191263834,1.6961990733689331e-09,8.309710606245468e-10,0.016895924073954422,2.779841423034668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3456500,deterministic,1.0896059672037761,226.7939198811849,0.8999999761581421,0.4844886859258016,0.044528928895791374,0.8594202001889547,9.534478187561035,6.598997910817464,-1.4461839993794758,1.709369460741679,7.818174724803784e-09,4.46582530359609e-09,0.04172480727235476,2.7449907461802163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3460000,deterministic,1.1829262574513753,224.67126973470053,0.8999997973442078,0.42966516812642414,0.05002117777864138,0.6832824548085531,8.2503981590271,11.509684721628824,-0.3311535914738973,2.0395228465398154,3.1674298110277256e-08,3.2523040913168266e-08,0.06584658722082774,2.5494654377301535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3463300,deterministic,1.0340183178583782,129.0883560180664,0.9000000357627869,0.49435044328371686,0.05866319561998049,0.9330320954322815,9.774861971537272,4.32341210047404,-1.556874672571818,1.2416423161824544,7.581262288321554e-10,4.058302126608235e-10,0.007340485695749521,0.6109331498543421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471500,deterministic,1.5713560183842976,186.2196299235026,0.899995744228363,0.37883012493451435,0.02647616962591807,0.502361128727595,2.378671964009603,11.32424227396647,-1.1466829379399617,1.8432995080947876,3.1239237567130357e-07,7.881963356067464e-07,0.15623498211304346,2.7749810218811035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473000,deterministic,1.8871865272521973,221.2884775797526,0.8999903202056885,0.3860156138737996,0.034738256285587944,0.688548763593038,1.9721591472625732,13.46403980255127,-0.9864590962727865,2.211721976598104,7.901618654197288e-07,1.6764427640166464e-06,0.43448667724927265,1.9556357860565186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3479000,deterministic,1.1800531148910522,147.68522135416666,0.8999999761581421,0.4753736654917399,0.04564322282870611,0.7824433843294779,6.885783513387044,3.5450870196024575,-1.380934238433838,1.9112694660822551,3.401364578881072e-09,3.1994566255614623e-09,0.03162822499871254,1.5452417532602947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488000,deterministic,2.188934326171875,205.53864034016928,0.8999943534533182,0.3622988661130269,0.050566172848145165,0.7307998935381571,1.134199579556783,11.578531583150228,-1.2512688239415486,1.8126434882481892,6.213159243391905e-07,1.7465699215790664e-06,0.14598767211039862,1.148383359114329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3498500,deterministic,1.6178980271021526,313.0900166829427,0.8999969164530436,0.4054964780807495,0.09329625715812047,0.5782484710216522,4.564075390497844,13.996966997782389,-0.7848289807637533,2.205108722050985,8.884506002004855e-07,6.454622883585633e-07,0.1144336387515068,0.3077903687953949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,deterministic,1.0266324281692505,728.3794148763021,0.8999994595845541,0.4579215844472249,0.03866854434212049,0.5547534426053365,9.761919975280762,24.45495541890462,-1.0037269194920857,1.771817684173584,5.755500749142032e-08,1.2317616144656244e-08,0.08043970415989558,5.523293813069661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500240,deterministic,1.0106472969055176,701.6829427083334,0.899999996026357,0.4811414082845052,0.041037278870741524,0.5308310190836588,9.79171339670817,14.885497093200684,-1.3681037425994873,1.197339693705241,1.242778774393031e-08,3.756996712287371e-09,0.022149717745681603,4.582846323649089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504000,deterministic,1.0522756179173787,453.4368489583333,0.8999990423520406,0.48133864005406696,0.045252072314421334,0.6517653266588846,9.729182879130045,16.3468500773112,-1.454193075497945,1.671993891398112,7.03985818875652e-08,1.5699141172239212e-08,0.2540765255689621,5.686547597249349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3574500,deterministic,4.769811948140462,114.61208597819011,0.8999980886777242,0.3581330478191376,0.043544232845306396,0.7285090287526449,1.350328763326009,16.963619867960613,-1.8307017882664998,1.271167000134786,2.7174683954929907e-07,3.3733040183392404e-07,2.742743968963623,0.011399457153553763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3592718,deterministic,1.0619389216105144,782.9259847005209,0.8999998966852824,0.44379060467084247,0.0407779086381197,0.34408461054166156,2.3521507581075034,6.8878655433654785,-1.6970234314600627,1.08855535586675,2.473094610581465e-08,3.251114729282042e-08,0.3384755700826645,0.39844702122112113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3604000,deterministic,3.4645918210347495,239.76842244466147,0.8999956250190735,0.2564122478167216,0.020880304897824924,0.9376932581265768,4.125490824381511,38.68804804484049,-1.6702157258987427,1.437423865000407,1.5129039496741825e-06,2.1574489815397633e-06,0.4991016685962677,0.059519016494353615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015330,deterministic,2.3961215813954673,82.56525421142578,0.899999757607778,0.34154823422431946,0.007127889276792605,0.8350085218747457,0.4229320287704468,3.6818699836730957,0.9144852956136068,3.331801176071167,3.652644779232143e-09,8.722863616602202e-09,0.11747011542320251,4.298795382181804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4024430,deterministic,2.095101515452067,122.85157012939453,0.899998128414154,0.39302898446718854,0.007838517582664887,0.7595054904619852,0.5513757467269897,15.609992663065592,0.21816507975260416,2.978319009145101,2.0562088032249903e-08,2.1409813403631497e-07,0.45636409521102905,6.017781098683675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4027000,deterministic,2.203761259714762,158.00582377115884,0.8999990224838257,0.3159037083387375,0.0044711782441784935,0.7605405847231547,1.1947447856267293,22.902909596761067,-0.2765628894170125,2.9830278555552163,1.1033915522003687e-08,6.769060070799249e-08,0.20807073637843132,6.096303462982178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4040500,deterministic,1.2287482817967732,127.31789143880208,0.8999940156936646,0.19439437240362167,0.009844869996110598,0.5751124521096548,0.6998808979988098,54.31070454915365,0.11290256182352702,3.1397534211476645,4.963601677824651e-08,2.3466214630711116e-07,0.46472251415252686,6.077459812164307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4043050,deterministic,1.1663271983464558,75.22356669108073,0.8999994595845541,0.27210695048173267,0.011488288020094236,0.7552633881568909,1.5985970894495647,28.31776491800944,0.5542657375335693,3.0851053396860757,1.2612815236678898e-08,1.8070265580168627e-08,0.24652874966462454,5.377330938975017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4045500,deterministic,1.2278148730595906,207.34278361002603,0.8999996383984884,0.1694246530532837,0.017147397932906944,0.53508327404658,1.1085528135299683,80.60330454508464,-1.1491083701451619,2.7757837772369385,1.758223761028077e-09,3.2939243277407826e-09,1.3132273356119792,4.059737364451091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4057510,deterministic,1.047022541364034,113.53535970052083,0.8999998370806376,0.1894541730483373,0.01867803993324439,0.350985715786616,1.2343119382858276,52.258755366007485,-0.4214315017064412,2.3862213691075644,9.326760837026956e-09,9.436063574027227e-10,0.3656936486562093,4.397693037986755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4057800,deterministic,1.2058603763580322,150.35704803466797,0.899998684724172,0.21107934912045798,0.012473239873846373,0.4939597249031067,1.126032292842865,32.309469858805336,-0.4293634494145711,2.5242577393849692,2.3165844575956385e-08,2.7462045526505108e-08,0.41394651929537457,6.131572087605794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
