basin_id,variant,seed,sample_count,parBETA_mean,parBETA_std,parFC_mean,parFC_std,parK0_mean,parK0_std,parK1_mean,parK1_std,parK2_mean,parK2_std,parLP_mean,parLP_std,parPERC_mean,parPERC_std,parUZL_mean,parUZL_std,parTT_mean,parTT_std,parCFMAX_mean,parCFMAX_std,parCFR_mean,parCFR_std,parCWH_mean,parCWH_std,route_a_mean,route_a_std,route_b_mean,route_b_std
1134500,deterministic,111,1,1.0652854442596436,0.0,58.072471618652344,0.0,0.8999999165534973,0.0,0.44942283630371094,0.0,0.02884056232869625,0.0,0.6984370350837708,0.0,2.3468966484069824,0.0,16.471445083618164,0.0,-0.5032449960708618,0.0,2.587275505065918,0.0,4.7327204377722865e-09,0.0,1.3100016627021205e-09,0.0,0.0185269545763731,0.0,5.215941429138184,0.0
1137500,deterministic,111,1,1.0306286811828613,0.0,115.87954711914062,0.0,0.9000000357627869,0.0,0.4421914517879486,0.0,0.0300009623169899,0.0,0.3878221809864044,0.0,5.1795573234558105,0.0,4.413321018218994,0.0,-1.1299493312835693,0.0,2.0600438117980957,0.0,1.6887240494867228e-09,0.0,2.9207070095793597e-10,0.0,0.01448826678097248,0.0,3.728001594543457,0.0
1139000,deterministic,111,1,1.0443172454833984,0.0,72.41494750976562,0.0,0.8999999165534973,0.0,0.4444216191768646,0.0,0.027935799211263657,0.0,0.30354681611061096,0.0,3.411378860473633,0.0,16.898250579833984,0.0,-0.6288421154022217,0.0,2.0678296089172363,0.0,5.108085954219632e-09,0.0,7.946212576825928e-10,0.0,0.057412076741456985,0.0,6.159483909606934,0.0
1139800,deterministic,111,1,1.1029891967773438,0.0,109.84513854980469,0.0,0.8999999165534973,0.0,0.46077004075050354,0.0,0.033335763961076736,0.0,0.20245541632175446,0.0,4.146466255187988,0.0,7.378129005432129,0.0,-1.3192311525344849,0.0,1.5088452100753784,0.0,7.025259929349659e-09,0.0,3.14672310430808e-09,0.0,0.3461418151855469,0.0,6.135833263397217,0.0
1142500,deterministic,111,1,1.183720588684082,0.0,110.59754180908203,0.0,0.8999999165534973,0.0,0.46444472670555115,0.0,0.03793595731258392,0.0,0.28598731756210327,0.0,4.024110317230225,0.0,10.726521492004395,0.0,-0.3312869071960449,0.0,2.361318349838257,0.0,4.517509921697638e-09,0.0,1.6359053001124835e-09,0.0,0.08901790529489517,0.0,5.2327351570129395,0.0
1144000,deterministic,111,1,1.3594942092895508,0.0,74.88206481933594,0.0,0.8999990224838257,0.0,0.38440272212028503,0.0,0.031638260930776596,0.0,0.30681729316711426,0.0,3.6039533615112305,0.0,11.399906158447266,0.0,-0.3604414463043213,0.0,2.5839319229125977,0.0,1.0766209612711464e-07,0.0,2.2299957436189288e-08,0.0,0.23765899240970612,0.0,5.2000412940979,0.0
1162500,deterministic,111,1,2.1209797859191895,0.0,201.7435302734375,0.0,0.8999998569488525,0.0,0.27560955286026,0.0,0.07750708609819412,0.0,0.4819644093513489,0.0,3.2560176849365234,0.0,40.617950439453125,0.0,-1.5295476913452148,0.0,1.1201972961425781,0.0,2.4382606156336806e-08,0.0,2.556551592647338e-08,0.0,0.5506402254104614,0.0,1.0330772399902344,0.0
1169000,deterministic,111,1,1.0478391647338867,0.0,182.00137329101562,0.0,0.8999998569488525,0.0,0.4728265702724457,0.0,0.05862272158265114,0.0,0.2953171730041504,0.0,4.501712799072266,0.0,6.337796211242676,0.0,-0.6101353168487549,0.0,1.8331313133239746,0.0,1.6169773076057936e-08,0.0,6.19182571881538e-09,0.0,0.07252848148345947,0.0,2.6882271766662598,0.0
1170100,deterministic,111,1,1.0320910215377808,0.0,188.6302947998047,0.0,0.8999999165534973,0.0,0.43441224098205566,0.0,0.04725624993443489,0.0,0.21696309745311737,0.0,2.769526243209839,0.0,7.032247543334961,0.0,-0.9998410940170288,0.0,1.4538209438323975,0.0,1.8126012690800053e-08,0.0,3.4000120496813224e-09,0.0,0.03968723863363266,0.0,6.018481731414795,0.0
1181000,deterministic,111,1,1.1511614322662354,0.0,155.34002685546875,0.0,0.8999994397163391,0.0,0.4765210747718811,0.0,0.045494597405195236,0.0,0.3089173138141632,0.0,2.435450792312622,0.0,8.23128890991211,0.0,-1.2432129383087158,0.0,1.7945716381072998,0.0,7.445762406632639e-08,0.0,3.3071081873004005e-08,0.0,0.0537593811750412,0.0,5.273040771484375,0.0
1187300,deterministic,111,1,1.3055243492126465,0.0,148.58897399902344,0.0,0.8999974727630615,0.0,0.4700186550617218,0.0,0.05457296222448349,0.0,0.23808443546295166,0.0,2.2977213859558105,0.0,5.708040237426758,0.0,-1.3613554239273071,0.0,1.738355040550232,0.0,6.969497121644963e-07,0.0,7.108972113201162e-07,0.0,0.024920035153627396,0.0,3.8111658096313477,0.0
1195100,deterministic,111,1,1.5939054489135742,0.0,305.34881591796875,0.0,0.8999993205070496,0.0,0.47564029693603516,0.0,0.07058869302272797,0.0,0.22405989468097687,0.0,1.4964830875396729,0.0,8.894414901733398,0.0,-1.9365053176879883,0.0,1.429405689239502,0.0,1.3757325234564632e-07,0.0,1.2765940482495353e-07,0.0,0.25484776496887207,0.0,3.117213726043701,0.0
4296000,deterministic,111,1,1.2913355827331543,0.0,153.56228637695312,0.0,0.9000000357627869,0.0,0.3681209087371826,0.0,0.020712433382868767,0.0,0.34411948919296265,0.0,1.5555140972137451,0.0,34.87529754638672,0.0,-1.1587858200073242,0.0,2.2743282318115234,0.0,5.254944257515604e-10,0.0,1.1263443649989213e-10,0.0,0.07727362960577011,0.0,5.288784980773926,0.0
1333000,deterministic,111,1,1.1323959827423096,0.0,165.66891479492188,0.0,0.8999968767166138,0.0,0.34311529994010925,0.0,0.04409540444612503,0.0,0.21996837854385376,0.0,2.201674222946167,0.0,10.624174118041992,0.0,-1.0837020874023438,0.0,1.6783326864242554,0.0,6.159763188406941e-07,0.0,1.6177473582956736e-07,0.0,0.10586362332105637,0.0,6.2642693519592285,0.0
