basin_id,paradigm,regime,contrast,within_base,within_cn,within_pooled,between_all,excess,prop_between_gt_within,prop_excess_gt_0,frac_snow,snow_stratum
02028500,IC,IC,Base-CN,0.45637929811615091,0.57549573411930344,0.5159375161177272,0.50944165955310849,-0.0064958565646187072,False,False,0.080256957904830104,S2
02038850,IC,IC,Base-CN,0.54373795743325282,0.51048483418389146,0.52711139580857214,0.51221517395894045,-0.014896221849631686,False,False,0.065522597851002701,S2
02046000,IC,IC,Base-CN,0.55615225167349058,0.51436874853150449,0.53526050010249748,0.54272305684848954,0.007462556745992055,True,True,0.045372826808436698,S1
02051500,IC,IC,Base-CN,0.46694150238024273,0.53811063400851966,0.50252606819438117,0.52577667564961761,0.023250607455236438,True,True,0.052551496570471097,S2
02053200,IC,IC,Base-CN,0.48024444259840326,0.46972603942834762,0.47498524101337547,0.46766260180718777,-0.0073226392061876977,False,False,0.024831683184578401,S1
02053800,IC,IC,Base-CN,0.45407816017905278,0.4580041034479046,0.45604113181347872,0.4793656790427272,0.023324547229248482,True,True,0.093817255030013605,S2
02055100,IC,IC,Base-CN,0.52192383192553948,0.47822748858439773,0.50007566025496863,0.49329020083671138,-0.0067854594182572558,False,False,0.062211991887398198,S2
02056900,IC,IC,Base-CN,0.55097097304405207,0.49702957247233215,0.52400027275819205,0.510444158593093,-0.013556114165099054,False,False,0.064605937280813694,S2
02059500,IC,IC,Base-CN,0.48819166387880503,0.52483352158865548,0.50651259273373028,0.50153848232648901,-0.0049741104072412723,False,False,0.052938916295318099,S2
02064000,IC,IC,Base-CN,0.52051680389598598,0.49720371286761139,0.50886025838179871,0.49591838174917807,-0.012941876632620641,False,False,0.060601169259616297,S2
02065500,IC,IC,Base-CN,0.49795338009384371,0.49835706805613311,0.49815522407498841,0.47837094395316365,-0.01978428012182476,False,False,0.061713997073264901,S2
02069700,IC,IC,Base-CN,0.50721850154695236,0.54530594131511179,0.52626222143103207,0.52911129781145716,0.0028490763804250863,True,True,0.053395158761216803,S2
02070000,IC,IC,Base-CN,0.49502767602159814,0.45949823526413408,0.47726295564286614,0.49001874353217972,0.012755787889313586,True,True,0.0508621647943431,S2
02074500,IC,IC,Base-CN,0.42057884133854723,0.43750295515834547,0.42904089824844638,0.42959506317367951,0.00055416492523313599,True,True,0.052469020841380901,S2
02077200,IC,IC,Base-CN,0.43964756765303992,0.47568778439897652,0.45766767602600822,0.4700908010740702,0.012423125048061978,True,True,0.0489889008542847,S1
02081500,IC,IC,Base-CN,0.56897866847911904,0.55316576425273423,0.56107221636592663,0.57359659882681036,0.012524382460883721,True,True,0.043624771397296799,S1
02082950,IC,IC,Base-CN,0.55285342642425828,0.50013948943199926,0.52649645792812882,0.52679019065285249,0.00029373272472366097,True,True,0.0329927432325966,S1
