basin_id,paradigm,period,effect,effect_value,status,metric,effect_family,estimand,seed_count,seed_or_restart
07083000,dPL-MLP,train,CN-TGD,0.0798893755132466,median_across_seeds,kge,structural,,3.0,median_across_seeds
07083000,dPL-MLP,train,TGD-Base,0.7691140488612523,median_across_seeds,kge,structural,,3.0,median_across_seeds
07142300,dPL-MLP,test,CN-Base,0.01496074659561919,median_across_seeds,kge,structural,,3.0,median_across_seeds
07142300,dPL-MLP,test,CN-TGD,0.022013836475134996,median_across_seeds,kge,structural,,3.0,median_across_seeds
07142300,dPL-MLP,test,TGD-Base,0.02236087157315292,median_across_seeds,kge,structural,,3.0,median_across_seeds
07142300,dPL-MLP,train,CN-Base,0.040864199749861496,median_across_seeds,kge,structural,,3.0,median_across_seeds
07142300,dPL-MLP,train,CN-TGD,0.026697163479005193,median_across_seeds,kge,structural,,3.0,median_across_seeds
07142300,dPL-MLP,train,TGD-Base,0.014167036270856304,median_across_seeds,kge,structural,,3.0,median_across_seeds
07145700,dPL-MLP,test,CN-Base,-0.038778985706799385,median_across_seeds,kge,structural,,3.0,median_across_seeds
07145700,dPL-MLP,test,CN-TGD,0.014338034677395584,median_across_seeds,kge,structural,,3.0,median_across_seeds
07145700,dPL-MLP,test,TGD-Base,-0.07503278658723433,median_across_seeds,kge,structural,,3.0,median_across_seeds
07145700,dPL-MLP,train,CN-Base,-0.042757760703304504,median_across_seeds,kge,structural,,3.0,median_across_seeds
07145700,dPL-MLP,train,CN-TGD,-0.008537243800814776,median_across_seeds,kge,structural,,3.0,median_across_seeds
07145700,dPL-MLP,train,TGD-Base,-0.03422051690248973,median_across_seeds,kge,structural,,3.0,median_across_seeds
07167500,dPL-MLP,test,CN-Base,0.012989271183515338,median_across_seeds,kge,structural,,3.0,median_across_seeds
07167500,dPL-MLP,test,CN-TGD,0.009202892710542865,median_across_seeds,kge,structural,,3.0,median_across_seeds
07167500,dPL-MLP,test,TGD-Base,0.0037863784729724737,median_across_seeds,kge,structural,,3.0,median_across_seeds
07167500,dPL-MLP,train,CN-Base,0.020830129879230608,median_across_seeds,kge,structural,,3.0,median_across_seeds
07167500,dPL-MLP,train,CN-TGD,0.018098114073116678,median_across_seeds,kge,structural,,3.0,median_across_seeds
07167500,dPL-MLP,train,TGD-Base,0.00273201580611393,median_across_seeds,kge,structural,,3.0,median_across_seeds
07180500,dPL-MLP,test,CN-Base,0.0004390377922529609,median_across_seeds,kge,structural,,3.0,median_across_seeds
07180500,dPL-MLP,test,CN-TGD,-0.007823955673231464,median_across_seeds,kge,structural,,3.0,median_across_seeds
07180500,dPL-MLP,test,TGD-Base,0.00724884376844348,median_across_seeds,kge,structural,,3.0,median_across_seeds
07180500,dPL-MLP,train,CN-Base,-0.0014890906832542017,median_across_seeds,kge,structural,,3.0,median_across_seeds
07180500,dPL-MLP,train,CN-TGD,0.00022840079400754387,median_across_seeds,kge,structural,,3.0,median_across_seeds
07180500,dPL-MLP,train,TGD-Base,-0.0035783474275403737,median_across_seeds,kge,structural,,3.0,median_across_seeds
07184000,dPL-MLP,test,CN-Base,0.001055630077463121,median_across_seeds,kge,structural,,3.0,median_across_seeds
07184000,dPL-MLP,test,CN-TGD,0.00011440739003765188,median_across_seeds,kge,structural,,3.0,median_across_seeds
07184000,dPL-MLP,test,TGD-Base,0.003224895159323893,median_across_seeds,kge,structural,,3.0,median_across_seeds
07184000,dPL-MLP,train,CN-Base,0.00789650866075653,median_across_seeds,kge,structural,,3.0,median_across_seeds
07184000,dPL-MLP,train,CN-TGD,-0.0016686772127103566,median_across_seeds,kge,structural,,3.0,median_across_seeds
07184000,dPL-MLP,train,TGD-Base,0.011359126995209912,median_across_seeds,kge,structural,,3.0,median_across_seeds
07195800,dPL-MLP,test,CN-Base,-0.007538530577696045,median_across_seeds,kge,structural,,3.0,median_across_seeds
07195800,dPL-MLP,test,CN-TGD,-0.01921099790309988,median_across_seeds,kge,structural,,3.0,median_across_seeds
07195800,dPL-MLP,test,TGD-Base,0.016653046098388136,median_across_seeds,kge,structural,,3.0,median_across_seeds
07195800,dPL-MLP,train,CN-Base,-0.011281451683550103,median_across_seeds,kge,structural,,3.0,median_across_seeds
07195800,dPL-MLP,train,CN-TGD,-0.026739233204970403,median_across_seeds,kge,structural,,3.0,median_across_seeds
07195800,dPL-MLP,train,TGD-Base,0.028759957127279967,median_across_seeds,kge,structural,,3.0,median_across_seeds
07196900,dPL-MLP,test,CN-Base,0.014721895283021258,median_across_seeds,kge,structural,,3.0,median_across_seeds
07196900,dPL-MLP,test,CN-TGD,-0.004982551083553388,median_across_seeds,kge,structural,,3.0,median_across_seeds
07196900,dPL-MLP,test,TGD-Base,0.019311033552157908,median_across_seeds,kge,structural,,3.0,median_across_seeds
07196900,dPL-MLP,train,CN-Base,0.04286169257036798,median_across_seeds,kge,structural,,3.0,median_across_seeds
07196900,dPL-MLP,train,CN-TGD,0.021319290114564016,median_across_seeds,kge,structural,,3.0,median_across_seeds
07196900,dPL-MLP,train,TGD-Base,0.021542402455803966,median_across_seeds,kge,structural,,3.0,median_across_seeds
07197000,dPL-MLP,test,CN-Base,-0.02654498299830288,median_across_seeds,kge,structural,,3.0,median_across_seeds
07197000,dPL-MLP,test,CN-TGD,-0.012378842650877186,median_across_seeds,kge,structural,,3.0,median_across_seeds
07197000,dPL-MLP,test,TGD-Base,-0.0022147936317844508,median_across_seeds,kge,structural,,3.0,median_across_seeds
07197000,dPL-MLP,train,CN-Base,-0.010940364328176022,median_across_seeds,kge,structural,,3.0,median_across_seeds
07197000,dPL-MLP,train,CN-TGD,-0.016794637656217026,median_across_seeds,kge,structural,,3.0,median_across_seeds
07197000,dPL-MLP,train,TGD-Base,0.005854273328041004,median_across_seeds,kge,structural,,3.0,median_across_seeds
07208500,dPL-MLP,test,CN-Base,0.2106517144498227,median_across_seeds,kge,structural,,3.0,median_across_seeds
07208500,dPL-MLP,test,CN-TGD,0.10949131242017057,median_across_seeds,kge,structural,,3.0,median_across_seeds
07208500,dPL-MLP,test,TGD-Base,0.10374906252993044,median_across_seeds,kge,structural,,3.0,median_across_seeds
07208500,dPL-MLP,train,CN-Base,0.6179026641415202,median_across_seeds,kge,structural,,3.0,median_across_seeds
07208500,dPL-MLP,train,CN-TGD,-0.03547832299193132,median_across_seeds,kge,structural,,3.0,median_across_seeds
07208500,dPL-MLP,train,TGD-Base,0.6324467780442853,median_across_seeds,kge,structural,,3.0,median_across_seeds
07261000,dPL-MLP,test,CN-Base,-0.01824679183764477,median_across_seeds,kge,structural,,3.0,median_across_seeds
07261000,dPL-MLP,test,CN-TGD,0.02095715899248951,median_across_seeds,kge,structural,,3.0,median_across_seeds
07261000,dPL-MLP,test,TGD-Base,-0.03920395083013428,median_across_seeds,kge,structural,,3.0,median_across_seeds
07261000,dPL-MLP,train,CN-Base,-0.002788197430838135,median_across_seeds,kge,structural,,3.0,median_across_seeds
07261000,dPL-MLP,train,CN-TGD,-0.013946380528485736,median_across_seeds,kge,structural,,3.0,median_across_seeds
07261000,dPL-MLP,train,TGD-Base,0.010986619552033727,median_across_seeds,kge,structural,,3.0,median_across_seeds
07263295,dPL-MLP,test,CN-Base,-0.020312100331137728,median_across_seeds,kge,structural,,3.0,median_across_seeds
07263295,dPL-MLP,test,CN-TGD,-0.01575969235155017,median_across_seeds,kge,structural,,3.0,median_across_seeds
07263295,dPL-MLP,test,TGD-Base,-0.0017117005415253628,median_across_seeds,kge,structural,,3.0,median_across_seeds
07263295,dPL-MLP,train,CN-Base,0.013346605599346306,median_across_seeds,kge,structural,,3.0,median_across_seeds
07263295,dPL-MLP,train,CN-TGD,-0.002473002756522402,median_across_seeds,kge,structural,,3.0,median_across_seeds
07263295,dPL-MLP,train,TGD-Base,0.012748710552865528,median_across_seeds,kge,structural,,3.0,median_across_seeds
07291000,dPL-MLP,test,CN-Base,-0.011926219563245688,median_across_seeds,kge,structural,,3.0,median_across_seeds
07291000,dPL-MLP,test,CN-TGD,-0.008561438422274192,median_across_seeds,kge,structural,,3.0,median_across_seeds
07291000,dPL-MLP,test,TGD-Base,-0.004739131711976485,median_across_seeds,kge,structural,,3.0,median_across_seeds
07291000,dPL-MLP,train,CN-Base,0.0054024775892509425,median_across_seeds,kge,structural,,3.0,median_across_seeds
07291000,dPL-MLP,train,CN-TGD,0.0028179035133908403,median_across_seeds,kge,structural,,3.0,median_across_seeds
07291000,dPL-MLP,train,TGD-Base,0.0031307706200238705,median_across_seeds,kge,structural,,3.0,median_across_seeds
07299670,dPL-MLP,test,CN-Base,0.04915556776944341,median_across_seeds,kge,structural,,3.0,median_across_seeds
07299670,dPL-MLP,test,CN-TGD,0.025925129662441093,median_across_seeds,kge,structural,,3.0,median_across_seeds
07299670,dPL-MLP,test,TGD-Base,-0.0005913574007413991,median_across_seeds,kge,structural,,3.0,median_across_seeds
07299670,dPL-MLP,train,CN-Base,0.08234300681593354,median_across_seeds,kge,structural,,3.0,median_across_seeds
07299670,dPL-MLP,train,CN-TGD,-0.020736588583801674,median_across_seeds,kge,structural,,3.0,median_across_seeds
07299670,dPL-MLP,train,TGD-Base,-0.01819450964946101,median_across_seeds,kge,structural,,3.0,median_across_seeds
07301410,dPL-MLP,test,CN-Base,-0.05672868977669521,median_across_seeds,kge,structural,,3.0,median_across_seeds
07301410,dPL-MLP,test,CN-TGD,0.05305997854846223,median_across_seeds,kge,structural,,3.0,median_across_seeds
07301410,dPL-MLP,test,TGD-Base,-0.10978866832515743,median_across_seeds,kge,structural,,3.0,median_across_seeds
07301410,dPL-MLP,train,CN-Base,0.017151475613712663,median_across_seeds,kge,structural,,3.0,median_across_seeds
07301410,dPL-MLP,train,CN-TGD,-0.00241243553459225,median_across_seeds,kge,structural,,3.0,median_across_seeds
07301410,dPL-MLP,train,TGD-Base,0.023917578812984175,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315200,dPL-MLP,test,CN-Base,-0.06268518709807419,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315200,dPL-MLP,test,CN-TGD,-0.023725317671759227,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315200,dPL-MLP,test,TGD-Base,-0.038959869426314964,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315200,dPL-MLP,train,CN-Base,0.05469582124185013,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315200,dPL-MLP,train,CN-TGD,0.05376147794587682,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315200,dPL-MLP,train,TGD-Base,0.008175336668237665,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315700,dPL-MLP,test,CN-Base,-0.040357244364102596,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315700,dPL-MLP,test,CN-TGD,-0.029694268663736784,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315700,dPL-MLP,test,TGD-Base,-0.0888370842169188,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315700,dPL-MLP,train,CN-Base,0.004952379565221876,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315700,dPL-MLP,train,CN-TGD,-0.0015249674550917858,median_across_seeds,kge,structural,,3.0,median_across_seeds
07315700,dPL-MLP,train,TGD-Base,0.0004448138845825067,median_across_seeds,kge,structural,,3.0,median_across_seeds
07335700,dPL-MLP,test,CN-Base,-0.004187145875926612,median_across_seeds,kge,structural,,3.0,median_across_seeds
07335700,dPL-MLP,test,CN-TGD,-0.0019576260928042544,median_across_seeds,kge,structural,,3.0,median_across_seeds
07335700,dPL-MLP,test,TGD-Base,-0.002395685758165289,median_across_seeds,kge,structural,,3.0,median_across_seeds
07335700,dPL-MLP,train,CN-Base,0.0013457378742178783,median_across_seeds,kge,structural,,3.0,median_across_seeds
07335700,dPL-MLP,train,CN-TGD,0.0032487056199810294,median_across_seeds,kge,structural,,3.0,median_across_seeds
07335700,dPL-MLP,train,TGD-Base,0.0027323807738124373,median_across_seeds,kge,structural,,3.0,median_across_seeds
07340300,dPL-MLP,test,CN-Base,0.010265610178262996,median_across_seeds,kge,structural,,3.0,median_across_seeds
07340300,dPL-MLP,test,CN-TGD,0.009493494017032589,median_across_seeds,kge,structural,,3.0,median_across_seeds
07340300,dPL-MLP,test,TGD-Base,0.0007721161612304073,median_across_seeds,kge,structural,,3.0,median_across_seeds
07340300,dPL-MLP,train,CN-Base,-0.002106777903300383,median_across_seeds,kge,structural,,3.0,median_across_seeds
07340300,dPL-MLP,train,CN-TGD,-0.004548323876387705,median_across_seeds,kge,structural,,3.0,median_across_seeds
07340300,dPL-MLP,train,TGD-Base,0.0037495488486181117,median_across_seeds,kge,structural,,3.0,median_across_seeds
07346045,dPL-MLP,test,CN-Base,0.005502769261139906,median_across_seeds,kge,structural,,3.0,median_across_seeds
07346045,dPL-MLP,test,CN-TGD,0.009896464575822717,median_across_seeds,kge,structural,,3.0,median_across_seeds
07346045,dPL-MLP,test,TGD-Base,0.0013108826170198373,median_across_seeds,kge,structural,,3.0,median_across_seeds
07346045,dPL-MLP,train,CN-Base,0.0048403572331638944,median_across_seeds,kge,structural,,3.0,median_across_seeds
07346045,dPL-MLP,train,CN-TGD,0.003140898615783927,median_across_seeds,kge,structural,,3.0,median_across_seeds
07346045,dPL-MLP,train,TGD-Base,0.0016994586173799675,median_across_seeds,kge,structural,,3.0,median_across_seeds
07359610,dPL-MLP,test,CN-Base,-0.00192431913795732,median_across_seeds,kge,structural,,3.0,median_across_seeds
07359610,dPL-MLP,test,CN-TGD,-0.004773528918147862,median_across_seeds,kge,structural,,3.0,median_across_seeds
07359610,dPL-MLP,test,TGD-Base,0.004125542578946484,median_across_seeds,kge,structural,,3.0,median_across_seeds
07359610,dPL-MLP,train,CN-Base,-0.0035387506059733065,median_across_seeds,kge,structural,,3.0,median_across_seeds
07359610,dPL-MLP,train,CN-TGD,0.008544244762052289,median_across_seeds,kge,structural,,3.0,median_across_seeds
07359610,dPL-MLP,train,TGD-Base,0.00031950743955500016,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362100,dPL-MLP,test,CN-Base,-0.004207209414931801,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362100,dPL-MLP,test,CN-TGD,0.0017048226142840628,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362100,dPL-MLP,test,TGD-Base,-0.0059120320292158635,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362100,dPL-MLP,train,CN-Base,0.012772676471965116,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362100,dPL-MLP,train,CN-TGD,0.010484387478679524,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362100,dPL-MLP,train,TGD-Base,0.002288288993285592,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362587,dPL-MLP,test,CN-Base,-0.011400100243020517,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362587,dPL-MLP,test,CN-TGD,-0.028404514252880042,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362587,dPL-MLP,test,TGD-Base,-0.012292588033007257,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362587,dPL-MLP,train,CN-Base,-0.008979398742006484,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362587,dPL-MLP,train,CN-TGD,-0.02629151760986037,median_across_seeds,kge,structural,,3.0,median_across_seeds
07362587,dPL-MLP,train,TGD-Base,0.01762423224466847,median_across_seeds,kge,structural,,3.0,median_across_seeds
07375000,dPL-MLP,test,CN-Base,-0.0011380303247898738,median_across_seeds,kge,structural,,3.0,median_across_seeds
07375000,dPL-MLP,test,CN-TGD,-0.008091573600619184,median_across_seeds,kge,structural,,3.0,median_across_seeds
07375000,dPL-MLP,test,TGD-Base,0.0013081700213934955,median_across_seeds,kge,structural,,3.0,median_across_seeds
07375000,dPL-MLP,train,CN-Base,-0.008136947131645256,median_across_seeds,kge,structural,,3.0,median_across_seeds
07375000,dPL-MLP,train,CN-TGD,-0.0004901609375465021,median_across_seeds,kge,structural,,3.0,median_across_seeds
07375000,dPL-MLP,train,TGD-Base,-0.006058999645368157,median_across_seeds,kge,structural,,3.0,median_across_seeds
08013000,dPL-MLP,test,CN-Base,0.013031881349200192,median_across_seeds,kge,structural,,3.0,median_across_seeds
08013000,dPL-MLP,test,CN-TGD,0.01230458227139164,median_across_seeds,kge,structural,,3.0,median_across_seeds
08013000,dPL-MLP,test,TGD-Base,-0.02311545682084115,median_across_seeds,kge,structural,,3.0,median_across_seeds
08013000,dPL-MLP,train,CN-Base,0.0050128791887215085,median_across_seeds,kge,structural,,3.0,median_across_seeds
08013000,dPL-MLP,train,CN-TGD,0.002768998071275952,median_across_seeds,kge,structural,,3.0,median_across_seeds
08013000,dPL-MLP,train,TGD-Base,0.00371354422119885,median_across_seeds,kge,structural,,3.0,median_across_seeds
08014500,dPL-MLP,test,CN-Base,-0.005892134524802639,median_across_seeds,kge,structural,,3.0,median_across_seeds
08014500,dPL-MLP,test,CN-TGD,-0.015783472403481102,median_across_seeds,kge,structural,,3.0,median_across_seeds
08014500,dPL-MLP,test,TGD-Base,0.011348388074014726,median_across_seeds,kge,structural,,3.0,median_across_seeds
08014500,dPL-MLP,train,CN-Base,0.012313822259637064,median_across_seeds,kge,structural,,3.0,median_across_seeds
08014500,dPL-MLP,train,CN-TGD,0.009723542220350101,median_across_seeds,kge,structural,,3.0,median_across_seeds
08014500,dPL-MLP,train,TGD-Base,0.005076657646783556,median_across_seeds,kge,structural,,3.0,median_across_seeds
08023080,dPL-MLP,test,CN-Base,-0.020061597825117405,median_across_seeds,kge,structural,,3.0,median_across_seeds
08023080,dPL-MLP,test,CN-TGD,-0.007892974284827603,median_across_seeds,kge,structural,,3.0,median_across_seeds
08023080,dPL-MLP,test,TGD-Base,-0.012168623540289802,median_across_seeds,kge,structural,,3.0,median_across_seeds
08023080,dPL-MLP,train,CN-Base,0.0007401470233028284,median_across_seeds,kge,structural,,3.0,median_across_seeds
08023080,dPL-MLP,train,CN-TGD,0.001792695784463949,median_across_seeds,kge,structural,,3.0,median_across_seeds
08023080,dPL-MLP,train,TGD-Base,0.002462122513147147,median_across_seeds,kge,structural,,3.0,median_across_seeds
08050800,dPL-MLP,test,CN-Base,-0.1809691949710644,median_across_seeds,kge,structural,,3.0,median_across_seeds
08050800,dPL-MLP,test,CN-TGD,-0.190331493932063,median_across_seeds,kge,structural,,3.0,median_across_seeds
08050800,dPL-MLP,test,TGD-Base,-0.0927529744355515,median_across_seeds,kge,structural,,3.0,median_across_seeds
08050800,dPL-MLP,train,CN-Base,0.013200885791766925,median_across_seeds,kge,structural,,3.0,median_across_seeds
08050800,dPL-MLP,train,CN-TGD,0.019862707127524137,median_across_seeds,kge,structural,,3.0,median_across_seeds
08050800,dPL-MLP,train,TGD-Base,-0.01919145375464204,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066200,dPL-MLP,test,CN-Base,0.026345621510348582,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066200,dPL-MLP,test,CN-TGD,0.021281624639129526,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066200,dPL-MLP,test,TGD-Base,0.007944061225376609,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066200,dPL-MLP,train,CN-Base,0.04172269746924717,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066200,dPL-MLP,train,CN-TGD,0.036889647336580955,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066200,dPL-MLP,train,TGD-Base,0.003915881655023212,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066300,dPL-MLP,test,CN-Base,-0.017019649192458686,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066300,dPL-MLP,test,CN-TGD,-0.007523654777223998,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066300,dPL-MLP,test,TGD-Base,-0.009495994415234688,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066300,dPL-MLP,train,CN-Base,0.005395842258453132,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066300,dPL-MLP,train,CN-TGD,-0.0036470781461670487,median_across_seeds,kge,structural,,3.0,median_across_seeds
08066300,dPL-MLP,train,TGD-Base,0.00904292040462018,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070000,dPL-MLP,test,CN-Base,-0.008040341826814568,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070000,dPL-MLP,test,CN-TGD,0.020717733300964825,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070000,dPL-MLP,test,TGD-Base,-0.02837998830808397,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070000,dPL-MLP,train,CN-Base,0.022270722583783265,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070000,dPL-MLP,train,CN-TGD,-0.028357767457688587,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070000,dPL-MLP,train,TGD-Base,0.02375936518948274,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070200,dPL-MLP,test,CN-Base,-0.01040767554236166,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070200,dPL-MLP,test,CN-TGD,0.01503946539393286,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070200,dPL-MLP,test,TGD-Base,-0.019587510952694842,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070200,dPL-MLP,train,CN-Base,-0.0023277835507482525,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070200,dPL-MLP,train,CN-TGD,-0.03907637501868988,median_across_seeds,kge,structural,,3.0,median_across_seeds
08070200,dPL-MLP,train,TGD-Base,0.0210541649804441,median_across_seeds,kge,structural,,3.0,median_across_seeds
08082700,dPL-MLP,test,CN-Base,0.0009770324858915935,median_across_seeds,kge,structural,,3.0,median_across_seeds
08082700,dPL-MLP,test,CN-TGD,-0.03766527770340394,median_across_seeds,kge,structural,,3.0,median_across_seeds
08082700,dPL-MLP,test,TGD-Base,0.0437176748834609,median_across_seeds,kge,structural,,3.0,median_across_seeds
08082700,dPL-MLP,train,CN-Base,0.1801585372160483,median_across_seeds,kge,structural,,3.0,median_across_seeds
08082700,dPL-MLP,train,CN-TGD,-0.09625274319428362,median_across_seeds,kge,structural,,3.0,median_across_seeds
08082700,dPL-MLP,train,TGD-Base,0.2752711229284585,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086212,dPL-MLP,test,CN-Base,0.001667827165606206,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086212,dPL-MLP,test,CN-TGD,-0.022403693598677166,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086212,dPL-MLP,test,TGD-Base,0.03868806264647573,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086212,dPL-MLP,train,CN-Base,0.03694056385521771,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086212,dPL-MLP,train,CN-TGD,0.014195993427236209,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086212,dPL-MLP,train,TGD-Base,0.004262040968441294,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086290,dPL-MLP,test,CN-Base,-0.05050017081980984,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086290,dPL-MLP,test,CN-TGD,-0.02272353889460199,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086290,dPL-MLP,test,TGD-Base,0.0076295407498098156,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086290,dPL-MLP,train,CN-Base,0.07151841022157612,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086290,dPL-MLP,train,CN-TGD,0.06475915896545531,median_across_seeds,kge,structural,,3.0,median_across_seeds
08086290,dPL-MLP,train,TGD-Base,0.018123333169427602,median_across_seeds,kge,structural,,3.0,median_across_seeds
08101000,dPL-MLP,test,CN-Base,-0.00018196649110369112,median_across_seeds,kge,structural,,3.0,median_across_seeds
08101000,dPL-MLP,test,CN-TGD,0.04256371178518226,median_across_seeds,kge,structural,,3.0,median_across_seeds
08101000,dPL-MLP,test,TGD-Base,-0.037000192773416374,median_across_seeds,kge,structural,,3.0,median_across_seeds
08101000,dPL-MLP,train,CN-Base,-0.006002321589045012,median_across_seeds,kge,structural,,3.0,median_across_seeds
08101000,dPL-MLP,train,CN-TGD,-0.0034956152070179103,median_across_seeds,kge,structural,,3.0,median_across_seeds
08101000,dPL-MLP,train,TGD-Base,0.02793349781915988,median_across_seeds,kge,structural,,3.0,median_across_seeds
08103900,dPL-MLP,test,CN-Base,0.007962757039115087,median_across_seeds,kge,structural,,3.0,median_across_seeds
08103900,dPL-MLP,test,CN-TGD,-0.012953036341908475,median_across_seeds,kge,structural,,3.0,median_across_seeds
08103900,dPL-MLP,test,TGD-Base,0.01810776206210707,median_across_seeds,kge,structural,,3.0,median_across_seeds
08103900,dPL-MLP,train,CN-Base,0.020482243002276634,median_across_seeds,kge,structural,,3.0,median_across_seeds
08103900,dPL-MLP,train,CN-TGD,-0.03382610919172313,median_across_seeds,kge,structural,,3.0,median_across_seeds
08103900,dPL-MLP,train,TGD-Base,0.024807242797400653,median_across_seeds,kge,structural,,3.0,median_across_seeds
08104900,dPL-MLP,test,CN-Base,-0.006153042734595715,median_across_seeds,kge,structural,,3.0,median_across_seeds
08104900,dPL-MLP,test,CN-TGD,-0.062339091012469594,median_across_seeds,kge,structural,,3.0,median_across_seeds
08104900,dPL-MLP,test,TGD-Base,0.009616268773584902,median_across_seeds,kge,structural,,3.0,median_across_seeds
08104900,dPL-MLP,train,CN-Base,0.0073501317457137505,median_across_seeds,kge,structural,,3.0,median_across_seeds
08104900,dPL-MLP,train,CN-TGD,-0.002570053165153796,median_across_seeds,kge,structural,,3.0,median_across_seeds
08104900,dPL-MLP,train,TGD-Base,0.011134158864312127,median_across_seeds,kge,structural,,3.0,median_across_seeds
08109700,dPL-MLP,test,CN-Base,-0.012967698341976197,median_across_seeds,kge,structural,,3.0,median_across_seeds
08109700,dPL-MLP,test,CN-TGD,-0.0021739302880038336,median_across_seeds,kge,structural,,3.0,median_across_seeds
08109700,dPL-MLP,test,TGD-Base,-0.028943469143085765,median_across_seeds,kge,structural,,3.0,median_across_seeds
08109700,dPL-MLP,train,CN-Base,0.0003950581663727526,median_across_seeds,kge,structural,,3.0,median_across_seeds
08109700,dPL-MLP,train,CN-TGD,-0.016998271963633682,median_across_seeds,kge,structural,,3.0,median_across_seeds
08109700,dPL-MLP,train,TGD-Base,0.011755527586058356,median_across_seeds,kge,structural,,3.0,median_across_seeds
08150800,dPL-MLP,test,CN-Base,-0.0021406930082270015,median_across_seeds,kge,structural,,3.0,median_across_seeds
08150800,dPL-MLP,test,CN-TGD,0.009238492348536714,median_across_seeds,kge,structural,,3.0,median_across_seeds
08150800,dPL-MLP,test,TGD-Base,-0.0007861821867788943,median_across_seeds,kge,structural,,3.0,median_across_seeds
08150800,dPL-MLP,train,CN-Base,0.04069916170423338,median_across_seeds,kge,structural,,3.0,median_across_seeds
08150800,dPL-MLP,train,CN-TGD,0.005001433110997655,median_across_seeds,kge,structural,,3.0,median_across_seeds
08150800,dPL-MLP,train,TGD-Base,0.03569772859323572,median_across_seeds,kge,structural,,3.0,median_across_seeds
08158700,dPL-MLP,test,CN-Base,-0.05421218538114389,median_across_seeds,kge,structural,,3.0,median_across_seeds
08158700,dPL-MLP,test,CN-TGD,-0.04178821737371738,median_across_seeds,kge,structural,,3.0,median_across_seeds
08158700,dPL-MLP,test,TGD-Base,-0.004710836809866115,median_across_seeds,kge,structural,,3.0,median_across_seeds
08158700,dPL-MLP,train,CN-Base,0.011668101374712192,median_across_seeds,kge,structural,,3.0,median_across_seeds
08158700,dPL-MLP,train,CN-TGD,0.008575989310985133,median_across_seeds,kge,structural,,3.0,median_across_seeds
08158700,dPL-MLP,train,TGD-Base,0.001473901659217458,median_across_seeds,kge,structural,,3.0,median_across_seeds
08158810,dPL-MLP,test,CN-Base,-0.016176532769098362,median_across_seeds,kge,structural,,3.0,median_across_seeds
