record_type,checkpoint_epoch,paradigm,model,period,metric,status,valid_basin_count,median,p25,p75,mean,sd,minimum,maximum,fraction_positive,bootstrap_ci_low,bootstrap_ci_high,analysis_set,effect,robustness_type,primary_estimate,difference_from_primary,same_direction_as_primary,seed_or_restart,effect_value,estimate,seed_min,seed_max,same_sign_count,all_seeds_agree,claim_id,estimand,ci_lower_bound,ci_upper_bound,positive_fraction,statistical_method,support_status
absolute,100,dPL-MLP,XAJ-TGD,train,CT_error_absolute,valid_complete_water_years_sensitivity_min3,531,8.5,5.5,13.5,11.129943502824858,9.295823153976714,1.0,77.5,1.0,10.357815442561206,11.955743879472694,sensitivity_min3,,,,,,,,,,,,,,,,,,,
absolute,100,dPL-MLP,XAJ-TGD,train,AMJJ_error_absolute,valid_complete_water_years_sensitivity_min3,531,0.0436858583033647,0.0305570388693563,0.0656181903047562,0.0548961258905068,0.04014388436702,0.0077104696510322,0.2618583102901848,1.0,0.0516163633987763,0.0584641398386241,sensitivity_min3,,,,,,,,,,,,,,,,,,,
absolute,100,dPL-MLP,XAJ-TGD,train,SPO_error_absolute,unresolved_definition,0,,,,,,,,,,,sensitivity_min3,,,,,,,,,,,,,,,,,,,
paired_effect,100,IC-CMA-ES,XAJ-Base,,kge,valid_daily_recomputation,531,0.086345109491724,0.0246267149380235,0.1794491210918185,0.1328318458305979,0.204018107909596,-0.1999591088995564,1.989949706145986,0.8418079096045198,0.1159265191363937,0.1506815622607411,,train_minus_test,,,,,,,0.086345109491724,,,,,,,0.1159265191363937,0.1506815622607411,0.8418079096045198,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-CN,test,kge,valid_daily_recomputation,531,0.0235461327977622,-0.0020330044029371,0.1354830211112096,0.1128771834679954,0.2692211292540147,-3.191602505401044,1.1462274990168335,0.7306967984934086,0.0893573293526098,0.1353293264478842,,CN-Base_test,,,,,,,0.0235461327977622,,,,,,,0.0893573293526098,0.1353293264478842,0.7306967984934086,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-CN,test,kge,valid_daily_recomputation,531,0.0098345481029111,-0.007356779925272,0.0682750490767427,0.0370937792239696,0.1758811245113163,-2.8481909642561454,1.2120481099198612,0.6365348399246704,0.0211120315545646,0.0507613491867988,,CN-TGD_test,,,,,,,0.0098345481029111,,,,,,,0.0211120315545646,0.0507613491867988,0.6365348399246704,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-CN,test_minus_train,kge,valid_daily_recomputation,531,-0.0080068902058959,-0.047439045482207,0.009914178209274,-0.0259107336544814,0.1757152618591973,-3.319705447970092,1.140366676915936,0.3728813559322034,-0.0422355764924225,-0.0129587350744788,,E_CN-Base,,,,,,,-0.0080068902058959,,,,,generalization_exposure_cn_base,,-0.0422355764924225,-0.0129587350744788,0.3728813559322034,paired basin bootstrap mean CI,supported_negative
paired_effect,100,IC-CMA-ES,XAJ-CN,test_minus_train,kge,valid_daily_recomputation,531,-0.0040418235162397,-0.0308016969636519,0.0135592436723971,-0.0132656200397688,0.1651354674907871,-2.960583774460212,1.263050919238864,0.4180790960451977,-0.0288250898300174,-0.000847353995415,,E_CN-TGD,,,,,,,-0.0040418235162397,,,,,generalization_exposure_cn_tgd,,-0.0288250898300174,-0.000847353995415,0.4180790960451977,paired basin bootstrap mean CI,supported_negative
paired_effect,100,IC-CMA-ES,XAJ-CN,train,kge,valid_daily_recomputation,531,0.0224945139907024,0.0025695430716621,0.1657926384486754,0.1387879171224769,0.2369632742818604,-0.0674331748911951,1.0304784970188448,0.8286252354048964,0.1191163971349536,0.1597164105319918,,CN-Base_train,,,,,,,0.0224945139907024,,,,,,,0.1191163971349536,0.1597164105319918,0.8286252354048964,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-CN,train,kge,valid_daily_recomputation,531,0.0101911690403615,-4.8156314075120665e-05,0.0879438362071624,0.0503593992637385,0.0840272214271779,-0.0688362168616567,0.5233019268841828,0.7495291902071564,0.0434735727575927,0.057690271917337,,CN-TGD_train,,,,,,,0.0101911690403615,,,,,,,0.0434735727575927,0.057690271917337,0.7495291902071564,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-CN,,kge,valid_daily_recomputation,531,0.1079620984795541,0.0480718592759194,0.1969335777602327,0.1587425794850794,0.2807920966499492,-0.1013452817930851,5.309655154116078,0.9416195856873822,0.1381500841999836,0.1858250940674927,,train_minus_test,,,,,,,0.1079620984795541,,,,,,,0.1381500841999836,0.1858250940674927,0.9416195856873822,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-TGD,test,kge,valid_daily_recomputation,531,0.0145320651078844,-0.0006073826351484,0.0502626041861771,0.0757834042440258,0.1917379831752077,-1.430440356081576,1.2454735131284922,0.7231638418079096,0.0596174394453091,0.0921976538926907,,TGD-Base_test,,,,,,,0.0145320651078844,,,,,,,0.0596174394453091,0.0921976538926907,0.7231638418079096,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-TGD,test_minus_train,kge,valid_daily_recomputation,531,-0.0038554449529178,-0.0243851317872783,0.0083667065913174,-0.0126451136147125,0.1152701571494144,-1.5556629390987695,1.2704454163522216,0.4143126177024482,-0.0227076213506151,-0.0030667293280728,,E_TGD-Base,,,,,,,-0.0038554449529178,,,,,,,-0.0227076213506151,-0.0030667293280728,0.4143126177024482,paired basin bootstrap mean CI,supported_negative
paired_effect,100,IC-CMA-ES,XAJ-TGD,train,kge,valid_daily_recomputation,531,0.0142848660905141,0.0025384470710006,0.0554805618772652,0.0884285178587383,0.1797472484288452,-0.1210586644823013,0.836113502903802,0.8248587570621468,0.0737178851185553,0.1035942222647186,,TGD-Base_train,,,,,,,0.0142848660905141,,,,,,,0.0737178851185553,0.1035942222647186,0.8248587570621468,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-TGD,,kge,valid_daily_recomputation,531,0.0964911066732637,0.0344516555445392,0.188151675334963,0.1454769594453105,0.2100254151271433,-0.1106198826858135,2.349071379655866,0.9096045197740112,0.1284027081735183,0.1642205719607002,,train_minus_test,,,,,,,0.0964911066732637,,,,,,,0.1284027081735183,0.1642205719607002,0.9096045197740112,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,,test,kge,valid_daily_recomputation,531,0.0235461327977622,-0.0020330044029371,0.1354830211112096,0.1128771834679954,0.2692211292540147,-3.191602505401044,1.1462274990168335,0.7306967984934086,0.0893201263227472,0.1352161720954301,,CN-Base,,,,,,,0.0235461327977622,,,,,,,0.0893201263227472,0.1352161720954301,0.7306967984934086,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,,test,kge,valid_daily_recomputation,531,0.0098345481029111,-0.007356779925272,0.0682750490767427,0.0370937792239696,0.1758811245113163,-2.8481909642561454,1.2120481099198612,0.6365348399246704,0.0211015354454244,0.0509512889655428,,CN-TGD,,,,,,,0.0098345481029111,,,,,snow_specificity_cn_tgd,,0.0211015354454244,0.0509512889655428,0.6365348399246704,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,,test,kge,valid_daily_recomputation,531,0.0145320651078844,-0.0006073826351484,0.0502626041861771,0.0757834042440258,0.1917379831752077,-1.430440356081576,1.2454735131284922,0.7231638418079096,0.0598769912296405,0.0924261121348986,,TGD-Base,,,,,,,0.0145320651078844,,,,,,,0.0598769912296405,0.0924261121348986,0.7231638418079096,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,,train,kge,valid_daily_recomputation,531,0.0224945139907024,0.0025695430716621,0.1657926384486754,0.1387879171224769,0.2369632742818604,-0.0674331748911951,1.0304784970188448,0.8286252354048964,0.1195244221266492,0.1593274737747413,,CN-Base,,,,,,,0.0224945139907024,,,,,calibration_masking_cn_base,,0.1195244221266492,0.1593274737747413,0.8286252354048964,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,,train,kge,valid_daily_recomputation,531,0.0101911690403615,-4.8156314075120665e-05,0.0879438362071624,0.0503593992637385,0.0840272214271779,-0.0688362168616567,0.5233019268841828,0.7495291902071564,0.0435754418829411,0.0575664333067063,,CN-TGD,,,,,,,0.0101911690403615,,,,,calibration_masking_cn_tgd,,0.0435754418829411,0.0575664333067063,0.7495291902071564,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,,train,kge,valid_daily_recomputation,531,0.0142848660905141,0.0025384470710006,0.0554805618772652,0.0884285178587383,0.1797472484288452,-0.1210586644823013,0.836113502903802,0.8248587570621468,0.073454068036738,0.1039455330855423,,TGD-Base,,,,,,,0.0142848660905141,,,,,,,0.073454068036738,0.1039455330855423,0.8248587570621468,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-dPL,XAJ-Base,test,kge,valid_daily_recomputation,531,-0.0030821642428006,-0.039124565641433,0.0247202552204587,-0.0187040420616364,0.1425461854287547,-1.6209713445050251,0.522618994525905,0.4613935969868173,-0.0313020230630358,-0.0072485357017337,,IC_minus_dPL,,,,,,,-0.0030821642428006,,,,,ic_dpl_transfer_base,,-0.0313020230630358,-0.0072485357017337,0.4613935969868173,paired basin bootstrap mean CI,supported_negative
paired_effect,100,IC-dPL,XAJ-Base,train,kge,valid_daily_recomputation,531,0.028527162878564,0.0130174769858654,0.0818393407698222,0.068252153921588,0.0984380169914303,-0.0385645689377854,0.8946241199628389,0.975517890772128,0.0601899334577326,0.076963910011987,,IC_minus_dPL,,,,,,,0.028527162878564,,,,,ic_dpl_transfer_base,,0.0601899334577326,0.076963910011987,0.975517890772128,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-dPL,XAJ-CN,test,kge,valid_daily_recomputation,531,0.0070341746941631,-0.0288479488296328,0.0367849555626761,-0.0058067025616611,0.2475937311031503,-4.964091173667063,0.6014096505943202,0.568738229755179,-0.0291785405244026,0.011581781840581,,IC_minus_dPL,,,,,,,0.0070341746941631,,,,,ic_dpl_transfer_cn,,-0.0291785405244026,0.011581781840581,0.568738229755179,paired basin bootstrap mean CI,inconclusive
paired_effect,100,IC-dPL,XAJ-CN,train,kge,valid_daily_recomputation,531,0.0362977527123318,0.0196088067286102,0.097932049680636,0.0793762158542003,0.1038134846112355,-0.0034982403400963,0.6587053662983913,0.9943502824858758,0.0708847977381636,0.0884729194514201,,IC_minus_dPL,,,,,,,0.0362977527123318,,,,,ic_dpl_transfer_cn,,0.0708847977381636,0.0884729194514201,0.9943502824858758,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-dPL,XAJ-TGD,test,kge,valid_daily_recomputation,531,0.0006395692112975,-0.0335302792250456,0.028168404166229,-0.0064991160428474,0.1193499644296727,-0.961015677427683,0.5156297381215103,0.5160075329566854,-0.0168598491918346,0.0033871889093332,,IC_minus_dPL,,,,,,,0.0006395692112975,,,,,ic_dpl_transfer_tgd,,-0.0168598491918346,0.0033871889093332,0.5160075329566854,paired basin bootstrap mean CI,inconclusive
paired_effect,100,IC-dPL,XAJ-TGD,train,kge,valid_daily_recomputation,531,0.0336617205953776,0.0153235778212677,0.0831835432194376,0.071003899287259,0.099639736674199,-0.0118320715753935,0.8132228227430603,0.9868173258003766,0.0628281954464103,0.07979524856976,,IC_minus_dPL,,,,,,,0.0336617205953776,,,,,ic_dpl_transfer_tgd,,0.0628281954464103,0.07979524856976,0.9868173258003766,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-CN,test,kge,valid_daily_recomputation,531,0.0156361748076402,-0.0077619427689908,0.1009193568234176,0.1007324859563315,0.2134216188404505,-0.3076077233680658,0.90088074357393,0.6572504708097928,0.0830839177510441,0.1195240262044129,,CN-Base_test,,,,,,,0.0156361748076402,,,,,,,0.0830839177510441,0.1195240262044129,0.6572504708097928,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-CN,test,kge,valid_daily_recomputation,531,0.008163894674835,-0.0108122809585444,0.0443859267870781,0.0368865331484644,0.1150369182651747,-0.2065945682891892,1.5513674312596533,0.6064030131826742,0.0277372569946084,0.0472574526958261,,CN-TGD_test,,,,,,,0.008163894674835,,,,,,,0.0277372569946084,0.0472574526958261,0.6064030131826742,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-CN,test_minus_train,kge,valid_daily_recomputation,531,-0.0138608614443495,-0.055384307356751,0.00511790199124,-0.0271295518718119,0.0806772392699409,-0.5169323882486327,0.551188627717981,0.32015065913371,-0.0340770916081652,-0.0202035961866453,,E_CN-Base,,,,,,,-0.0138608614443495,,,,,generalization_exposure_cn_base,,-0.0340770916081652,-0.0202035961866453,0.32015065913371,paired basin bootstrap mean CI,supported_negative
paired_effect,100,dPL-MLP,XAJ-CN,test_minus_train,kge,valid_daily_recomputation,531,-0.0060871892621774,-0.0307765531108157,0.0153535838922516,-0.0055109915097911,0.1121366518258694,-0.3813611921583845,1.506669826898362,0.4105461393596987,-0.0141508781703694,0.0053511395294069,,E_CN-TGD,,,,,,,-0.0060871892621774,,,,,generalization_exposure_cn_tgd,,-0.0141508781703694,0.0053511395294069,0.4105461393596987,paired basin bootstrap mean CI,inconclusive
paired_effect,100,dPL-MLP,XAJ-CN,train,kge,valid_daily_recomputation,531,0.0294631157943006,0.0043349990560092,0.1677461737115698,0.1278872744018694,0.2231087282123944,-0.4271675561632098,0.9819801315006426,0.8210922787193974,0.1095793348216567,0.1469945793595874,,CN-Base_train,,,,,,,0.0294631157943006,,,,,,,0.1095793348216567,0.1469945793595874,0.8210922787193974,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-CN,train,kge,valid_daily_recomputation,531,0.0098523831028037,-0.0025701328225689,0.0755879200696524,0.0427046441672757,0.0838101456865088,-0.4178843543925636,0.4660782502298152,0.6892655367231638,0.0357732686730767,0.0497279070851201,,CN-TGD_train,,,,,,,0.0098523831028037,,,,,,,0.0357732686730767,0.0497279070851201,0.6892655367231638,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-TGD,test,kge,valid_daily_recomputation,531,0.0114030626110108,-0.0033061373050743,0.0395577824783179,0.0635245436638682,0.1824019070113621,-1.336332290213627,0.7371529384596466,0.687382297551789,0.0482217267348925,0.0791606853479947,,TGD-Base_test,,,,,,,0.0114030626110108,,,,,,,0.0482217267348925,0.0791606853479947,0.687382297551789,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-TGD,test_minus_train,kge,valid_daily_recomputation,531,-0.0080796314726226,-0.0316603909510434,0.0038496083067752,-0.0226800705247721,0.1101927046542517,-1.3829343782652843,0.5136601687297755,0.3258003766478343,-0.0327699043256789,-0.0140637115716295,,E_TGD-Base,,,,,,,-0.0080796314726226,,,,,,,-0.0327699043256789,-0.0140637115716295,0.3258003766478343,paired basin bootstrap mean CI,supported_negative
paired_effect,100,dPL-MLP,XAJ-TGD,train,kge,valid_daily_recomputation,531,0.0189725854248565,0.0037091078398787,0.0513644526042529,0.0858058120861635,0.1854133635238715,-0.5638826108103621,0.8330546526464396,0.8342749529190208,0.0702660392496997,0.101839622398012,,TGD-Base_train,,,,,,,0.0189725854248565,,,,,,,0.0702660392496997,0.101839622398012,0.8342749529190208,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,,test,kge,valid_daily_recomputation,531,0.0156361748076402,-0.0077619427689908,0.1009193568234176,0.1007324859563315,0.2134216188404505,-0.3076077233680658,0.90088074357393,0.6572504708097928,0.0827018698492789,0.1193197178962768,,CN-Base,,,,,,,0.0156361748076402,,,,,,,0.0827018698492789,0.1193197178962768,0.6572504708097928,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,,test,kge,valid_daily_recomputation,531,0.008163894674835,-0.0108122809585444,0.0443859267870781,0.0368865331484644,0.1150369182651747,-0.2065945682891892,1.5513674312596533,0.6064030131826742,0.0278132985728701,0.0472921171448269,,CN-TGD,,,,,,,0.008163894674835,,,,,snow_specificity_cn_tgd,,0.0278132985728701,0.0472921171448269,0.6064030131826742,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,,test,kge,valid_daily_recomputation,531,0.0114030626110108,-0.0033061373050743,0.0395577824783179,0.0635245436638682,0.1824019070113621,-1.336332290213627,0.7371529384596466,0.687382297551789,0.0481435793196582,0.0791549484252229,,TGD-Base,,,,,,,0.0114030626110108,,,,,,,0.0481435793196582,0.0791549484252229,0.687382297551789,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,,train,kge,valid_daily_recomputation,531,0.0294631157943006,0.0043349990560092,0.1677461737115698,0.1278872744018694,0.2231087282123944,-0.4271675561632098,0.9819801315006426,0.8210922787193974,0.109370180455665,0.1472739270243626,,CN-Base,,,,,,,0.0294631157943006,,,,,calibration_masking_cn_base,,0.109370180455665,0.1472739270243626,0.8210922787193974,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,,train,kge,valid_daily_recomputation,531,0.0098523831028037,-0.0025701328225689,0.0755879200696524,0.0427046441672757,0.0838101456865088,-0.4178843543925636,0.4660782502298152,0.6892655367231638,0.035608494139482,0.0498959582128093,,CN-TGD,,,,,,,0.0098523831028037,,,,,calibration_masking_cn_tgd,,0.035608494139482,0.0498959582128093,0.6892655367231638,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,,train,kge,valid_daily_recomputation,531,0.0189725854248565,0.0037091078398787,0.0513644526042529,0.0858058120861635,0.1854133635238715,-0.5638826108103621,0.8330546526464396,0.8342749529190208,0.0705470514693542,0.101793217682984,,TGD-Base,,,,,,,0.0189725854248565,,,,,,,0.0705470514693542,0.101793217682984,0.8342749529190208,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0106025906714257,-0.0004019860810947,0.0444738446458952,0.0484282039066195,0.0995545350761053,-0.1864231127927156,0.538894878511782,0.7288135593220338,0.0401595470048403,0.0573108658218332,primary_min5,XAJ-Base_minus_XAJ-CN,,,,,,,0.0106025906714257,,,,,,,0.0401595470048403,0.0573108658218332,0.7288135593220338,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-Base_vs_XAJ-TGD,test,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0047662050182541,-0.0018716179233248,0.0213929934992579,0.0369298525655692,0.0898736836490892,-0.1136580227702718,0.5386847334163924,0.6741996233521658,0.0295873052020951,0.0446587031008615,primary_min5,XAJ-Base_minus_XAJ-TGD,,,,,,,0.0047662050182541,,,,,,,0.0295873052020951,0.0446587031008615,0.6741996233521658,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0037665434861456,-0.0032724942983748,0.0199182546024011,0.0114983513410503,0.0337470296368966,-0.1060239061642068,0.2037713366063653,0.6365348399246704,0.0086427237045057,0.0144259095662665,primary_min5,XAJ-TGD_minus_XAJ-CN,,,,,,,0.0037665434861456,,,,,amjj_repair_cn_tgd,,0.0086427237045057,0.0144259095662665,0.6365348399246704,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-Base_vs_XAJ-CN,test,CT_error_reduction,valid_complete_water_years_primary_min5,531,2.0,0.0,10.0,8.311676082862524,18.204947886846703,-66.0,113.0,0.6214689265536724,6.7824387947269305,9.936935028248586,primary_min5,XAJ-Base_minus_XAJ-CN,,,,,,,2.0,,,,,,,6.7824387947269305,9.936935028248586,0.6214689265536724,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-Base_vs_XAJ-TGD,test,CT_error_reduction,valid_complete_water_years_primary_min5,531,1.0,-1.0,6.0,5.893596986817326,14.623013539000851,-38.0,98.0,0.5725047080979284,4.666666666666667,7.147857815442561,primary_min5,XAJ-Base_minus_XAJ-TGD,,,,,,,1.0,,,,,,,4.666666666666667,7.147857815442561,0.5725047080979284,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,valid_complete_water_years_primary_min5,531,1.0,-1.0,4.0,2.4180790960451977,8.578679851893249,-65.0,54.0,0.5216572504708098,1.6817090395480223,3.150659133709981,primary_min5,XAJ-TGD_minus_XAJ-CN,,,,,,,1.0,,,,,ct_repair_cn_tgd,,1.6817090395480223,3.150659133709981,0.5216572504708098,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-Base_vs_XAJ-CN,train,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0109869720970957,-1.668978642609814e-05,0.0483929924573288,0.0495134352624787,0.0964320404153238,-0.0989127465935319,0.4996592405640573,0.7476459510357816,0.0415398434840216,0.0579349323108386,primary_min5,XAJ-Base_minus_XAJ-CN,,,,,,,0.0109869720970957,,,,,,,0.0415398434840216,0.0579349323108386,0.7476459510357816,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-Base_vs_XAJ-TGD,train,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0047234768894018,-0.0011972304111389,0.0207157668730684,0.0369632909138894,0.0866895487344432,-0.0802760659266108,0.5337111838818636,0.696798493408663,0.0298442406285914,0.0444451559023585,primary_min5,XAJ-Base_minus_XAJ-TGD,,,,,,,0.0047234768894018,,,,,,,0.0298442406285914,0.0444451559023585,0.696798493408663,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0045131905635372,-0.0017693839665902,0.0208095722470151,0.0125501443485892,0.0313751459305045,-0.0960030229830651,0.1882403297744916,0.6854990583804144,0.0099439784080027,0.0152088470470265,primary_min5,XAJ-TGD_minus_XAJ-CN,,,,,,,0.0045131905635372,,,,,amjj_repair_cn_tgd,,0.0099439784080027,0.0152088470470265,0.6854990583804144,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-Base_vs_XAJ-CN,train,CT_error_reduction,valid_complete_water_years_primary_min5,531,2.5,0.0,13.0,9.35216572504708,17.60025970056125,-30.5,102.0,0.7005649717514124,7.887853107344632,10.898328625235404,primary_min5,XAJ-Base_minus_XAJ-CN,,,,,,,2.5,,,,,,,7.887853107344632,10.898328625235404,0.7005649717514124,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-Base_vs_XAJ-TGD,train,CT_error_reduction,valid_complete_water_years_primary_min5,531,1.5,-0.5,7.0,6.63653483992467,14.999613279549845,-32.5,83.5,0.64030131826742,5.418997175141243,7.946351224105461,primary_min5,XAJ-Base_minus_XAJ-TGD,,,,,,,1.5,,,,,,,5.418997175141243,7.946351224105461,0.64030131826742,paired basin bootstrap mean CI,supported_positive
paired_effect,100,IC-CMA-ES,XAJ-TGD_vs_XAJ-CN,train,CT_error_reduction,valid_complete_water_years_primary_min5,531,1.0,-0.5,4.5,2.7156308851224105,7.635327557646347,-43.0,46.0,0.6252354048964218,2.0602636534839927,3.384180790960452,primary_min5,XAJ-TGD_minus_XAJ-CN,,,,,,,1.0,,,,,ct_repair_cn_tgd,,2.0602636534839927,3.384180790960452,0.6252354048964218,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0069228067708453,-0.0011758338526592,0.0328636631207741,0.0414554930776825,0.0868252493606994,-0.0866818600696461,0.4109887865973947,0.7156308851224106,0.0342884495921549,0.0491772713554896,primary_min5,XAJ-Base_minus_XAJ-CN,,,,,,,0.0069228067708453,,,,,,,0.0342884495921549,0.0491772713554896,0.7156308851224106,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-Base_vs_XAJ-TGD,test,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0031696949969313,-0.001346448634893,0.0150116492087684,0.0355538489151635,0.0819406829248309,-0.0988429593134019,0.4437860292243752,0.6760828625235404,0.0288229158188318,0.0426670195414842,primary_min5,XAJ-Base_minus_XAJ-TGD,,,,,,,0.0031696949969313,,,,,,,0.0288229158188318,0.0426670195414842,0.6760828625235404,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-TGD_vs_XAJ-CN,test,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0015502400786429,-0.0050739569289558,0.0118209502914713,0.0058106178374735,0.027571777572247,-0.107352103943445,0.1709879231099223,0.576271186440678,0.0035295136730912,0.008201224927555,primary_min5,XAJ-TGD_minus_XAJ-CN,,,,,,,0.0015502400786429,,,,,amjj_repair_cn_tgd,,0.0035295136730912,0.008201224927555,0.576271186440678,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-Base_vs_XAJ-CN,test,CT_error_reduction,valid_complete_water_years_primary_min5,531,1.0,-1.0,7.0,6.844632768361582,16.161241324182726,-30.0,104.0,0.5536723163841808,5.515065913370998,8.256120527306967,primary_min5,XAJ-Base_minus_XAJ-CN,,,,,,,1.0,,,,,,,5.515065913370998,8.256120527306967,0.5536723163841808,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-Base_vs_XAJ-TGD,test,CT_error_reduction,valid_complete_water_years_primary_min5,531,1.0,0.0,4.0,5.24105461393597,12.900317753101044,-40.0,78.0,0.5065913370998116,4.175141242937853,6.348399246704331,primary_min5,XAJ-Base_minus_XAJ-TGD,,,,,,,1.0,,,,,,,4.175141242937853,6.348399246704331,0.5065913370998116,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-TGD_vs_XAJ-CN,test,CT_error_reduction,valid_complete_water_years_primary_min5,531,0.0,-1.0,3.0,1.5979284369114877,7.007328740532153,-21.0,56.0,0.4689265536723164,1.0197740112994351,2.2052966101694915,primary_min5,XAJ-TGD_minus_XAJ-CN,,,,,,,0.0,,,,,ct_repair_cn_tgd,,1.0197740112994351,2.2052966101694915,0.4689265536723164,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-Base_vs_XAJ-CN,train,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0066534273807838,-0.000713616316243,0.0347755779181607,0.0407314678864002,0.0832066880742811,-0.0544812018883046,0.4027576612285827,0.7175141242937854,0.0338519119376427,0.0480139306417754,primary_min5,XAJ-Base_minus_XAJ-CN,,,,,,,0.0066534273807838,,,,,,,0.0338519119376427,0.0480139306417754,0.7175141242937854,paired basin bootstrap mean CI,supported_positive
paired_effect,100,dPL-MLP,XAJ-Base_vs_XAJ-TGD,train,AMJJ_error_reduction,valid_complete_water_years_primary_min5,531,0.0027413781921395,-0.0013067663879538,0.0129507195766058,0.0340219042906511,0.079984252045334,-0.0563378517593233,0.4556511873179322,0.6666666666666666,0.0273793189422138,0.0409919623333863,primary_min5,XAJ-Base_minus_XAJ-TGD,,,,,,,0.0027413781921395,,,,,,,0.0273793189422138,0.0409919623333863,0.6666666666666666,paired basin bootstrap mean CI,supported_positive
