record_type,family,paradigm,model,period,metric,n,ci_low,ci_high,resamples,seed,method,status,effect,analysis_set,wilcoxon_p,sign_test_p,robustness_type,block_count,block_source,claim_id,summary_level,result_role,bootstrap_statistic,snow_stratum,snow_interval,stratum_n,valid_year_requirement,signature,comparison,metric_unit
bootstrap,absolute_metric,IC-CMA-ES,XAJ-CN,train,pbias,55,-0.42807796088050393,-0.10845114907223639,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-CN,train,rmse,121,1.081566683189062,1.3421966845694611,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-CN,train,rmse,156,1.051752603970264,1.3779875424627912,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-CN,train,rmse,165,1.006991238121723,1.2361640129373128,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-CN,train,rmse,34,0.61258304821533771,2.2328716994972271,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-CN,train,rmse,531,1.0624154684014055,1.2191166088112284,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-CN,train,rmse,55,0.70472516460263024,1.2151945344030577,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,kge,121,0.66688780102129441,0.70620329506147539,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,kge,156,0.72499202858502598,0.75915065617610256,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,kge,165,0.72529780336021099,0.77659807276008219,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,kge,34,0.58944950806348229,0.68788531403994302,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,kge,531,0.63344051374628696,0.67568440579498257,10000,20260730,ordinary_basin_bootstrap,valid_daily_recomputation,,,,,,,,,,,,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,kge,531,0.69308979273332705,0.72646732208271092,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,kge,55,0.59009266100020208,0.6798374661060288,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,nse,121,0.38527975137912462,0.45325363634308102,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,nse,156,0.58898139140959749,0.6455276591191994,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,nse,165,0.60249092270264648,0.68384636150381328,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,nse,34,0.3080140361930977,0.50585608779796842,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,nse,531,0.52439597290784756,0.5832229313996814,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,nse,55,0.4697214333511131,0.56102113557077748,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,pbias,121,2.719964116159598,10.234014157570671,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,pbias,156,6.4387757342844223,11.164948997892047,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,pbias,165,7.8070678138239371,12.39858863692554,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,pbias,34,-6.6325502172293866,1.5858108046850203,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,pbias,531,5.516840516580876,8.2726229008020304,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,pbias,55,-5.0922504109740068,4.2226486062814867,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,rmse,121,1.7228809549361817,2.0602637385947369,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,rmse,156,1.2618468543873769,1.538031055522751,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,rmse,165,1.2294730626439287,1.5089992969665516,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,rmse,34,0.75242319265290181,3.4866612006417514,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,rmse,531,1.4384466796543305,1.6361509925238491,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,test,rmse,55,1.233878312329556,2.0500371612942856,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,kge,121,0.73894934655700562,0.77238991137909707,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,kge,156,0.84138586411428107,0.86540495120111749,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,kge,165,0.86691487975216608,0.89506583868341205,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,kge,34,0.67735856945355799,0.80077769038069668,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,kge,531,0.79013718506276187,0.81121154904431092,10000,20260730,ordinary_basin_bootstrap,valid_daily_recomputation,,,,,,,,,,,,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,kge,531,0.82443878351663324,0.84127354860974368,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,kge,55,0.66177448801221506,0.7898336181451695,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,nse,121,0.50036041746198978,0.55674529036207243,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,nse,156,0.6961164379631144,0.73884188979843457,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,nse,165,0.74039024172775347,0.79190030671782319,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,nse,34,0.46285637389926693,0.62148110177812943,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,nse,531,0.66087125310016126,0.69414794958757087,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,nse,55,0.50229247625445017,0.63855952763399415,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,pbias,121,-0.49115494920668301,-0.1236762188929539,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,pbias,156,0.034963153064296398,0.22051131690778245,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,pbias,165,0.062762760922448493,0.18128527458076149,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,pbias,34,-1.7498043307484199,0.74384563846157103,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,pbias,531,-0.0090060973215055993,0.081084522782371202,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,pbias,55,-1.6792931000533045,0.2829146713389234,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,rmse,121,1.4807877136391361,1.7623614885774588,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,rmse,156,1.0956162287903684,1.4148183884583792,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,rmse,165,0.9906850111404194,1.2238820826554202,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,rmse,34,0.83696943327342543,2.6790082271466722,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,rmse,531,1.2218606748456211,1.4140980343544858,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,IC-CMA-ES,XAJ-TGD,train,rmse,55,1.1223233149240388,1.8804274878725371,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,kge,121,0.72317731509350702,0.77717091376306258,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,kge,156,0.69383965807356174,0.73376523965286711,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,kge,165,0.70058363188567974,0.74283712240265587,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,kge,34,0.66587692030571888,0.78095155836361796,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,kge,531,0.65621690321405546,0.69065821552351925,10000,20260730,ordinary_basin_bootstrap,valid_daily_recomputation,,,,,,,,,,,,,,,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,kge,531,0.71786790301824055,0.74281082957389266,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,kge,55,0.74420894825489814,0.80484866896392149,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,nse,121,0.54531073093779026,0.61290628956416482,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,nse,156,0.58117258756582268,0.63825110543454833,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,nse,165,0.58055174271129084,0.65955793014044994,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,nse,34,0.51560014361660689,0.64364707783129549,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,nse,531,0.60068732318464402,0.62960754869130631,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,nse,55,0.64791808468707679,0.72870258384230135,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,pbias,121,-1.734055822598964,5.0201186208986233,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,pbias,156,-0.3931613228609967,6.6301066769445667,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,pbias,165,2.1957935443509813,6.750427212630032,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,pbias,34,-7.2212142080526451,0.95262699179861443,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,pbias,531,0.7975095789098805,3.0111974586103498,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,pbias,55,-6.6725411921938038,-0.43581737754894001,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,rmse,121,1.5140403828920279,1.7203764656999498,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,rmse,156,1.2595058877958212,1.4932197898665849,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,rmse,165,1.3438522079401465,1.6211467646732722,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,rmse,34,0.6684035991923567,2.695784737022521,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,rmse,531,1.3947023903251727,1.5464741989395629,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,test,rmse,55,0.98011895174686559,1.5837441814445592,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,train,kge,121,0.8043434119991274,0.82769218292873747,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,train,kge,156,0.7308606051124622,0.77799252475259839,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,train,kge,165,0.73353206427108408,0.78549858191066801,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,train,kge,34,0.70593169456723115,0.83029873098828633,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,train,kge,531,0.71651001581405593,0.74585596495932283,10000,20260730,ordinary_basin_bootstrap,valid_daily_recomputation,,,,,,,,,,,,,,,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,train,kge,531,0.77108610940714251,0.79158677011208167,10000,20260730,ordinary_basin_bootstrap_median,valid_full_sample,,all_531_basins,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,train,kge,55,0.77749874375014205,0.82493235231641338,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,train,nse,121,0.65485874462669869,0.69861922167830337,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,train,nse,156,0.64250305712717948,0.67660207485411594,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,absolute_metric,dPL-MLP,HBV,train,nse,165,0.6272486385903554,0.68306615495800327,10000,20260730,ordinary_basin_bootstrap_median,valid_snow_stratum,,snow_fixed_strata,,,,,,,snow_stratum,stratified_primary,median,S1,"[0, 0.05)",165,,,,
