basin_id,paradigm,model,period,kge,kge_prime,selected_run
01594950,dPL-MLP,XAJ-Base,train,0.7293983730246397,0.7293983730246397,True
01594950,dPL-MLP,XAJ-Base,test,0.6064650606725046,0.6064650606725046,True
01594950,dPL-MLP,XAJ-TGD,train,0.6997662350327132,0.6997662350327132,True
01594950,dPL-MLP,XAJ-TGD,test,0.6527428673144613,0.6527428673144613,True
01594950,dPL-MLP,XAJ-CN,train,0.7983395006491618,0.7983395006491618,True
01594950,dPL-MLP,XAJ-CN,test,0.6509508494271661,0.6509508494271661,True
01596500,IC-CMA-ES,XAJ-Base,train,0.691738878432939,0.691738878432939,True
01596500,IC-CMA-ES,XAJ-Base,test,0.6453472836080173,0.6453472836080173,True
01596500,IC-CMA-ES,XAJ-TGD,train,0.7991717675738879,0.7991717675738879,True
01596500,IC-CMA-ES,XAJ-TGD,test,0.6838094687328634,0.6838094687328634,True
01596500,IC-CMA-ES,XAJ-CN,train,0.8973859309677362,0.8973859309677362,True
01596500,IC-CMA-ES,XAJ-CN,test,0.8247416870682124,0.8247416870682124,True
01596500,dPL-MLP,XAJ-Base,train,0.6853932083535188,0.6853932083535188,True
01596500,dPL-MLP,XAJ-Base,test,0.6444504827010431,0.6444504827010431,True
01596500,dPL-MLP,XAJ-TGD,train,0.7594042076622022,0.7594042076622022,True
01596500,dPL-MLP,XAJ-TGD,test,0.6596445347623854,0.6596445347623854,True
01596500,dPL-MLP,XAJ-CN,train,0.8675680168083639,0.8675680168083639,True
01596500,dPL-MLP,XAJ-CN,test,0.810682564882022,0.810682564882022,True
01605500,IC-CMA-ES,XAJ-Base,train,0.7774580155880746,0.7774580155880746,True
01605500,IC-CMA-ES,XAJ-Base,test,0.6415378267070174,0.6415378267070174,True
01605500,IC-CMA-ES,XAJ-TGD,train,0.7968430245714626,0.7968430245714626,True
01605500,IC-CMA-ES,XAJ-TGD,test,0.6444279207589201,0.6444279207589201,True
01605500,IC-CMA-ES,XAJ-CN,train,0.815749454546334,0.815749454546334,True
01605500,IC-CMA-ES,XAJ-CN,test,0.7005034497510105,0.7005034497510105,True
01605500,dPL-MLP,XAJ-Base,train,0.5153513811488803,0.5153513811488803,True
01605500,dPL-MLP,XAJ-Base,test,0.6947656704041645,0.6947656704041645,True
01605500,dPL-MLP,XAJ-TGD,train,0.5379774987006526,0.5379774987006526,True
01605500,dPL-MLP,XAJ-TGD,test,0.7312885423630247,0.7312885423630247,True
01605500,dPL-MLP,XAJ-CN,train,0.6330332043454139,0.6330332043454139,True
01605500,dPL-MLP,XAJ-CN,test,0.7473960901243283,0.7473960901243283,True
01606500,IC-CMA-ES,XAJ-Base,train,0.8667047101516585,0.8667047101516585,True
01606500,IC-CMA-ES,XAJ-Base,test,0.683403491353926,0.683403491353926,True
01606500,IC-CMA-ES,XAJ-TGD,train,0.9034332172833724,0.9034332172833724,True
01606500,IC-CMA-ES,XAJ-TGD,test,0.7167851986936695,0.7167851986936695,True
01606500,IC-CMA-ES,XAJ-CN,train,0.9235808007335006,0.9235808007335006,True
01606500,IC-CMA-ES,XAJ-CN,test,0.7916067400516338,0.7916067400516338,True
01606500,dPL-MLP,XAJ-Base,train,0.7887983408845869,0.7887983408845869,True
01606500,dPL-MLP,XAJ-Base,test,0.7018491278163825,0.7018491278163825,True
01606500,dPL-MLP,XAJ-TGD,train,0.8430130112148507,0.8430130112148507,True
01606500,dPL-MLP,XAJ-TGD,test,0.7395339576802971,0.7395339576802971,True
01606500,dPL-MLP,XAJ-CN,train,0.8727066631211597,0.8727066631211597,True
01606500,dPL-MLP,XAJ-CN,test,0.7663522227460555,0.7663522227460555,True
01632000,IC-CMA-ES,XAJ-Base,train,0.827338948207289,0.827338948207289,True
01632000,IC-CMA-ES,XAJ-Base,test,0.5762261219289793,0.5762261219289793,True
01632000,IC-CMA-ES,XAJ-TGD,train,0.870965102188672,0.870965102188672,True
01632000,IC-CMA-ES,XAJ-TGD,test,0.6312661165099621,0.6312661165099621,True
01632000,IC-CMA-ES,XAJ-CN,train,0.893958130983075,0.893958130983075,True
01632000,IC-CMA-ES,XAJ-CN,test,0.6606307368165286,0.6606307368165286,True
01632000,dPL-MLP,XAJ-Base,train,0.7933275527674482,0.7933275527674482,True
01632000,dPL-MLP,XAJ-Base,test,0.5684649984716978,0.5684649984716978,True
01632000,dPL-MLP,XAJ-TGD,train,0.8215129693980342,0.8215129693980342,True
01632000,dPL-MLP,XAJ-TGD,test,0.6128313217453158,0.6128313217453158,True
01632000,dPL-MLP,XAJ-CN,train,0.8329165750313583,0.8329165750313583,True
01632000,dPL-MLP,XAJ-CN,test,0.648293364484346,0.648293364484346,True
01632900,IC-CMA-ES,XAJ-Base,train,0.7969797078900941,0.7969797078900941,True
01632900,IC-CMA-ES,XAJ-Base,test,0.5931579979339281,0.5931579979339281,True
01632900,IC-CMA-ES,XAJ-TGD,train,0.8417599378505585,0.8417599378505585,True
01632900,IC-CMA-ES,XAJ-TGD,test,0.6695944502374354,0.6695944502374354,True
01632900,IC-CMA-ES,XAJ-CN,train,0.8717494836353183,0.8717494836353183,True
01632900,IC-CMA-ES,XAJ-CN,test,0.7017047806616518,0.7017047806616518,True
01632900,dPL-MLP,XAJ-Base,train,0.7738021219400595,0.7738021219400595,True
01632900,dPL-MLP,XAJ-Base,test,0.5992400655186022,0.5992400655186022,True
01632900,dPL-MLP,XAJ-TGD,train,0.7931646122585827,0.7931646122585827,True
01632900,dPL-MLP,XAJ-TGD,test,0.6483459261918739,0.6483459261918739,True
01632900,dPL-MLP,XAJ-CN,train,0.8374298486479526,0.8374298486479526,True
01632900,dPL-MLP,XAJ-CN,test,0.6202696021028778,0.6202696021028778,True
01634500,IC-CMA-ES,XAJ-Base,train,0.7636260474190789,0.7636260474190789,True
01634500,IC-CMA-ES,XAJ-Base,test,0.4815856668721479,0.4815856668721479,True
01634500,IC-CMA-ES,XAJ-TGD,train,0.8398816373618714,0.8398816373618714,True
01634500,IC-CMA-ES,XAJ-TGD,test,0.4554025996455124,0.4554025996455124,True
01634500,IC-CMA-ES,XAJ-CN,train,0.8648499910811314,0.8648499910811314,True
01634500,IC-CMA-ES,XAJ-CN,test,0.4663128441002983,0.4663128441002983,True
01634500,dPL-MLP,XAJ-Base,train,0.7361753141002576,0.7361753141002576,True
01634500,dPL-MLP,XAJ-Base,test,0.5275492070476069,0.5275492070476069,True
01634500,dPL-MLP,XAJ-TGD,train,0.7901557998201343,0.7901557998201343,True
01634500,dPL-MLP,XAJ-TGD,test,0.5645884412300721,0.5645884412300721,True
01634500,dPL-MLP,XAJ-CN,train,0.8242620830678771,0.8242620830678771,True
01634500,dPL-MLP,XAJ-CN,test,0.583335230578214,0.583335230578214,True
01638480,IC-CMA-ES,XAJ-Base,train,0.7832613651399838,0.7832613651399838,True
01638480,IC-CMA-ES,XAJ-Base,test,0.7074602010389213,0.7074602010389213,True
01638480,IC-CMA-ES,XAJ-TGD,train,0.807707154167076,0.807707154167076,True
01638480,IC-CMA-ES,XAJ-TGD,test,0.7359957443157408,0.7359957443157408,True
01638480,IC-CMA-ES,XAJ-CN,train,0.8148073636927232,0.8148073636927232,True
01638480,IC-CMA-ES,XAJ-CN,test,0.7752540959609947,0.7752540959609947,True
01638480,dPL-MLP,XAJ-Base,train,0.7505397761952223,0.7505397761952223,True
01638480,dPL-MLP,XAJ-Base,test,0.7035186428028268,0.7035186428028268,True
01638480,dPL-MLP,XAJ-TGD,train,0.7578197198517053,0.7578197198517053,True
01638480,dPL-MLP,XAJ-TGD,test,0.7363449370689564,0.7363449370689564,True
01638480,dPL-MLP,XAJ-CN,train,0.7510919428666903,0.7510919428666903,True
01638480,dPL-MLP,XAJ-CN,test,0.7402867672827633,0.7402867672827633,True
01639500,IC-CMA-ES,XAJ-Base,train,0.8413358868382121,0.8413358868382121,True
01639500,IC-CMA-ES,XAJ-Base,test,0.6926781522611292,0.6926781522611292,True
01639500,IC-CMA-ES,XAJ-TGD,train,0.8656398634575962,0.8656398634575962,True
01639500,IC-CMA-ES,XAJ-TGD,test,0.7296110831807479,0.7296110831807479,True
01639500,IC-CMA-ES,XAJ-CN,train,0.8842250134770302,0.8842250134770302,True
01639500,IC-CMA-ES,XAJ-CN,test,0.755628406044423,0.755628406044423,True
01639500,dPL-MLP,XAJ-Base,train,0.8220767962987509,0.8220767962987509,True
01639500,dPL-MLP,XAJ-Base,test,0.6703945958277092,0.6703945958277092,True
01639500,dPL-MLP,XAJ-TGD,train,0.8420417871652822,0.8420417871652822,True
01639500,dPL-MLP,XAJ-TGD,test,0.7210801250298366,0.7210801250298366,True
01639500,dPL-MLP,XAJ-CN,train,0.8190172217322891,0.8190172217322891,True
01639500,dPL-MLP,XAJ-CN,test,0.6726645197157789,0.6726645197157789,True
01644000,IC-CMA-ES,XAJ-Base,train,0.8711663899028358,0.8711663899028358,True
01644000,IC-CMA-ES,XAJ-Base,test,0.7489843243090009,0.7489843243090009,True
01644000,IC-CMA-ES,XAJ-TGD,train,0.8857397144573491,0.8857397144573491,True
01644000,IC-CMA-ES,XAJ-TGD,test,0.7726857268978875,0.7726857268978875,True
01644000,IC-CMA-ES,XAJ-CN,train,0.8982817886255728,0.8982817886255728,True
01644000,IC-CMA-ES,XAJ-CN,test,0.7792112682668584,0.7792112682668584,True
01644000,dPL-MLP,XAJ-Base,train,0.8639631296627783,0.8639631296627783,True
01644000,dPL-MLP,XAJ-Base,test,0.7360184774124141,0.7360184774124141,True
01644000,dPL-MLP,XAJ-TGD,train,0.8738312097999485,0.8738312097999485,True
01644000,dPL-MLP,XAJ-TGD,test,0.7837891483630005,0.7837891483630005,True
01644000,dPL-MLP,XAJ-CN,train,0.8816783489021078,0.8816783489021078,True
01644000,dPL-MLP,XAJ-CN,test,0.7625640976661878,0.7625640976661878,True
01664000,IC-CMA-ES,XAJ-Base,train,0.8538981839503749,0.8538981839503749,True
01664000,IC-CMA-ES,XAJ-Base,test,0.6623280333193615,0.6623280333193615,True
01664000,IC-CMA-ES,XAJ-TGD,train,0.8741253353681402,0.8741253353681402,True
01664000,IC-CMA-ES,XAJ-TGD,test,0.6680276239076612,0.6680276239076612,True
01664000,IC-CMA-ES,XAJ-CN,train,0.8860506071686968,0.8860506071686968,True
01664000,IC-CMA-ES,XAJ-CN,test,0.6304770640345643,0.6304770640345643,True
01664000,dPL-MLP,XAJ-Base,train,0.8494354698888853,0.8494354698888853,True
01664000,dPL-MLP,XAJ-Base,test,0.689100638677931,0.689100638677931,True
01664000,dPL-MLP,XAJ-TGD,train,0.8285207832819759,0.8285207832819759,True
01664000,dPL-MLP,XAJ-TGD,test,0.7254846305962764,0.7254846305962764,True
01664000,dPL-MLP,XAJ-CN,train,0.8595614854780914,0.8595614854780914,True
01664000,dPL-MLP,XAJ-CN,test,0.6389714563158955,0.6389714563158955,True
01666500,IC-CMA-ES,XAJ-Base,train,0.8237920074000279,0.8237920074000279,True
01666500,IC-CMA-ES,XAJ-Base,test,0.6152089501030618,0.6152089501030618,True
01666500,IC-CMA-ES,XAJ-TGD,train,0.8454653853483024,0.8454653853483024,True
01666500,IC-CMA-ES,XAJ-TGD,test,0.6068210959498039,0.6068210959498039,True
01666500,IC-CMA-ES,XAJ-CN,train,0.8503016418654709,0.8503016418654709,True
01666500,IC-CMA-ES,XAJ-CN,test,0.5995745396892864,0.5995745396892864,True
01666500,dPL-MLP,XAJ-Base,train,0.7403825657548156,0.7403825657548156,True
01666500,dPL-MLP,XAJ-Base,test,0.6706399086121593,0.6706399086121593,True
01666500,dPL-MLP,XAJ-TGD,train,0.7629872964505677,0.7629872964505677,True
01666500,dPL-MLP,XAJ-TGD,test,0.6786420582513246,0.6786420582513246,True
01666500,dPL-MLP,XAJ-CN,train,0.7763660937965202,0.7763660937965202,True
01666500,dPL-MLP,XAJ-CN,test,0.6572905517829672,0.6572905517829672,True
01667500,IC-CMA-ES,XAJ-Base,train,0.8494985023100772,0.8494985023100772,True
01667500,IC-CMA-ES,XAJ-Base,test,0.8064111668268765,0.8064111668268765,True
01667500,IC-CMA-ES,XAJ-TGD,train,0.8557905969169355,0.8557905969169355,True
01667500,IC-CMA-ES,XAJ-TGD,test,0.8042197683656189,0.8042197683656189,True
01667500,IC-CMA-ES,XAJ-CN,train,0.8675920804734156,0.8675920804734156,True
01667500,IC-CMA-ES,XAJ-CN,test,0.8055623919471537,0.8055623919471537,True
01667500,dPL-MLP,XAJ-Base,train,0.7493756513901835,0.7493756513901835,True
01667500,dPL-MLP,XAJ-Base,test,0.8028016868157721,0.8028016868157721,True
01667500,dPL-MLP,XAJ-TGD,train,0.7345769183563751,0.7345769183563751,True
01667500,dPL-MLP,XAJ-TGD,test,0.818496672932816,0.818496672932816,True
01667500,dPL-MLP,XAJ-CN,train,0.7633205793386456,0.7633205793386456,True
01667500,dPL-MLP,XAJ-CN,test,0.8049865819582718,0.8049865819582718,True
01669000,IC-CMA-ES,XAJ-Base,train,0.9008421046125756,0.9008421046125756,True
01669000,IC-CMA-ES,XAJ-Base,test,0.8471815283792947,0.8471815283792947,True
01669000,IC-CMA-ES,XAJ-TGD,train,0.9149454704865736,0.9149454704865736,True
01669000,IC-CMA-ES,XAJ-TGD,test,0.8370837156806532,0.8370837156806532,True
01669000,IC-CMA-ES,XAJ-CN,train,0.9112824775312434,0.9112824775312434,True
01669000,IC-CMA-ES,XAJ-CN,test,0.8473060841304968,0.8473060841304968,True
01669000,dPL-MLP,XAJ-Base,train,0.8868906557460233,0.8868906557460233,True
01669000,dPL-MLP,XAJ-Base,test,0.8411710868283045,0.8411710868283045,True
01669000,dPL-MLP,XAJ-TGD,train,0.8979565947741244,0.8979565947741244,True
01669000,dPL-MLP,XAJ-TGD,test,0.8410581216691368,0.8410581216691368,True
01669000,dPL-MLP,XAJ-CN,train,0.8975033766911314,0.8975033766911314,True
01669000,dPL-MLP,XAJ-CN,test,0.8260769980665608,0.8260769980665608,True
01669520,IC-CMA-ES,XAJ-Base,train,0.893684285224736,0.893684285224736,True
01669520,IC-CMA-ES,XAJ-Base,test,0.7859500249701473,0.7859500249701473,True
01669520,IC-CMA-ES,XAJ-TGD,train,0.9071000654775386,0.9071000654775386,True
01669520,IC-CMA-ES,XAJ-TGD,test,0.7900709619377249,0.7900709619377249,True
01669520,IC-CMA-ES,XAJ-CN,train,0.9102294078759277,0.9102294078759277,True
01669520,IC-CMA-ES,XAJ-CN,test,0.8054480896140845,0.8054480896140845,True
01669520,dPL-MLP,XAJ-Base,train,0.8720836884173042,0.8720836884173042,True
01669520,dPL-MLP,XAJ-Base,test,0.7438490852256378,0.7438490852256378,True
01669520,dPL-MLP,XAJ-TGD,train,0.8832396993967468,0.8832396993967468,True
01669520,dPL-MLP,XAJ-TGD,test,0.7456957179497834,0.7456957179497834,True
01669520,dPL-MLP,XAJ-CN,train,0.894431654448757,0.894431654448757,True
01669520,dPL-MLP,XAJ-CN,test,0.7672967530448478,0.7672967530448478,True
02011400,IC-CMA-ES,XAJ-Base,train,0.8617029602061198,0.8617029602061198,True
02011400,IC-CMA-ES,XAJ-Base,test,0.7208426776047206,0.7208426776047206,True
02011400,IC-CMA-ES,XAJ-TGD,train,0.8906301388478757,0.8906301388478757,True
02011400,IC-CMA-ES,XAJ-TGD,test,0.759824068730905,0.759824068730905,True
02011400,IC-CMA-ES,XAJ-CN,train,0.907498234974218,0.907498234974218,True
02011400,IC-CMA-ES,XAJ-CN,test,0.7649947345241186,0.7649947345241186,True
02011400,dPL-MLP,XAJ-Base,train,0.8548802372976272,0.8548802372976272,True
02011400,dPL-MLP,XAJ-Base,test,0.712195933631022,0.712195933631022,True
02011400,dPL-MLP,XAJ-TGD,train,0.8589182155590034,0.8589182155590034,True
02011400,dPL-MLP,XAJ-TGD,test,0.7875246048398763,0.7875246048398763,True
02011400,dPL-MLP,XAJ-CN,train,0.8865081679850557,0.8865081679850557,True
02011400,dPL-MLP,XAJ-CN,test,0.7981891644770063,0.7981891644770063,True
02013000,IC-CMA-ES,XAJ-Base,train,0.7993405651706343,0.7993405651706343,True
02013000,IC-CMA-ES,XAJ-Base,test,0.6064718414428316,0.6064718414428316,True
02013000,IC-CMA-ES,XAJ-TGD,train,0.8493269216489214,0.8493269216489214,True
02013000,IC-CMA-ES,XAJ-TGD,test,0.6629197764386696,0.6629197764386696,True
02013000,IC-CMA-ES,XAJ-CN,train,0.8784282291485829,0.8784282291485829,True
02013000,IC-CMA-ES,XAJ-CN,test,0.710810367397168,0.710810367397168,True
02013000,dPL-MLP,XAJ-Base,train,0.805272089372085,0.805272089372085,True
02013000,dPL-MLP,XAJ-Base,test,0.6666993740244433,0.6666993740244433,True
02013000,dPL-MLP,XAJ-TGD,train,0.8451768131107286,0.8451768131107286,True
02013000,dPL-MLP,XAJ-TGD,test,0.6965070147391248,0.6965070147391248,True
02013000,dPL-MLP,XAJ-CN,train,0.8649676160656488,0.8649676160656488,True
02013000,dPL-MLP,XAJ-CN,test,0.7207609552383181,0.7207609552383181,True
02014000,IC-CMA-ES,XAJ-Base,train,0.8540096363970248,0.8540096363970248,True
02014000,IC-CMA-ES,XAJ-Base,test,0.6663299863624665,0.6663299863624665,True
02014000,IC-CMA-ES,XAJ-TGD,train,0.8925701848604001,0.8925701848604001,True
02014000,IC-CMA-ES,XAJ-TGD,test,0.7278237082464396,0.7278237082464396,True
02014000,IC-CMA-ES,XAJ-CN,train,0.9098058712258476,0.9098058712258476,True
02014000,IC-CMA-ES,XAJ-CN,test,0.7399511261753251,0.7399511261753251,True
02014000,dPL-MLP,XAJ-Base,train,0.8402329382925817,0.8402329382925817,True
02014000,dPL-MLP,XAJ-Base,test,0.6895527932378842,0.6895527932378842,True
02014000,dPL-MLP,XAJ-TGD,train,0.852242128835267,0.852242128835267,True
02014000,dPL-MLP,XAJ-TGD,test,0.745416898414319,0.745416898414319,True
02014000,dPL-MLP,XAJ-CN,train,0.8766615567589737,0.8766615567589737,True
02014000,dPL-MLP,XAJ-CN,test,0.7500267248311462,0.7500267248311462,True
02015700,IC-CMA-ES,XAJ-Base,train,0.8250612921340392,0.8250612921340392,True
02015700,IC-CMA-ES,XAJ-Base,test,0.7213188968423309,0.7213188968423309,True
02015700,IC-CMA-ES,XAJ-TGD,train,0.8531969732555672,0.8531969732555672,True
02015700,IC-CMA-ES,XAJ-TGD,test,0.7422196441805923,0.7422196441805923,True
02015700,IC-CMA-ES,XAJ-CN,train,0.87046202573331,0.87046202573331,True
02015700,IC-CMA-ES,XAJ-CN,test,0.7405537111987519,0.7405537111987519,True
02015700,dPL-MLP,XAJ-Base,train,0.7942179412233616,0.7942179412233616,True
02015700,dPL-MLP,XAJ-Base,test,0.705142836805097,0.705142836805097,True
02015700,dPL-MLP,XAJ-TGD,train,0.8002685100626747,0.8002685100626747,True
02015700,dPL-MLP,XAJ-TGD,test,0.7651340917941306,0.7651340917941306,True
02015700,dPL-MLP,XAJ-CN,train,0.8377657897542653,0.8377657897542653,True
02015700,dPL-MLP,XAJ-CN,test,0.7784390141178131,0.7784390141178131,True
02016000,IC-CMA-ES,XAJ-Base,train,0.8821449585166702,0.8821449585166702,True
02016000,IC-CMA-ES,XAJ-Base,test,0.7633110978790407,0.7633110978790407,True
02016000,IC-CMA-ES,XAJ-TGD,train,0.9032194034905288,0.9032194034905288,True
02016000,IC-CMA-ES,XAJ-TGD,test,0.8030613117811423,0.8030613117811423,True
02016000,IC-CMA-ES,XAJ-CN,train,0.9185415208947684,0.9185415208947684,True
02016000,IC-CMA-ES,XAJ-CN,test,0.8204810467837396,0.8204810467837396,True
02016000,dPL-MLP,XAJ-Base,train,0.8650734392514043,0.8650734392514043,True
02016000,dPL-MLP,XAJ-Base,test,0.7452248841593135,0.7452248841593135,True
02016000,dPL-MLP,XAJ-TGD,train,0.8869307198312428,0.8869307198312428,True
02016000,dPL-MLP,XAJ-TGD,test,0.8089205050569195,0.8089205050569195,True
02016000,dPL-MLP,XAJ-CN,train,0.8960717845551915,0.8960717845551915,True
02016000,dPL-MLP,XAJ-CN,test,0.7963586494408111,0.7963586494408111,True
02017500,IC-CMA-ES,XAJ-Base,train,0.8477224841132036,0.8477224841132036,True
02017500,IC-CMA-ES,XAJ-Base,test,0.6974069872623387,0.6974069872623387,True
02017500,IC-CMA-ES,XAJ-TGD,train,0.8730060275683469,0.8730060275683469,True
02017500,IC-CMA-ES,XAJ-TGD,test,0.7165415762682501,0.7165415762682501,True
02017500,IC-CMA-ES,XAJ-CN,train,0.8919560711688042,0.8919560711688042,True
02017500,IC-CMA-ES,XAJ-CN,test,0.7464321502571258,0.7464321502571258,True
02017500,dPL-MLP,XAJ-Base,train,0.8398650188022702,0.8398650188022702,True
02017500,dPL-MLP,XAJ-Base,test,0.7250716679973395,0.7250716679973395,True
02017500,dPL-MLP,XAJ-TGD,train,0.8485737917164531,0.8485737917164531,True
02017500,dPL-MLP,XAJ-TGD,test,0.7722835333782689,0.7722835333782689,True
02017500,dPL-MLP,XAJ-CN,train,0.8761472946738174,0.8761472946738174,True
02017500,dPL-MLP,XAJ-CN,test,0.7788648426089428,0.7788648426089428,True
02018000,IC-CMA-ES,XAJ-Base,train,0.8429304207083841,0.8429304207083841,True
02018000,IC-CMA-ES,XAJ-Base,test,0.7273130206908599,0.7273130206908599,True
02018000,IC-CMA-ES,XAJ-TGD,train,0.8887784718842697,0.8887784718842697,True
02018000,IC-CMA-ES,XAJ-TGD,test,0.7086719285469094,0.7086719285469094,True
02018000,IC-CMA-ES,XAJ-CN,train,0.8982387439897512,0.8982387439897512,True
02018000,IC-CMA-ES,XAJ-CN,test,0.7213548744983267,0.7213548744983267,True
02018000,dPL-MLP,XAJ-Base,train,0.8455439716676995,0.8455439716676995,True
02018000,dPL-MLP,XAJ-Base,test,0.6972153141119889,0.6972153141119889,True
02018000,dPL-MLP,XAJ-TGD,train,0.8465661969604374,0.8465661969604374,True
02018000,dPL-MLP,XAJ-TGD,test,0.7559288779226243,0.7559288779226243,True
02018000,dPL-MLP,XAJ-CN,train,0.8698198829938392,0.8698198829938392,True
02018000,dPL-MLP,XAJ-CN,test,0.7444082731173661,0.7444082731173661,True
02027000,IC-CMA-ES,XAJ-Base,train,0.8617393850933781,0.8617393850933781,True
02027000,IC-CMA-ES,XAJ-Base,test,0.6520661811815385,0.6520661811815385,True
02027000,IC-CMA-ES,XAJ-TGD,train,0.8749549836545163,0.8749549836545163,True
02027000,IC-CMA-ES,XAJ-TGD,test,0.6656275167659789,0.6656275167659789,True
02027000,IC-CMA-ES,XAJ-CN,train,0.8722354285814014,0.8722354285814014,True
02027000,IC-CMA-ES,XAJ-CN,test,0.6773492459546432,0.6773492459546432,True
02027000,dPL-MLP,XAJ-Base,train,0.8248806472553443,0.8248806472553443,True
02027000,dPL-MLP,XAJ-Base,test,0.619788092360082,0.619788092360082,True
02027000,dPL-MLP,XAJ-TGD,train,0.8137841456686715,0.8137841456686715,True
02027000,dPL-MLP,XAJ-TGD,test,0.6326346873585005,0.6326346873585005,True
02027000,dPL-MLP,XAJ-CN,train,0.8460556892944168,0.8460556892944168,True
02027000,dPL-MLP,XAJ-CN,test,0.6466411152427834,0.6466411152427834,True
02027500,IC-CMA-ES,XAJ-Base,train,0.7912979158177894,0.7912979158177894,True
02027500,IC-CMA-ES,XAJ-Base,test,0.5593051061112835,0.5593051061112835,True
02027500,IC-CMA-ES,XAJ-TGD,train,0.8006487807363829,0.8006487807363829,True
02027500,IC-CMA-ES,XAJ-TGD,test,0.5701109869698369,0.5701109869698369,True
02027500,IC-CMA-ES,XAJ-CN,train,0.797150713628445,0.797150713628445,True
02027500,IC-CMA-ES,XAJ-CN,test,0.5615703052724534,0.5615703052724534,True
02027500,dPL-MLP,XAJ-Base,train,0.6753948328845282,0.6753948328845282,True
02027500,dPL-MLP,XAJ-Base,test,0.567582946951534,0.567582946951534,True
02027500,dPL-MLP,XAJ-TGD,train,0.6697897564587423,0.6697897564587423,True
02027500,dPL-MLP,XAJ-TGD,test,0.5848755621169115,0.5848755621169115,True
02027500,dPL-MLP,XAJ-CN,train,0.641019226819604,0.641019226819604,True
02027500,dPL-MLP,XAJ-CN,test,0.5717890112305495,0.5717890112305495,True
02028500,IC-CMA-ES,XAJ-Base,train,0.8123252871737217,0.8123252871737217,True
02028500,IC-CMA-ES,XAJ-Base,test,0.7071239797397768,0.7071239797397768,True
02028500,IC-CMA-ES,XAJ-TGD,train,0.8316993189484467,0.8316993189484467,True
02028500,IC-CMA-ES,XAJ-TGD,test,0.7231994297987943,0.7231994297987943,True
02028500,IC-CMA-ES,XAJ-CN,train,0.8337012485272854,0.8337012485272854,True
02028500,IC-CMA-ES,XAJ-CN,test,0.7303967705183347,0.7303967705183347,True
02028500,dPL-MLP,XAJ-Base,train,0.7308878799151357,0.7308878799151357,True
02028500,dPL-MLP,XAJ-Base,test,0.7729993444177793,0.7729993444177793,True
02028500,dPL-MLP,XAJ-TGD,train,0.7506643099863821,0.7506643099863821,True
02028500,dPL-MLP,XAJ-TGD,test,0.7861437935704134,0.7861437935704134,True
02028500,dPL-MLP,XAJ-CN,train,0.7450476642393922,0.7450476642393922,True
02028500,dPL-MLP,XAJ-CN,test,0.7902983766319361,0.7902983766319361,True
02038850,IC-CMA-ES,XAJ-Base,train,0.83493172563292,0.83493172563292,True
02038850,IC-CMA-ES,XAJ-Base,test,0.6772588676175857,0.6772588676175857,True
02038850,IC-CMA-ES,XAJ-TGD,train,0.8333516412553904,0.8333516412553904,True
02038850,IC-CMA-ES,XAJ-TGD,test,0.6719619091305762,0.6719619091305762,True
02038850,IC-CMA-ES,XAJ-CN,train,0.820560125079008,0.820560125079008,True
02038850,IC-CMA-ES,XAJ-CN,test,0.6848687043329442,0.6848687043329442,True
02038850,dPL-MLP,XAJ-Base,train,0.7818714659452826,0.7818714659452826,True
02038850,dPL-MLP,XAJ-Base,test,0.5991363423053574,0.5991363423053574,True
02038850,dPL-MLP,XAJ-TGD,train,0.7477694623791831,0.7477694623791831,True
02038850,dPL-MLP,XAJ-TGD,test,0.5067981298077402,0.5067981298077402,True
02038850,dPL-MLP,XAJ-CN,train,0.7710086413807145,0.7710086413807145,True
02038850,dPL-MLP,XAJ-CN,test,0.6063700155896327,0.6063700155896327,True
02046000,IC-CMA-ES,XAJ-Base,train,0.8798988697795402,0.8798988697795402,True
02046000,IC-CMA-ES,XAJ-Base,test,0.7646965923735023,0.7646965923735023,True
02046000,IC-CMA-ES,XAJ-TGD,train,0.8959454058533785,0.8959454058533785,True
02046000,IC-CMA-ES,XAJ-TGD,test,0.7451743815724474,0.7451743815724474,True
02046000,IC-CMA-ES,XAJ-CN,train,0.8898134861694675,0.8898134861694675,True
02046000,IC-CMA-ES,XAJ-CN,test,0.7627239029515189,0.7627239029515189,True
02046000,dPL-MLP,XAJ-Base,train,0.866564434911514,0.866564434911514,True
02046000,dPL-MLP,XAJ-Base,test,0.7773031716140179,0.7773031716140179,True
02046000,dPL-MLP,XAJ-TGD,train,0.8809063377937958,0.8809063377937958,True
02046000,dPL-MLP,XAJ-TGD,test,0.7910982150844275,0.7910982150844275,True
02046000,dPL-MLP,XAJ-CN,train,0.8740086357977197,0.8740086357977197,True
02046000,dPL-MLP,XAJ-CN,test,0.790738229213146,0.790738229213146,True
02051500,IC-CMA-ES,XAJ-Base,train,0.8911313838218822,0.8911313838218822,True
02051500,IC-CMA-ES,XAJ-Base,test,0.8405802347561099,0.8405802347561099,True
02051500,IC-CMA-ES,XAJ-TGD,train,0.9143653861068668,0.9143653861068668,True
02051500,IC-CMA-ES,XAJ-TGD,test,0.838375176847583,0.838375176847583,True
02051500,IC-CMA-ES,XAJ-CN,train,0.9083458443203758,0.9083458443203758,True
