paradigm,effect,period,paired_basin_count,median,iqr,mean,fraction_greater_zero,spearman_rho,spearman_p,robust_slope,robust_ci_low,robust_ci_high,ols_slope,ols_ci_low,ols_ci_high,analysis_type,status,term,estimate,std_error,ci_low,ci_high,p_value,matched_basin_count,reference_category,model_specification,support_status,x_metric,y_metric,analysis_set,summary_level,result_role,bootstrap_ci_low,bootstrap_ci_high,bootstrap_statistic,aggregation_rule,snow_stratum,snow_interval,stratum_n,structure,regional_slope_ci_low,regional_slope_ci_high,bootstrap_method,effect_family,signature,comparison,metric_unit,association_x
dPL-MLP,R_CN-Base,train,55,45.5,25.25,43.436363636363637,1,0.37067645140889866,0.0053385074143753554,85.714552332674657,33.290121240281493,165.68804699850446,78.079706239765869,15.918503746939301,140.24090873259243,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,66.756344085998705,170.89585471368497,region block bootstrap OLS slope sensitivity,,CT,R_CN-Base,days,
dPL-MLP,R_CN-TGD,test,121,-1,7,-1.2396694214876034,0.38842975206611569,-0.2191016972392234,0.015756126884867959,-28.409508315465793,-54.639976191719683,0,-21.658031892397243,-50.293157036363908,6.9770932515694248,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,-35.920740740116209,14.167446358770409,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,test,121,0.0031626017405160037,0.032823475951582706,0.0028209967755262496,0.56198347107438018,-0.33021270830510763,0.00021649215250756464,-0.24723541908687235,-0.3593122405339727,-0.12159134878032103,-0.21621590865974721,-0.33287941791655651,-0.099552399402937919,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,-0.42104114317080787,0.146004136027998,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,test,156,0,3.25,0.99358974358974361,0.48076923076923078,0.24650415944834492,0.001921609589677159,27.849704642266659,0,46.332790657485369,32.520658209883337,12.373829158580545,52.667487261186125,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,22.296353641543405,44.165339421394791,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,test,156,0.0033803190159054477,0.012862261114694726,0.0052340225754526123,0.61538461538461542,0.070664285375606511,0.38070675851524427,0.035494821998538616,-0.038435977201369272,0.11270751597138856,0.11046817682236112,0.028420732660500367,0.19251562098422187,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,0.018019389991182619,0.20019124194260865,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,test,165,-1.9180247822998819e-05,0.0065772203500746099,-0.0007412956895718316,0.49696969696969695,0.083651246598865164,0.28541930428062101,0.032788544499517222,-0.028753758848940002,0.090365068444428806,0.053727603423913244,-0.029907936174848514,0.13736314302267499,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,0.014586471072530003,0.2051915878084983,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,test,165,0,2,0.16060606060606061,0.37575757575757573,-0.02227294431793761,0.77643999509386907,0,0,0,10.645526493863819,-21.881166057626814,43.172219045354453,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,-9.8895927107524688,38.173044274723303,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,test,34,0.014219738248602507,0.068673651872694863,0.027151144056047648,0.70588235294117652,0.18563789152024446,0.29319961790870386,0.2052689816071761,-0.1317968362178159,0.53399802827499587,0.14447450538453968,-0.15735026492637763,0.44629927569545702,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-0.10451317689726973,0.49716791924261244,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,test,34,1.5,12.875,7.0441176470588234,0.52941176470588236,0.50333042779216841,0.0024104515740857755,63.327110187186193,30.744559120984647,105.19763229960886,76.665144704425671,4.0053011944636268,149.3249882143877,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,30.455731298364153,127.94827585250876,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,test,531,0,4,1.5856873822975517,0.47645951035781542,0.18545880144052343,1.7010329113817069e-05,3.9184237021593527,0,6.5434078441051486,15.460435841422479,12.744258900494899,18.176612782350059,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,1.6328080471485278,21.21678440902916,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,test,531,0.0015784020901071991,0.016360204379719606,0.0059141303764464062,0.57815442561205277,0.18238429086639724,2.3538746844646006e-05,0.026740220882357529,0.01537663424254836,0.037264353936614175,0.036298653715571706,0.025016856084372187,0.047580451346771226,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,-0.017545230469214555,0.056187246976301911,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,test,55,0.016477234130491999,0.044703768145679695,0.021485999802863455,0.67272727272727273,0.077056277056277059,0.57604486362533658,0.043924519360759126,-0.11500206868552074,0.21821999612308188,0.1064842741471433,-0.057782020706432083,0.2707505690007187,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,-0.22052840550321637,0.3149528427454889,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,test,55,8,13,10.381818181818181,0.92727272727272725,0.41565248705156027,0.0016001584795536708,41.138102664281249,16.268114264105023,67.019795996345138,23.24621705962479,-9.7374445246889607,56.229878643938541,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,-4.1184584625450196,72.152083026659213,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,train,121,0.0095289391553958006,0.027130008631964589,0.011771690406348111,0.6776859504132231,-0.12055954477713045,0.18777177785383761,-0.066964276742952661,-0.16452418947077713,0.042546729599463463,-0.10603240828171609,-0.21736902666419766,0.0053042101007654829,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,-0.21198764139073889,0.037583921502109444,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,train,121,1,7.5,1.7148760330578512,0.55371900826446285,-0.17501292721453959,0.05485724026318059,-25.57710364173932,-49.11193584715889,0,-27.727545487216389,-54.988084644981463,-0.46700632945131559,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,-60.719488061377234,18.59589384681022,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,train,156,0.0038000533558460968,0.012841584606704422,0.0048793597284781318,0.64102564102564108,0.22191209242781051,0.0053661390634491208,0.10086391406795836,0.031338968595733326,0.17046963149549019,0.11417826223435472,0.042943205704579351,0.18541331876413009,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,0.0096928282509400315,0.21380860381340516,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,train,156,1,3.625,1.2371794871794872,0.59615384615384615,0.13608580777692816,0.090278420693317679,15.593325755990861,0,35.384163481821332,18.848251690043021,-1.5402179807467711,39.236721360832817,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,-17.290797830113981,52.423567225299529,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,train,165,0,1.5,0.22121212121212122,0.46060606060606063,0.14384200691772062,0.065294734215101208,0,0,25.069551786196158,20.976148736001743,-1.0548512190899366,43.00714869109342,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,9.924822701216371,72.429483457004494,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,train,165,2.8268979329400257e-05,0.0056504123764066043,-0.00042102927604575582,0.50909090909090904,0.24816999557853159,0.0013090053788916876,0.081450788990904785,0.031821470933173814,0.13296178908324724,0.11035550755824809,0.040477286366265491,0.18023372875023069,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,0.073713826584370035,0.21681935832728153,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,train,34,-0.25,13.125,2.4264705882352939,0.47058823529411764,0.34538652009396154,0.045430445654322561,34.038698355719056,-5.0476278698599719,92.152479232498635,57.125564805990997,-4.3333004474927748,118.58443005947477,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-10.324326192625595,123.10541099691486,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,train,34,0.011139964076819997,0.034165569378466619,0.015366627008746695,0.6470588235294118,0.33078686019862491,0.056025108066352414,0.15561855167183442,-0.02387041090382996,0.43700035840344109,0.25044218585281558,-0.017926417203755318,0.51881078890938648,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-0.16661114724522078,0.49514550356260384,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,train,531,0.0025117099715295452,0.015447221705990907,0.006911546048605356,0.61393596986817323,0.29726836773413245,2.6977874752429594e-12,0.036731019443128385,0.027275357636952591,0.047086700909387963,0.031445479685508884,0.021687000855773797,0.041203958515243971,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,0.00069183146538317726,0.042770678455729003,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,train,531,0.5,4,1.8681732580037664,0.55932203389830504,0.23184807101421878,6.5247901098779025e-08,6.4841299921009874,4.0239430229670532,9.298033993837107,11.81992105189385,9.4686478930904716,14.171194210697228,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,4.5945556222699944,15.866947330949159,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_CN-TGD,train,55,0.013397705263151205,0.037387628112285728,0.018754196495434479,0.69090909090909092,0.029581529581529591,0.83024263348921679,0.010446093890069161,-0.11766389753809142,0.16140657509786882,0.062766621411966539,-0.071998244059611138,0.19753148688354422,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,-0.20941180960346673,0.28875511855615732,region block bootstrap OLS slope sensitivity,,AMJJ,R_CN-TGD,fractional_flow_error,
dPL-MLP,R_CN-TGD,train,55,6.5,10.25,8.5909090909090917,0.81818181818181823,0.33237667795149495,0.013164577591234804,36.76769059628392,8.8934589097970953,60.094380046792139,24.030301228045815,-6.4036176300409018,54.464220086132528,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_CN-TGD,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,-12.761476755797894,61.927746273604448,region block bootstrap OLS slope sensitivity,,CT,R_CN-TGD,days,
dPL-MLP,R_TGD-Base,test,121,0.0073837370261908009,0.036900771158435403,0.029320527161890462,0.79338842975206614,0.47896626473377585,2.7394050017249898e-08,0.35948146408945425,0.20740185000633374,0.61491807419645872,0.65481989217548198,0.44249427845956602,0.86714550589139794,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,0.1509470819863386,1.0251121031218686,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,test,121,3,9,4.7603305785123968,0.7024793388429752,0.44260011195870064,3.7126721722146013e-07,104.83503251772746,67.373609484823049,145.08314409201057,136.0661508609073,96.552440375234369,175.57986134658023,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,48.113211730338186,210.32595841261428,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,test,156,0,2,-0.16025641025641027,0.3141025641025641,0.061193601210021063,0.44792886585037628,0,0,0,6.4243859105179677,-6.2504058785862302,19.099177699622167,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,-12.977982592028679,21.468169579301907,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,test,156,0.0016141839939228485,0.0068380573514132733,0.0016090916735970789,0.60256410256410253,0.067917371307550059,0.39954247768614926,0.015920392456807965,-0.019928423737809092,0.053647942579476797,-0.014393713753714924,-0.071748653663705864,0.042961226156276011,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,-0.10217618567071092,0.041519926299191184,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,test,165,0,2,0.31515151515151513,0.33333333333333331,0.15745997861477662,0.04339878288597878,0,0,24.763663461136353,-5.4982572476066789,-43.289670172772922,32.293155677559561,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,-31.487459968512123,23.027094575758614,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,test,165,0.0004397447749465988,0.0066004064933347997,0.001119069249494943,0.52727272727272723,0.015991835786305787,0.83845490843748216,0.0066131178391877279,-0.046349816320668959,0.064168324675839439,0.01931517973747561,-0.078124854595042731,0.11675521406999395,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,-0.030698121695621788,0.064916379629139737,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,test,34,0.027953564146862155,0.15229122770699505,0.078671847658327895,0.76470588235294112,-0.022765469824293352,0.89831078754504756,-0.0017589152730024473,-0.40767915611795741,0.59087431176080241,0.17798440218205822,-0.38997208545355988,0.74594088981767637,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-1.0479373846934068,0.79577471641596986,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,test,34,8,15.75,11.470588235294118,0.82352941176470584,-0.083091145484287268,0.64036580652031372,-19.004744787796319,-103.68956963033851,54.124692810036095,-12.569203354165824,-90.361698615011221,65.223291906679577,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-177.13513465068237,56.152871438129125,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,test,531,0.0030044328166080984,0.015966400874219345,0.03545800897760943,0.67231638418079098,0.53473782684515703,1.3241761697205757e-40,0.091223185856796285,0.074526133354091501,0.11195520596097906,0.33015918490765156,0.30994386060185436,0.35037450921344876,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,0.29635685358725267,0.38371590572007802,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,test,531,1,5.5,5.27683615819209,0.51224105461393599,0.55690945683831194,1.3910439328302603e-44,24.867105097010949,20.753898278772986,28.819099431744455,49.071319667138958,45.5798818903097,52.562757443968216,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,40.416814476885122,62.142154285979778,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,test,55,0.23173515897484662,0.11891542970487379,0.2212711169616528,0.98181818181818181,0.53795093795093818,2.2780980820577939e-05,0.76824131771656756,0.40881092194367163,1.1371486303506262,0.53160102779287566,0.2489924663370337,0.81420958924871756,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,0.2384839392562017,1.2762521992853166,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,test,55,36,17.5,32.890909090909091,1,0.33123370926406326,0.013502127229268881,76.394794774898827,14.279386216657135,148.1426242753646,66.548074912692854,17.713178578353855,115.38297124703186,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,16.283513563028436,194.10026353466426,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,train,121,0.0080485986660025002,0.033590073317493301,0.026612602250118945,0.75206611570247939,0.46879149166779549,5.8578516842866951e-08,0.40134317905139449,0.22454919239915128,0.60132578362218514,0.66101308363209277,0.4806648521818998,0.84136131508228573,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,0.21074548476332755,0.9488479035492019,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,train,121,3.5,9,6.2727272727272725,0.76033057851239672,0.40258469643390393,4.7010795508907749e-06,105.80539720984828,56.638652754167957,154.14461468051812,126.6679198480127,90.587767164666815,162.74807253135859,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S3,"[0.15, 0.30)",121,,48.386192494809848,177.09364351127704,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,train,156,0.00035300324472062328,0.0072604269745007279,0.00017180515787741416,0.54487179487179482,0.05665154652210333,0.48239775880001656,0.015025151628732553,-0.022468647174269725,0.052908736819288343,0.00043467830686427442,-0.05626568924421721,0.057135045857945765,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,-0.04005888531098744,0.038005778451080913,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,train,156,0.5,2,0.47756410256410259,0.50641025641025639,0.023179279142007035,0.77394439563023421,0,-8.1701221451915096,11.104464937428466,-2.9199445026489479,-18.121702989285822,12.281813983987925,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S2,"[0.05, 0.15)",156,,-19.014636698337789,8.178205355030812,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,train,165,0,1.5,0.46969696969696972,0.44242424242424244,0.12791494627555638,0.10155961367960281,0,0,17.887979931392824,7.8489245812486743,-15.17682927792897,30.874678440426319,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,-0.42728916077510937,27.619145808907323,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,train,165,0.00077916848327635319,0.0060545567766939479,0.0017180219341666329,0.5636363636363636,0.014081685003277281,0.85753232303042459,0.004829991210161688,-0.047590266182453357,0.054105397491141481,0.029478685692391315,-0.054717851817208396,0.11367522320199103,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S1,"[0, 0.05)",165,,-0.038199810200143243,0.12242423408766231,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,train,34,0.070641421389881692,0.15309420997259804,0.08252351236020021,0.94117647058823528,-0.027960275019098549,0.8752706198485265,-0.0075892780856537979,-0.26988593135456673,0.53248884551301645,0.10950367224096086,-0.37893707682780786,0.59794442130972958,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-0.61549781931410408,0.51351352900355285,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,train,34,8.75,17.625,11.220588235294118,0.88235294117647056,0.05917885723264879,0.73954679838990678,12.436194287847611,-64.494189665572648,109.46404174943721,39.061677881913404,-53.561107993651255,131.68446375747806,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S4,"[0.30, 0.50)",34,,-121.99729373763491,191.22911215097847,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,train,531,0.0027623571967162509,0.015266409585874422,0.034222235196066722,0.6704331450094162,0.53001831571738611,8.5371422833814192e-40,0.080295980570893072,0.064116536801140669,0.10068580045892339,0.32439844190685019,0.30491513526299857,0.3438817485507018,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,0.30036088859869164,0.36238335322333143,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,train,531,1,6,6.0433145009416194,0.61958568738229758,0.57017518674214074,4.1322764394773651e-47,27.925042015684888,23.570864849132047,32.075570306260062,51.175799503521375,47.747006289830722,54.604592717212029,process_gradient,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient,full_sample,primary,,,,,,,,,44.336671945438056,62.326187392945862,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,R_TGD-Base,train,55,0.23324862849880917,0.13801555010816913,0.2151964976878884,1,0.5278499278499279,3.4512692871736843e-05,0.71626548298775838,0.34911377925232034,1.1764969966677998,0.60691201974869402,0.30745966174411182,0.90636437775327616,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,AMJJ_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,0.27344156805733033,1.2502142263152376,region block bootstrap OLS slope sensitivity,,AMJJ,R_TGD-Base,fractional_flow_error,
dPL-MLP,R_TGD-Base,train,55,35,20.5,34.845454545454544,1,0.31117285788379639,0.020752893985460708,59.231239646816441,10.868833573221474,128.99237500521787,54.04940501172004,5.0804837476999012,103.01832627574018,process_gradient_snow_stratum,valid_continuous_attribute,,,,,,,,,,,frac_snow,CT_R_TGD-Base,r1_remaining_process_gradient_snow_strata,full_sample,primary,,,,,S5,"[0.50, 1.00]",55,,12.326828054669093,165.98001320360319,region block bootstrap OLS slope sensitivity,,CT,R_TGD-Base,days,
dPL-MLP,TGD-Base,test,531,0.0114030626110108,0.042863919783392303,0.063524543663868102,0.68738229755178903,0.58153363433170757,2.2872242485244587e-49,0.26770814558941641,0.22240708450552421,0.3201814942712094,0.66253432930806433,0.60985284104941484,0.71521581756671382,within_paradigm,valid_continuous_attribute,,,,,,,,,,,,,all_531_basins,detailed,secondary,,,,,,,,,,,,,,,,
