basin_id,paradigm,period,effect,effect_value,status,metric,effect_family,estimand,seed_count,seed_or_restart,model,structure,analysis_set
12114500,IC-dPL,train,A_IC_minus_dPL,0.025901448646915237,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12114500,IC-dPL,train,IC_minus_dPL,0.0085354851799184003,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
12114500,IC-dPL,train,IC_minus_dPL,0.018245776594098401,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
12114500,IC-dPL,train,IC_minus_dPL,0.025901448646915098,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
12114500,IC-dPL,train_minus_test,G_IC,0.004291564361604272,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12114500,IC-dPL,train_minus_test,G_IC,0.053796583334382753,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12114500,IC-dPL,train_minus_test,G_IC,0.060502380657035171,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12114500,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.016488843746517601,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12114500,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.017065018381388075,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12114500,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.049069297289014879,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12114500,IC-dPL,train_minus_test,G_dPL,-0.044777732927410607,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12114500,IC-dPL,train_minus_test,G_dPL,0.037307739587865152,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12114500,IC-dPL,train_minus_test,G_dPL,0.043437362275647096,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12114500,dPL-MLP,test,CN-Base,0.21770958491578191,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12114500,dPL-MLP,test,CN-Base_test,0.21770958491578191,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12114500,dPL-MLP,test,CN-TGD,0.17646192374016401,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12114500,dPL-MLP,test,CN-TGD_test,0.17646192374016401,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12114500,dPL-MLP,test,TGD-Base,0.0392620116417432,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12114500,dPL-MLP,test,TGD-Base_test,0.0392620116417432,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
12114500,dPL-MLP,test_minus_train,E_CN-Base,0.072726850123309705,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12114500,dPL-MLP,test_minus_train,E_CN-TGD,0.084630560060939303,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12114500,dPL-MLP,test_minus_train,E_TGD-Base,-0.0025450875456635002,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
12114500,dPL-MLP,train,CN-Base,0.1410523398541971,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12114500,dPL-MLP,train,CN-Base_train,0.1410523398541971,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12114500,dPL-MLP,train,CN-TGD,0.091831363679224703,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12114500,dPL-MLP,train,CN-TGD_train,0.091831363679224703,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12114500,dPL-MLP,train,TGD-Base,0.043792748721281402,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12114500,dPL-MLP,train,TGD-Base_train,0.043792748721281402,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
12115000,IC-CMA-ES,,train_minus_test,0.0048084966552345999,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-CN,,
12115000,IC-CMA-ES,,train_minus_test,0.041595655603155902,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-Base,,
12115000,IC-CMA-ES,,train_minus_test,0.0472682150188415,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-TGD,,
12115000,IC-CMA-ES,test,CN-Base,0.13570080454315761,valid,kge,structural,KGE_CN_Base,,,,,
12115000,IC-CMA-ES,test,CN-Base_test,0.13570080454315761,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-Base_test,,,XAJ-CN,,
12115000,IC-CMA-ES,test,CN-TGD,0.1169809738018672,valid,kge,structural,KGE_CN_TGD,,,,,
12115000,IC-CMA-ES,test,CN-TGD_test,0.1169809738018672,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-TGD_test,,,XAJ-CN,,
12115000,IC-CMA-ES,test,TGD-Base,0.0187198307412904,valid,kge,structural,KGE_TGD_Base,,,,,
12115000,IC-CMA-ES,test,TGD-Base_test,0.0187198307412904,valid,kge,generalization_exposure,KGE_XAJ-TGD_test - KGE_XAJ-Base_test,,,XAJ-TGD,,
12115000,IC-CMA-ES,test_minus_train,E_CN-Base,0.036787158947921103,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-Base_test) - (KGE_XAJ-CN_train - KGE_XAJ-Base_train),,,XAJ-CN,,
12115000,IC-CMA-ES,test_minus_train,E_CN-TGD,0.042459718363606701,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-TGD_test) - (KGE_XAJ-CN_train - KGE_XAJ-TGD_train),,,XAJ-CN,,
12115000,IC-CMA-ES,test_minus_train,E_TGD-Base,-0.0056725594156856003,valid,kge,generalization_exposure,(KGE_XAJ-TGD_test - KGE_XAJ-Base_test) - (KGE_XAJ-TGD_train - KGE_XAJ-Base_train),,,XAJ-TGD,,
12115000,IC-CMA-ES,train,CN-Base,0.098913645595236396,valid,kge,structural,KGE_CN_Base,,,,,
12115000,IC-CMA-ES,train,CN-Base_train,0.098913645595236396,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-Base_train,,,XAJ-CN,,
12115000,IC-CMA-ES,train,CN-TGD,0.0745212554382602,valid,kge,structural,KGE_CN_TGD,,,,,
12115000,IC-CMA-ES,train,CN-TGD_train,0.0745212554382602,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-TGD_train,,,XAJ-CN,,
12115000,IC-CMA-ES,train,TGD-Base,0.024392390156976002,valid,kge,structural,KGE_TGD_Base,,,,,
12115000,IC-CMA-ES,train,TGD-Base_train,0.024392390156976002,valid,kge,generalization_exposure,KGE_XAJ-TGD_train - KGE_XAJ-Base_train,,,XAJ-TGD,,
12115000,IC-dPL,test,B_IC_minus_dPL,-0.01050772660803756,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12115000,IC-dPL,test,B_IC_minus_dPL,-0.020645087276758733,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12115000,IC-dPL,test,B_IC_minus_dPL,-0.026259457443639778,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12115000,IC-dPL,test,IC_minus_dPL,-0.010507726608037501,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
12115000,IC-dPL,test,IC_minus_dPL,-0.020645087276758602,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
12115000,IC-dPL,test,IC_minus_dPL,-0.026259457443639701,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
12115000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.034406166677295569,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12115000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.043794697503625413,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12115000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.067151039603748131,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12115000,IC-dPL,train,A_IC_minus_dPL,0.017535240059985635,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12115000,IC-dPL,train,A_IC_minus_dPL,0.023898440069258009,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12115000,IC-dPL,train,A_IC_minus_dPL,0.046505952326989397,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12115000,IC-dPL,train,IC_minus_dPL,0.0175352400599856,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
12115000,IC-dPL,train,IC_minus_dPL,0.023898440069257901,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
12115000,IC-dPL,train,IC_minus_dPL,0.0465059523269893,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
12115000,IC-dPL,train_minus_test,G_IC,0.0048084966552347508,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12115000,IC-dPL,train_minus_test,G_IC,0.041595655603155923,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12115000,IC-dPL,train_minus_test,G_IC,0.047268215018841597,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12115000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.034406166677295569,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12115000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.043794697503625413,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12115000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.067151039603748131,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12115000,IC-dPL,train_minus_test,G_dPL,-0.06234254294851338,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12115000,IC-dPL,train_minus_test,G_dPL,0.0034735175152161846,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12115000,IC-dPL,train_minus_test,G_dPL,0.0071894889258603545,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12115000,dPL-MLP,test,CN-Base,0.14499755265429881,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12115000,dPL-MLP,test,CN-Base_test,0.14499755265429881,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12115000,dPL-MLP,test,CN-TGD,0.1113666036349861,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12115000,dPL-MLP,test,CN-TGD_test,0.1113666036349861,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12115000,dPL-MLP,test,TGD-Base,0.036454550705076201,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12115000,dPL-MLP,test,TGD-Base_test,0.036454550705076201,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
12115000,dPL-MLP,test_minus_train,E_CN-Base,0.063684413436254098,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12115000,dPL-MLP,test_minus_train,E_CN-TGD,0.066176641379386503,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12115000,dPL-MLP,test_minus_train,E_TGD-Base,0.0088827756904741005,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
12115000,dPL-MLP,train,CN-Base,0.081085338228395101,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12115000,dPL-MLP,train,CN-Base_train,0.081085338228395101,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12115000,dPL-MLP,train,CN-TGD,0.048734358322903001,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12115000,dPL-MLP,train,CN-TGD_train,0.048734358322903001,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12115000,dPL-MLP,train,TGD-Base,0.027571775014602,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12115000,dPL-MLP,train,TGD-Base_train,0.027571775014602,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
12117000,IC-CMA-ES,,train_minus_test,0.0162228610468159,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-CN,,
12117000,IC-CMA-ES,,train_minus_test,0.0190325393880541,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-Base,,
12117000,IC-CMA-ES,,train_minus_test,0.020976987983229702,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-TGD,,
12117000,IC-CMA-ES,test,CN-Base,0.016334184922519899,valid,kge,structural,KGE_CN_Base,,,,,
12117000,IC-CMA-ES,test,CN-Base_test,0.016334184922519899,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-Base_test,,,XAJ-CN,,
12117000,IC-CMA-ES,test,CN-TGD,0.0113770974368272,valid,kge,structural,KGE_CN_TGD,,,,,
12117000,IC-CMA-ES,test,CN-TGD_test,0.0113770974368272,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-TGD_test,,,XAJ-CN,,
12117000,IC-CMA-ES,test,TGD-Base,0.0049570874856927002,valid,kge,structural,KGE_TGD_Base,,,,,
12117000,IC-CMA-ES,test,TGD-Base_test,0.0049570874856927002,valid,kge,generalization_exposure,KGE_XAJ-TGD_test - KGE_XAJ-Base_test,,,XAJ-TGD,,
12117000,IC-CMA-ES,test_minus_train,E_CN-Base,0.0028096783412381002,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-Base_test) - (KGE_XAJ-CN_train - KGE_XAJ-Base_train),,,XAJ-CN,,
12117000,IC-CMA-ES,test_minus_train,E_CN-TGD,0.0047541269364137001,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-TGD_test) - (KGE_XAJ-CN_train - KGE_XAJ-TGD_train),,,XAJ-CN,,
12117000,IC-CMA-ES,test_minus_train,E_TGD-Base,-0.0019444485951756001,valid,kge,generalization_exposure,(KGE_XAJ-TGD_test - KGE_XAJ-Base_test) - (KGE_XAJ-TGD_train - KGE_XAJ-Base_train),,,XAJ-TGD,,
12117000,IC-CMA-ES,train,CN-Base,0.0135245065812817,valid,kge,structural,KGE_CN_Base,,,,,
12117000,IC-CMA-ES,train,CN-Base_train,0.0135245065812817,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-Base_train,,,XAJ-CN,,
12117000,IC-CMA-ES,train,CN-TGD,0.0066229705004132002,valid,kge,structural,KGE_CN_TGD,,,,,
12117000,IC-CMA-ES,train,CN-TGD_train,0.0066229705004132002,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-TGD_train,,,XAJ-CN,,
12117000,IC-CMA-ES,train,TGD-Base,0.0069015360808684003,valid,kge,structural,KGE_TGD_Base,,,,,
12117000,IC-CMA-ES,train,TGD-Base_train,0.0069015360808684003,valid,kge,generalization_exposure,KGE_XAJ-TGD_train - KGE_XAJ-Base_train,,,XAJ-TGD,,
12117000,IC-dPL,test,B_IC_minus_dPL,0.0020151644850850969,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12117000,IC-dPL,test,B_IC_minus_dPL,0.007386952498615873,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12117000,IC-dPL,test,B_IC_minus_dPL,0.0088683425407943828,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12117000,IC-dPL,test,IC_minus_dPL,0.0020151644850849,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
12117000,IC-dPL,test,IC_minus_dPL,0.0073869524986158001,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
12117000,IC-dPL,test,IC_minus_dPL,0.0088683425407942006,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
12117000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.0041427186519599202,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12117000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.0057967982010894703,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12117000,IC-dPL,test_minus_train,D_IC_minus_dPL,-0.012019039715778668,valid,kge,tgd_transfer,D_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12117000,IC-dPL,train,A_IC_minus_dPL,0.013011061192754303,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12117000,IC-dPL,train,A_IC_minus_dPL,0.013183750699705343,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12117000,IC-dPL,train,A_IC_minus_dPL,0.014034204200863765,valid,kge,tgd_transfer,A_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12117000,IC-dPL,train,IC_minus_dPL,0.013011061192754201,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
12117000,IC-dPL,train,IC_minus_dPL,0.0131837506997053,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
12117000,IC-dPL,train,IC_minus_dPL,0.0140342042008637,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
12117000,IC-dPL,train_minus_test,G_IC,0.016222861046815917,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12117000,IC-dPL,train_minus_test,G_IC,0.019032539388054159,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12117000,IC-dPL,train_minus_test,G_IC,0.020976987983229778,valid,kge,tgd_transfer,G_IC,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12117000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.0041427186519599202,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12117000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.0057967982010894703,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12117000,IC-dPL,train_minus_test,G_IC_minus_G_dPL,0.012019039715778668,valid,kge,tgd_transfer,G_IC_minus_G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12117000,IC-dPL,train_minus_test,G_dPL,0.0070134996722754916,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12117000,IC-dPL,train_minus_test,G_dPL,0.012080142394855997,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12117000,IC-dPL,train_minus_test,G_dPL,0.015180189782140308,valid,kge,tgd_transfer,G_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12117000,dPL-MLP,test,CN-Base,0.0035073080604131001,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12117000,dPL-MLP,test,CN-Base_test,0.0035073080604131001,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12117000,dPL-MLP,test,CN-TGD,0.0094804777865588,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12117000,dPL-MLP,test,CN-TGD_test,0.0094804777865588,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12117000,dPL-MLP,test,TGD-Base,-0.0036864623487308,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12117000,dPL-MLP,test,TGD-Base_test,-0.0036864623487308,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
12117000,dPL-MLP,test_minus_train,E_CN-Base,-0.0050666427225805003,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12117000,dPL-MLP,test_minus_train,E_CN-TGD,0.0029996911945937002,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12117000,dPL-MLP,test_minus_train,E_TGD-Base,-0.012282710019522001,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
12117000,dPL-MLP,train,CN-Base,0.0145476495893912,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12117000,dPL-MLP,train,CN-Base_train,0.0145476495893912,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12117000,dPL-MLP,train,CN-TGD,0.0070743455932347999,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12117000,dPL-MLP,train,CN-TGD_train,0.0070743455932347999,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-CN,,
12117000,dPL-MLP,train,TGD-Base,0.0080726664526780002,median_across_seeds,kge,structural,,3,median_across_seeds,,,
12117000,dPL-MLP,train,TGD-Base_train,0.0080726664526780002,median_across_seeds,kge,generalization_exposure,,3,median_across_seeds,XAJ-TGD,,
12143600,IC-CMA-ES,,train_minus_test,0.039649165486874902,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-CN,,
12143600,IC-CMA-ES,,train_minus_test,0.041300393398384601,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-TGD,,
12143600,IC-CMA-ES,,train_minus_test,0.053429978588037101,valid,kge,train_test_gap,KGE_train - KGE_test,,,XAJ-Base,,
12143600,IC-CMA-ES,test,CN-Base,0.14059631739060591,valid,kge,structural,KGE_CN_Base,,,,,
12143600,IC-CMA-ES,test,CN-Base_test,0.14059631739060591,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-Base_test,,,XAJ-CN,,
12143600,IC-CMA-ES,test,CN-TGD,0.0952827075853135,valid,kge,structural,KGE_CN_TGD,,,,,
12143600,IC-CMA-ES,test,CN-TGD_test,0.0952827075853135,valid,kge,generalization_exposure,KGE_XAJ-CN_test - KGE_XAJ-TGD_test,,,XAJ-CN,,
12143600,IC-CMA-ES,test,TGD-Base,0.045313609805292303,valid,kge,structural,KGE_TGD_Base,,,,,
12143600,IC-CMA-ES,test,TGD-Base_test,0.045313609805292303,valid,kge,generalization_exposure,KGE_XAJ-TGD_test - KGE_XAJ-Base_test,,,XAJ-TGD,,
12143600,IC-CMA-ES,test_minus_train,E_CN-Base,0.0137808131011623,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-Base_test) - (KGE_XAJ-CN_train - KGE_XAJ-Base_train),,,XAJ-CN,,
12143600,IC-CMA-ES,test_minus_train,E_CN-TGD,0.0016512279115098001,valid,kge,generalization_exposure,(KGE_XAJ-CN_test - KGE_XAJ-TGD_test) - (KGE_XAJ-CN_train - KGE_XAJ-TGD_train),,,XAJ-CN,,
12143600,IC-CMA-ES,test_minus_train,E_TGD-Base,0.0121295851896524,valid,kge,generalization_exposure,(KGE_XAJ-TGD_test - KGE_XAJ-Base_test) - (KGE_XAJ-TGD_train - KGE_XAJ-Base_train),,,XAJ-TGD,,
12143600,IC-CMA-ES,train,CN-Base,0.1268155042894436,valid,kge,structural,KGE_CN_Base,,,,,
12143600,IC-CMA-ES,train,CN-Base_train,0.1268155042894436,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-Base_train,,,XAJ-CN,,
12143600,IC-CMA-ES,train,CN-TGD,0.093631479673803697,valid,kge,structural,KGE_CN_TGD,,,,,
12143600,IC-CMA-ES,train,CN-TGD_train,0.093631479673803697,valid,kge,generalization_exposure,KGE_XAJ-CN_train - KGE_XAJ-TGD_train,,,XAJ-CN,,
12143600,IC-CMA-ES,train,TGD-Base,0.033184024615639802,valid,kge,structural,KGE_TGD_Base,,,,,
12143600,IC-CMA-ES,train,TGD-Base_train,0.033184024615639802,valid,kge,generalization_exposure,KGE_XAJ-TGD_train - KGE_XAJ-Base_train,,,XAJ-TGD,,
12143600,IC-dPL,test,B_IC_minus_dPL,0.0049305063660806114,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-Base,XAJ-Base,r1_remaining_transfer_full_sample
12143600,IC-dPL,test,B_IC_minus_dPL,0.0059015795355482625,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-TGD,XAJ-TGD,r1_remaining_transfer_full_sample
12143600,IC-dPL,test,B_IC_minus_dPL,0.01899659993548064,valid,kge,tgd_transfer,B_IC_minus_dPL,,matched_primary,XAJ-CN,XAJ-CN,r1_remaining_transfer_full_sample
12143600,IC-dPL,test,IC_minus_dPL,0.0049305063660806002,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-Base,,
12143600,IC-dPL,test,IC_minus_dPL,0.0059015795355482001,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-TGD,,
12143600,IC-dPL,test,IC_minus_dPL,0.018996599935480502,median_across_dpl_seeds,kge,ic_dpl_transfer,KGE_IC - median_seed(KGE_dPL),3,,XAJ-CN,,
