basin_id,start,seed,status,train_kge,test_kge,source_file,generations,selected_run,model,paradigm,stored_metric_definition,selection_rule,recomputed_train_kge,median_restart_train_kge,recomputed_test_kge,median_restart_test_kge,recomputed_metric
01052500,8,1367404621,complete,0.30750395563010735,0.4071248711683171,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01052500_start08.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.3157943935764499,0.30685124895065585,0.4095471046534206,0.39551446652594413,repository_standard_KGE_from_daily
01052500,9,788573591,complete,0.31023018952653536,0.390018441229933,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01052500_start09.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.3157943935764499,0.30685124895065585,0.4095471046534206,0.39551446652594413,repository_standard_KGE_from_daily
01054200,0,1627085666,complete,0.583181293669667,0.6122730671031882,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01054200_start00.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5920074789796833,0.5858593212046908,0.6217603253808823,0.616012317327518,repository_standard_KGE_from_daily
01054200,1,2056916314,complete,0.5875406381965775,0.627963562153387,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01054200_start01.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5920074789796833,0.5858593212046908,0.6217603253808823,0.616012317327518,repository_standard_KGE_from_daily
01054200,2,667807533,complete,0.5920074789796833,0.6217603253808821,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01054200_start02.json,300,True,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5920074789796833,0.5858593212046908,0.6217603253808823,0.616012317327518,repository_standard_KGE_from_daily
01054200,3,677896343,complete,0.5850277821781842,0.615608834631142,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01054200_start03.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5920074789796833,0.5858593212046908,0.6217603253808823,0.616012317327518,repository_standard_KGE_from_daily
01054200,4,842425017,complete,0.5815818385653457,0.6193200484957397,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01054200_start04.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5920074789796833,0.5858593212046908,0.6217603253808823,0.616012317327518,repository_standard_KGE_from_daily
01054200,5,1900813504,complete,0.5894323069001222,0.6253622260105989,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01054200_start05.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5920074789796833,0.5858593212046908,0.6217603253808823,0.616012317327518,repository_standard_KGE_from_daily
01054200,6,1634796110,complete,0.5839836121090458,0.6131084966366479,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01054200_start06.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5920074789796833,0.5858593212046908,0.6217603253808823,0.616012317327518,repository_standard_KGE_from_daily
01054200,7,153337258,complete,0.5859109917070335,0.6164158000238941,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01054200_start07.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5920074789796833,0.5858593212046908,0.6217603253808823,0.616012317327518,repository_standard_KGE_from_daily
01054200,8,1437307855,complete,0.5858076507023481,0.6093117758677778,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01054200_start08.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5920074789796833,0.5858593212046908,0.6217603253808823,0.616012317327518,repository_standard_KGE_from_daily
01054200,9,2100806329,complete,0.588693194740787,0.6137160719085906,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01054200_start09.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5920074789796833,0.5858593212046908,0.6217603253808823,0.616012317327518,repository_standard_KGE_from_daily
01055000,0,1569198292,complete,0.559870635738543,0.5955586370746955,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01055000_start00.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5657646280475459,0.5598686277999287,0.6000685653282836,0.5962978131297949,repository_standard_KGE_from_daily
01055000,1,841851088,complete,0.5456553058044451,0.6037244934033478,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01055000_start01.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5657646280475459,0.5598686277999287,0.6000685653282836,0.5962978131297949,repository_standard_KGE_from_daily
01055000,2,1535350850,complete,0.5424590702118373,0.592809359051478,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01055000_start02.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5657646280475459,0.5598686277999287,0.6000685653282836,0.5962978131297949,repository_standard_KGE_from_daily
01055000,3,1434773479,complete,0.5608151144878177,0.5967219101640325,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01055000_start03.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5657646280475459,0.5598686277999287,0.6000685653282836,0.5962978131297949,repository_standard_KGE_from_daily
01055000,4,2010157629,complete,0.5420574991433444,0.5958756109794457,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01055000_start04.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5657646280475459,0.5598686277999287,0.6000685653282836,0.5962978131297949,repository_standard_KGE_from_daily
01055000,5,221112375,complete,0.5608151093542982,0.596720015280144,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01055000_start05.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5657646280475459,0.5598686277999287,0.6000685653282836,0.5962978131297949,repository_standard_KGE_from_daily
01055000,6,1597759278,complete,0.5556760027896557,0.5931038875007839,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01055000_start06.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5657646280475459,0.5598686277999287,0.6000685653282836,0.5962978131297949,repository_standard_KGE_from_daily
01055000,7,1713435350,complete,0.5606212354182649,0.5967462253318878,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01055000_start07.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5657646280475459,0.5598686277999287,0.6000685653282836,0.5962978131297949,repository_standard_KGE_from_daily
01055000,8,1638349969,complete,0.5598666198613145,0.5954100275363643,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01055000_start08.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5657646280475459,0.5598686277999287,0.6000685653282836,0.5962978131297949,repository_standard_KGE_from_daily
01055000,9,1483081978,complete,0.5657646280475459,0.6000685653282838,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01055000_start09.json,300,True,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.5657646280475459,0.5598686277999287,0.6000685653282836,0.5962978131297949,repository_standard_KGE_from_daily
01057000,0,390088770,complete,0.6941203904426794,0.45343371967787105,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01057000_start00.json,300,False,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.7050511172575935,0.696827221300926,0.4768080506968681,0.4764857986831848,repository_standard_KGE_from_daily
01057000,1,1284043618,complete,0.7050511172575934,0.4768080506968684,/home/jingxin/code/dmg-research/project/hydro_structure_diagnosis/results/xaj_base_cmaes_531_batched_paired_v2/raw/xaj/01057000_start01.json,300,True,XAJ-Base,IC-CMA-ES,original KGE alpha=std_sim/std_obs,maximum train-period stored original KGE; tie=min restart,0.7050511172575935,0.696827221300926,0.4768080506968681,0.4764857986831848,repository_standard_KGE_from_daily
