basin_id,frac_snow,snow_stratum,base_best_minus_median_kge,base_kge_iqr,cn_best_minus_median_kge,cn_kge_iqr,within_pooled_all10,within_pooled_top5,within_pooled_top3,between_all_all10,between_all_top5,between_all_top3,excess_all10,excess_top5,excess_top3
12082500,0.39878651405721,S4,0.010559310666666044,0.023502941415502465,0.0045197424657829055,0.018399200382841263,0.4178101018927281,0.30288051227865309,0.2976565397978253,0.443540167072906,0.40665913761397249,0.39959297050698428,0.025730065180177897,0.1037786253353194,0.10193643070915898
12092000,0.51367072643135103,S5,0.029911531766079857,0.048558808594160396,0.0083661013906316528,0.0098189147258581633,0.52910398405036085,0.42050070744646112,0.33582501139825005,0.52560325893435667,0.50001752800654531,0.36112527578344239,-0.0035007251160041886,0.079516820560084189,0.025300264385192339
12114500,0.40651703888363999,S4,0.00047103050805585855,0.0023823938032979664,0.0062038576631299192,0.0047215641332749581,0.41580851327311164,0.3522164144704566,0.42212339025983681,0.45378448162492668,0.42115762730322631,0.42115762730322631,0.037975968351815048,0.068941212832769716,-0.00096576295661049416
12115000,0.33894435240274401,S4,0.0051786878585344809,0.012141445427027331,0.022838315956083544,0.030256149789080977,0.43298560905810179,0.36122515502719277,0.27836439175410266,0.47565034883633672,0.40060271379179274,0.33250091768691387,0.042664739778234928,0.039377558764599974,0.054136525932811208
12117000,0.12519943348901,S2,0.0059626730654460669,0.0053149231967896116,0.0032022533019075983,0.0047524705783900112,0.39816199791888768,0.33431220127995576,0.31086128241319927,0.43442613476966208,0.41624240400046997,0.36586526899393085,0.036264136850774398,0.081930202720514211,0.055003986580731579
12143600,0.31162204637311802,S4,0.0046853308503090885,0.023913028261945968,0.0054009919962807462,0.0085111500538114226,0.41889845599422548,0.28526774824697476,0.31867156661337293,0.4181165985484997,0.35852006096133859,0.37074218655229862,-0.00078185744572578653,0.073252312714363832,0.0520706199389257
12144000,0.220551545924003,S3,0.0089132100348098264,0.010669102284820875,0.01096492466822574,0.014868615715718403,0.44433704592184708,0.34052130306522715,0.24842669637920312,0.45542313599613471,0.39789755079873834,0.39789755079873834,0.011086090074287624,0.057376247733511188,0.14947085441953523
12145500,0.044854637880715899,S1,0.002192966036489441,0.0072368578204961009,0.0032667573846932862,0.019868947650748647,0.42917468281549975,0.32043646355276423,0.3156450865447088,0.42411060746692159,0.31985210481795051,0.27593456003432421,-0.0050640753485781675,-0.00058435873481371692,-0.039710526510384592
12147500,0.15904120143699199,S3,0.0089966348133962981,0.0049947184060536998,0.007152544996800736,0.0078177525152597349,0.40099202580828719,0.39726917089796965,0.41507459000886882,0.40735270256058681,0.3962688724960286,0.3788114621989182,0.006360676752299621,-0.0010002984019410466,-0.036263127809950613
12167000,0.131187744738816,S2,0.016052608145377345,0.012524557086436627,0.0084340837610684671,0.016201899161634947,0.4399840015408919,0.3672012098820247,0.36296916359407638,0.4283706782086768,0.38697846996940816,0.27099645782970783,-0.011613323332215097,0.019777260087383453,-0.091972705764368556
12175500,0.69036044322912604,S5,0.012294917230475211,0.042803593483175778,0.0078057224421850258,0.0089397180577525104,0.50086170262803797,0.41519257713947322,0.3282094119034133,0.56049472430965974,0.53771508645175514,0.53282338535003726,0.059633021681621767,0.12252250931228192,0.20461397344662396
12178100,0.52956688772687999,S5,0.0068368842044808087,0.0091198165765265515,0.0099567607074347864,0.0095396752962584319,0.40991428784777723,0.20787464207729922,0.19130183468392309,0.4845167437359017,0.41245743340149876,0.44163682883663313,0.074602455888124475,0.20458279132419954,0.25033499415271004
12186000,0.43565219188418502,S4,0.010328016050837663,0.013410205206436987,0.0087037162179337546,0.0026278231264824647,0.46710486920330185,0.40616568302969369,0.32551139669145046,0.57802272217622452,0.52088285006645196,0.53003929821672335,0.11091785297292267,0.11471716703675827,0.20452790152527289
12189500,0.457875714546575,S4,0.01058774742819546,0.013501570934269846,0.013684626815597234,0.012339438910023093,0.45283379519613087,0.29937744164679403,0.3171138167346364,0.49614288802937884,0.42643438710430709,0.34246891069737556,0.043309092833247964,0.12705694545751306,0.025355093962739161
12375900,0.60651552653920204,S5,0.003264029553197656,0.0059632557421706311,0.0053972731753985093,0.0066686948298194659,0.47528699186127366,0.31128200858205146,0.26929821790252728,0.55372556845256238,0.48763974315039688,0.47694684877943461,0.078438576591288722,0.17635773456834541,0.20764863087690733
12377150,0.71988665378066796,S5,0.0070023791807890534,0.010053333584169821,0.022581578710566319,0.014411931556423729,0.43685626544076644,0.33875748712600612,0.31548957265955746,0.62676969726662668,0.63459579725529558,0.63459579725529558,0.18991343182586023,0.29583831012928946,0.31910622459573812
12381400,0.59400515341973503,S5,0.08861491715423897,0.1190119057325392,0.03079047611537189,0.014344754207962773,0.55936169841823025,0.47963996809490139,0.46336078336685882,0.56221440184959071,0.52629733120123989,0.5473403497783873,0.0028527034313604593,0.046657363106338501,0.083979566411528483
12383500,0.612621722100952,S5,0.090247902586111817,0.051629067552818375,0.0042952890247800468,0.010794129305342737,0.50011041469839967,0.39463652466256294,0.43097949786344525,0.55538839503163506,0.56273127260953282,0.55434263135446993,0.055277980333235388,0.16809474794696988,0.12336313349102468
12390700,0.51948700971260897,S5,0.02281891192055191,0.025342571411916537,0.015084275314767526,0.0058282176269074393,0.40521311492430062,0.3567410884940217,0.39274623974884398,0.53452954992066037,0.52139025368700342,0.5126299055734117,0.12931643499635975,0.16464916519298173,0.11988366582456772
12411000,0.46448551255835502,S4,0.011987271254091714,0.036391753378396174,0.0099798676898179561,0.013452612715247891,0.41778306797976272,0.32040778202116482,0.33301730234304905,0.48133020134697579,0.40680326066354511,0.40651110866381457,0.063547133367213071,0.086395478642380286,0.07349380632076552
12447390,0.77731149750856599,S5,0.0071963532640941796,0.012862522246240904,0.0090703686045444654,0.01316085377089482,0.53270358994188249,0.4738055674608313,0.4442980313221111,0.69257111877702315,0.69742218713741932,0.72161037648132864,0.15986752883514066,0.22361661967658802,0.27731234515921754
12451000,0.71676708120225796,S5,0.0029858470494630307,0.010437302844507751,0.006361404725749531,0.0057945800507316347,0.38802162831346526,0.29050765910849363,0.20113985267661014,0.60617966639708443,0.59532503687624772,0.59526387044476647,0.21815803808361917,0.30481737776775408,0.39412401776815631
