curve,structure,regime,condition,delta_r,ecdf_y,n
active_melt_CN_IC,CN,IC_fused,Active melt,0.1192151494916116,0.4720930232558139,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.120610409089009,0.4744186046511628,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1249442525476471,0.47674418604651164,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1281421053859051,0.4790697674418605,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1285130009838945,0.4813953488372093,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1286151226649421,0.48372093023255813,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1293206185455074,0.48604651162790696,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1321458665251722,0.4883720930232558,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1324718343848236,0.4906976744186046,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1340171493831443,0.4930232558139535,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1362570765032514,0.49534883720930234,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1370619045528211,0.49767441860465117,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1396906239630288,0.5,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1401234602194406,0.5023255813953489,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.140211449325606,0.5046511627906977,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1402962896061866,0.5069767441860465,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1408682165706731,0.5093023255813953,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1416285776981095,0.5116279069767442,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1442476150495467,0.513953488372093,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1442901028474223,0.5162790697674419,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1489711372483016,0.5186046511627908,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1543850928307428,0.5209302325581395,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1557885373925111,0.5232558139534884,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.155815887912821,0.5255813953488372,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.159277584443428,0.5279069767441861,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1614395537103826,0.5302325581395348,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1650654710834824,0.5325581395348837,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1661572765485752,0.5348837209302325,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1664656453233152,0.5372093023255814,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1676634829654982,0.5395348837209303,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1682264632905922,0.541860465116279,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1693672849309578,0.5441860465116279,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1716378162354511,0.5465116279069767,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1730543164062495,0.5488372093023256,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1754906963134352,0.5511627906976744,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1757339695483362,0.5534883720930233,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1775219754630632,0.5558139534883721,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.178775122872814,0.5581395348837209,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1802104598975554,0.5604651162790698,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1805511619463942,0.5627906976744186,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1855200694879009,0.5651162790697675,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1945174797429302,0.5674418604651162,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.195123839877411,0.5697674418604651,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1953807141878197,0.5720930232558139,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1974022984178088,0.5744186046511628,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.1996861543546278,0.5767441860465117,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.199803514601874,0.5790697674418605,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2005415687772311,0.5813953488372093,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2009861768584396,0.5837209302325581,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2017102688118738,0.586046511627907,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2045937608399,0.5883720930232558,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2081576444311602,0.5906976744186047,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2156087304099142,0.5930232558139535,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2166570655032739,0.5953488372093023,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2211981194917218,0.5976744186046512,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2226642091817766,0.6,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2239190333274238,0.6023255813953489,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2244501002795201,0.6046511627906976,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2245557502289716,0.6069767441860465,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2313000410211143,0.6093023255813953,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2320399905467449,0.6116279069767442,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2465114793846731,0.6139534883720931,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2499869567495035,0.6162790697674418,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2506757182350521,0.6186046511627907,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2532386116970673,0.6209302325581395,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2603196979068676,0.6232558139534884,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2607304197428747,0.6255813953488372,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2609776525147571,0.627906976744186,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2628568974041126,0.6302325581395349,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2700155448013576,0.6325581395348837,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2701686028132806,0.6348837209302326,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2734494208213979,0.6372093023255814,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2748180385465306,0.6395348837209303,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2776192680511873,0.641860465116279,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2790290204140814,0.6441860465116279,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2855730837452763,0.6465116279069767,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2869924729205521,0.6488372093023256,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2887969218284272,0.6511627906976745,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2902410328981319,0.6534883720930232,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2913899687939209,0.6558139534883721,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2914464012240348,0.6581395348837209,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2940067555524711,0.6604651162790698,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2959954096082969,0.6627906976744186,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.2985311297442829,0.6651162790697674,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.307143835773058,0.6674418604651163,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3138952190596353,0.6697674418604651,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3150812590478248,0.672093023255814,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3174241520251867,0.6744186046511628,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3208190170041216,0.6767441860465117,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.32172703035363,0.6790697674418604,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3250275154322432,0.6813953488372093,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3304143233182481,0.6837209302325581,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3348670951467588,0.686046511627907,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3354154127004323,0.6883720930232559,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3445434014505715,0.6906976744186046,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3447395380525709,0.6930232558139535,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3452057502560511,0.6953488372093023,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3455145414717777,0.6976744186046512,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.346273955942993,0.7,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3482967009734045,0.7023255813953488,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3520939429842608,0.7046511627906977,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3528675206444703,0.7069767441860465,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3609684272184216,0.7093023255813954,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3618018084219915,0.7116279069767442,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3631727811538544,0.713953488372093,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3693750708966862,0.7162790697674418,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3695366027693262,0.7186046511627907,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3707960077733224,0.7209302325581395,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3709653054301874,0.7232558139534884,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3717869291056784,0.7255813953488373,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3734066307588136,0.727906976744186,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3823221005544051,0.7302325581395349,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3830107839704984,0.7325581395348837,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3851095335263466,0.7348837209302326,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3951486295272099,0.7372093023255814,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3971693717151883,0.7395348837209302,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.3983327956700094,0.7418604651162791,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.400447869662815,0.7441860465116279,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4006767632115772,0.7465116279069768,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4009847043601339,0.7488372093023256,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4018786147913822,0.7511627906976744,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.40347695252486,0.7534883720930232,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4065590198250596,0.7558139534883721,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4120628370733359,0.7581395348837209,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4154257668546764,0.7604651162790698,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4155889404152594,0.7627906976744186,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4252873287915407,0.7651162790697674,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4312330005468055,0.7674418604651163,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4338450107067925,0.7697674418604651,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4347360828716859,0.772093023255814,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4403180358944588,0.7744186046511627,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4467434724153839,0.7767441860465116,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4479410415626255,0.7790697674418605,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4482788873212396,0.7813953488372093,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4520467647773261,0.7837209302325582,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4557427996762931,0.786046511627907,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4569982516433657,0.7883720930232558,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4626044969035238,0.7906976744186046,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.463737205739624,0.7930232558139535,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4658355674178154,0.7953488372093023,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4667227486516652,0.7976744186046512,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4680770951605201,0.8,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4688339424711523,0.8023255813953488,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4775753563068957,0.8046511627906977,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4823457530945408,0.8069767441860465,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4830045067020321,0.8093023255813954,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.4985796446022028,0.8116279069767441,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.499573781140184,0.813953488372093,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5029708652630305,0.8162790697674419,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5069421806285848,0.8186046511627907,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5077428636333935,0.8209302325581396,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5082276741374636,0.8232558139534883,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5107249984270957,0.8255813953488372,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5133455751105398,0.827906976744186,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.522281012021255,0.8302325581395349,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.525675151167202,0.8325581395348837,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5262445408949846,0.8348837209302326,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5282213599094172,0.8372093023255814,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5302738601556038,0.8395348837209302,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.531089027520022,0.8418604651162791,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5331125165463508,0.8441860465116279,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5350040985024209,0.8465116279069768,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.538627805946386,0.8488372093023255,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5396493806653524,0.8511627906976744,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5415479952127492,0.8534883720930233,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5447359916555645,0.8558139534883721,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5447420295336218,0.858139534883721,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.545225249909995,0.8604651162790697,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5473135867021441,0.8627906976744186,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5487700115485457,0.8651162790697674,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5529105026557399,0.8674418604651163,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5533892172486715,0.8697674418604651,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5566729468937585,0.872093023255814,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5567118014573289,0.8744186046511628,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5574991573418087,0.8767441860465116,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5585351484914846,0.8790697674418605,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5588747260251765,0.8813953488372093,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5615355121227518,0.8837209302325582,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.569534381563837,0.8860465116279069,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5708922636183497,0.8883720930232558,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5728395869433859,0.8906976744186047,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5728670179845796,0.8930232558139535,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5729822087201052,0.8953488372093024,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5740926761475785,0.8976744186046511,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5751310067127755,0.9,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5751620966393217,0.9023255813953488,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5790355133381864,0.9046511627906977,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5791462130746962,0.9069767441860465,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5839593437396126,0.9093023255813953,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.5993638253638255,0.9116279069767442,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6006183212014485,0.913953488372093,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6042539236411293,0.9162790697674419,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6072871591016122,0.9186046511627907,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6086208157683535,0.9209302325581395,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6163418690960861,0.9232558139534883,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6178320859367301,0.9255813953488372,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6190028488305119,0.9279069767441861,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6201180019152019,0.9302325581395349,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6242166321453283,0.9325581395348838,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6261599971982422,0.9348837209302325,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6324019908550627,0.9372093023255814,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6382513280288369,0.9395348837209302,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6396091043599583,0.9418604651162791,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.639952362932236,0.9441860465116279,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6425363760341396,0.9465116279069767,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6456280822290398,0.9488372093023256,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.64743146296807,0.9511627906976744,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6543447197502491,0.9534883720930233,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.656842870079934,0.9558139534883721,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6720358097183268,0.958139534883721,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6772836288827582,0.9604651162790697,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6800528582174528,0.9627906976744186,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.6825573086420648,0.9651162790697675,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.7052122267397305,0.9674418604651163,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.7227957465385758,0.9697674418604652,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.727285377666392,0.9720930232558139,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.7773023518490149,0.9744186046511628,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.7976412450763068,0.9767441860465116,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.8010520054106867,0.9790697674418605,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.811633336967741,0.9813953488372092,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.8394161408024277,0.9837209302325581,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.8604389387951679,0.986046511627907,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.875938479014362,0.9883720930232558,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.91364602438472,0.9906976744186047,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.9182981597184748,0.9930232558139535,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.9229016042957456,0.9953488372093023,430
active_melt_CN_IC,CN,IC_fused,Active melt,0.9404330356162712,0.9976744186046511,430
active_melt_CN_IC,CN,IC_fused,Active melt,1.020407656886064,1.0,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.3398833475139239,0.002325581395348837,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.3175152400932231,0.004651162790697674,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.3159572678748163,0.0069767441860465115,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.2667015771460193,0.009302325581395349,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.2666083051838281,0.011627906976744186,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.2638760407809732,0.013953488372093023,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.2606185230833973,0.01627906976744186,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.2549237716703166,0.018604651162790697,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.2476292764340068,0.020930232558139535,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.2417226960591196,0.023255813953488372,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.2146271913349606,0.02558139534883721,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.2000996425625945,0.027906976744186046,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1947755349638331,0.030232558139534883,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1895127585076782,0.03255813953488372,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1884415280052534,0.03488372093023256,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1854155332406547,0.037209302325581395,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1825503833922477,0.03953488372093023,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1627887454032216,0.04186046511627907,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1417779468017084,0.044186046511627906,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1314988854839489,0.046511627906976744,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1291021736052284,0.04883720930232558,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.128414296711014,0.05116279069767442,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1152326523820525,0.053488372093023255,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1082290571494442,0.05581395348837209,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1066201056622418,0.05813953488372093,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1052570493512113,0.06046511627906977,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1043778088722204,0.06279069767441861,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1031101598651639,0.06511627906976744,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1027756218313542,0.06744186046511629,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1017628616387746,0.06976744186046512,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.1013066027912694,0.07209302325581396,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0959347552278524,0.07441860465116279,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0954656059073996,0.07674418604651163,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0941803199183078,0.07906976744186046,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.089262335145836,0.08139534883720931,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0863482801784055,0.08372093023255814,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0839118541635119,0.08604651162790698,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0830959082672499,0.08837209302325581,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0815333707859391,0.09069767441860466,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0772825326803568,0.09302325581395349,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0743069627561822,0.09534883720930233,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0740983129482292,0.09767441860465116,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0739611483939476,0.1,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0683582249950377,0.10232558139534884,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0683340181291977,0.10465116279069768,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0671223635109984,0.10697674418604651,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0663585995452874,0.10930232558139535,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0658229356142849,0.11162790697674418,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0631076429023017,0.11395348837209303,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0629299745974133,0.11627906976744186,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0589401742947695,0.1186046511627907,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0584286062942759,0.12093023255813953,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0582008434049249,0.12325581395348838,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0580042663349945,0.12558139534883722,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0553267482229469,0.12790697674418605,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0552734784187992,0.13023255813953488,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0514308502580891,0.1325581395348837,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0510884337673152,0.13488372093023257,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0501666020368488,0.1372093023255814,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0479651986090955,0.13953488372093023,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0443045819313629,0.14186046511627906,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0432319227110628,0.14418604651162792,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0401978198377587,0.14651162790697675,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.035537105411147,0.14883720930232558,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0353168000229439,0.1511627906976744,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0339676309903866,0.15348837209302327,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0329816692928102,0.1558139534883721,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.030986191190549,0.15813953488372093,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0295189051411537,0.16046511627906976,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0285087595008016,0.16279069767441862,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0275731775395786,0.16511627906976745,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0272665026486219,0.16744186046511628,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0267225203972458,0.1697674418604651,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0263211769567376,0.17209302325581396,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0253874241769602,0.1744186046511628,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0253064548778427,0.17674418604651163,430
active_melt_CN_dPL,CN,dPL_seed42,Active melt,-0.0246208496399914,0.17906976744186046,430
