basin_id,regime,paradigm,structure,model,period,seed_or_restart,selected_run,frac_snow,snow_stratum,KGE,signed_CT_error,absolute_CT_error,valid_year_count,valid_days,valid_metric,NSE,PBIAS,RMSE,provenance_source
02369800,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0008723526438152,S1,0.6491490825983153,-13.0,13.0,15,5479.0,True,0.6823988108397547,12.212116439508726,1.7188652226627292,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02369800,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0008723526438152,S1,0.662879181260821,-14.0,14.0,15,5479.0,True,0.6951120238315595,13.074024256439149,1.6841117794846967,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02369800,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0008723526438152,S1,0.6492424419712897,-13.0,13.0,15,5479.0,True,0.6835097318356036,12.416761918118826,1.71585642379317,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02369800,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0008723526438152,S1,0.8069112403524427,0.0,0.0,15,5479.0,True,0.8283791652192407,11.48030027317527,1.2635306167930018,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02369800,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0008723526438152,S1,0.8356348199725026,0.0,0.0,15,5479.0,True,0.8444276011318755,10.441207248257731,1.2030039103198327,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02369800,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0008723526438152,S1,0.843590607942371,0.0,0.0,15,5479.0,True,0.8195433030177453,9.94391890926273,1.2956487093369526,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02371500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0040171402581935,S1,0.8524685627977077,-7.0,7.0,15,5479.0,True,0.7839059153781861,10.131605013655907,0.8509089543927294,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02371500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0040171402581935,S1,0.8654200961493872,-2.0,2.0,15,5479.0,True,0.8019045536137464,7.921216951231684,0.8147022221139918,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02371500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0040171402581935,S1,0.852434261038281,-7.0,7.0,15,5479.0,True,0.7838547275942214,10.134917944920415,0.8510097289344002,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02371500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0040171402581935,S1,0.9014902266008145,-4.0,4.0,15,5479.0,True,0.8219038618900548,3.988007818095465,0.7724829555011915,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02371500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0040171402581935,S1,0.8912510737170106,-4.0,4.0,15,5479.0,True,0.8173491117154928,6.074775135117895,0.7822985925795477,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02371500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0040171402581935,S1,0.8956904709405595,-4.0,4.0,15,5479.0,True,0.8253813928541441,6.155631408733795,0.7649039690313117,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02372250,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0034759991435446,S1,0.8489101846656497,-12.0,12.0,15,5479.0,True,0.709130618577678,4.75309796152784,1.182921934806678,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02372250,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0034759991435446,S1,0.847393752921174,-11.0,11.0,15,5479.0,True,0.7053046650098238,4.6722516438773125,1.1906763070650852,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02372250,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0034759991435446,S1,0.8489093375302414,-12.0,12.0,15,5479.0,True,0.7091433334948455,4.7553428705331315,1.182896079698248,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02372250,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0034759991435446,S1,0.8358781574203541,-4.0,4.0,15,5479.0,True,0.7504887500742173,0.5323597964531831,1.0956003118197377,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02372250,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0034759991435446,S1,0.8356024460275675,-4.0,4.0,15,5479.0,True,0.749907368533353,0.36828084762833474,1.096875988139097,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02372250,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0034759991435446,S1,0.8383146225248728,-4.0,4.0,15,5479.0,True,0.753564661203435,3.3950380766404447,1.0888262290089283,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02374500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0030425564536237,S1,0.7832258632984767,1.0,1.0,15,5479.0,True,0.5885158646719473,4.925262574224711,1.2245074173376786,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02374500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0030425564536237,S1,0.7692587043681165,1.0,1.0,15,5479.0,True,0.5652371449848306,5.479478674813621,1.2586677024781618,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02374500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0030425564536237,S1,0.7837442633528311,0.0,0.0,15,5479.0,True,0.5822008321599939,3.3814606175685054,1.2338678764955788,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02374500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0030425564536237,S1,0.8362266589160422,2.0,2.0,15,5479.0,True,0.7393861596641051,9.894734924975417,0.9745039644772505,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02374500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0030425564536237,S1,0.7682353007710628,2.0,2.0,15,5479.0,True,0.7027704701974749,17.84292911598678,1.0407126883888014,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02374500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0030425564536237,S1,0.7900540702332162,3.0,3.0,15,5479.0,True,0.7244620141990665,16.210717514238596,1.002018204914737,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02381600,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0166377865167783,S1,0.6213165462585681,-2.0,2.0,15,5479.0,True,0.28455050861598785,4.182257993274696,4.752602344130949,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02381600,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0166377865167783,S1,0.614819653848146,0.0,0.0,15,5479.0,True,0.2786444884914626,3.915750366998641,4.772178342239515,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02381600,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0166377865167783,S1,0.6209834992987479,-2.0,2.0,15,5479.0,True,0.28227184504976643,4.181115427565752,4.760164703703144,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02381600,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0166377865167783,S1,0.537862932202682,-4.0,4.0,15,5479.0,True,0.43960788682547913,-21.355755764483103,4.20618137017215,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02381600,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0166377865167783,S1,0.5556661105849903,0.0,0.0,15,5479.0,True,0.4280168938433858,-13.138718444298675,4.249458469382715,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02381600,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0166377865167783,S1,0.5155343051738355,-7.0,7.0,15,5479.0,True,0.4248490101612008,-20.091477218099083,4.2612098674299626,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02384540,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0316827871052048,S1,0.49128510069546893,-12.0,12.0,15,5479.0,True,0.40714142269864384,39.658755695503324,2.5684343218631707,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02384540,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0316827871052048,S1,0.5014131965538482,-10.0,10.0,15,5479.0,True,0.418501635106293,39.8109193438449,2.543707438212263,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02384540,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0316827871052048,S1,0.495135272686151,-11.0,11.0,15,5479.0,True,0.424290616222633,39.69357135977785,2.5310141033263505,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02384540,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0316827871052048,S1,0.4857152938182271,-4.0,4.0,15,5479.0,True,0.43707894296028005,42.22661867980505,2.502745321760688,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02384540,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0316827871052048,S1,0.4884522249518586,-4.0,4.0,15,5479.0,True,0.4571758234563468,43.863715409953905,2.457663966875638,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02384540,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0316827871052048,S1,0.4975245995000249,-8.0,8.0,15,5479.0,True,0.46852620361630615,43.31324460166728,2.4318335150537935,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02395120,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0124894104226604,S1,0.7577242037507452,-5.0,5.0,15,5479.0,True,0.694938716665656,-1.8020270165093706,1.4122338842525897,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02395120,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0124894104226604,S1,0.7498806495973689,-3.0,3.0,15,5479.0,True,0.7091167261271416,-4.174630775657141,1.3790260043911218,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02395120,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0124894104226604,S1,0.7621056309556917,-6.0,6.0,15,5479.0,True,0.7083563725982707,-2.894763306014297,1.380827178719856,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02395120,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0124894104226604,S1,0.7695894221155511,-5.0,5.0,15,5479.0,True,0.6951477319612392,-1.369272961687293,1.4117499994117237,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02395120,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0124894104226604,S1,0.7823178799682128,-6.0,6.0,15,5479.0,True,0.6819619708981929,1.7210078497605321,1.4419579896763086,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02395120,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0124894104226604,S1,0.7849417465697109,-6.0,6.0,15,5479.0,True,0.6884537927246832,4.278315535767836,1.4271654233820332,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02415000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0124691410953683,S1,0.8151796002292692,-1.0,1.0,15,5479.0,True,0.8405514037051758,15.467272382236299,1.1019173384207959,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02415000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0124691410953683,S1,0.8124019491228869,-2.0,2.0,15,5479.0,True,0.8219450666723859,15.623270447185682,1.1644361295191246,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02415000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0124691410953683,S1,0.8107015297397748,-2.0,2.0,15,5479.0,True,0.8288601981513539,16.520159025283142,1.141600575148401,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02415000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0124691410953683,S1,0.8404864425451484,-1.0,1.0,15,5479.0,True,0.8301968152334279,12.853616890116449,1.1371338356033425,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02415000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0124691410953683,S1,0.84137923611069,-1.0,1.0,15,5479.0,True,0.8092198866660762,12.14270361032595,1.2053279231286487,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02415000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0124691410953683,S1,0.8384872106044173,0.0,0.0,15,5479.0,True,0.8317917032018529,13.96351107206654,1.131780933106226,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02427250,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0031810787432098,S1,0.7905201321259143,-3.0,3.0,15,5479.0,True,0.8174929502315327,2.2874864709966474,1.4166092933432346,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02427250,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0031810787432098,S1,0.7866396460380957,-1.0,1.0,15,5479.0,True,0.8181027884483945,1.813127254339983,1.4142405482274698,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02427250,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0031810787432098,S1,0.7894718785104539,-1.0,1.0,15,5479.0,True,0.821636235944843,2.2740197527085124,1.400437006866902,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02427250,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0031810787432098,S1,0.8038829177579374,-2.0,2.0,15,5479.0,True,0.8246565567469888,-1.107138612361251,1.3885292394346143,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02427250,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0031810787432098,S1,0.8045013748865598,-1.0,1.0,15,5479.0,True,0.816316515883242,0.09715232812544743,1.4211676674608644,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02427250,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0031810787432098,S1,0.8235003545550685,-4.0,4.0,15,5479.0,True,0.8322033661479105,-1.5436996258447617,1.3583193462562235,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02430085,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0126767241295668,S1,0.7374442176502307,-4.0,4.0,15,5479.0,True,0.4741813527846763,-6.001730217000394,1.961854431199869,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02430085,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0126767241295668,S1,0.7343741983308539,0.0,0.0,15,5479.0,True,0.4547772930700844,-4.143470606565106,1.997725233739575,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02430085,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0126767241295668,S1,0.7348219203456001,-5.0,5.0,15,5479.0,True,0.44891417356825525,0.12984396087413655,2.008437902871932,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02430085,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0126767241295668,S1,0.7064270740167111,5.0,5.0,15,5479.0,True,0.4783441720204301,15.465708020197495,1.9540731613647646,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02430085,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0126767241295668,S1,0.7063861587748037,7.0,7.0,15,5479.0,True,0.48159243390792683,15.75603122680635,1.9479798208217145,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02430085,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0126767241295668,S1,0.7178804918859115,3.0,3.0,15,5479.0,True,0.47429297690655214,13.038966105115389,1.9616461826880616,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02450250,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0142864105715527,S1,0.8730436151325698,-14.0,14.0,15,5479.0,True,0.7663137103249509,5.214556672040852,2.0360912451793753,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02450250,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0142864105715527,S1,0.8428125787084004,-13.0,13.0,15,5479.0,True,0.7252577371101216,7.171574872906084,2.2077167640132984,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02450250,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0142864105715527,S1,0.8366954180520432,-13.0,13.0,15,5479.0,True,0.7200258507290049,7.663709424434491,2.228638284679357,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02450250,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0142864105715527,S1,0.8574519106370444,-13.0,13.0,15,5479.0,True,0.7662912355472782,4.9802316051736915,2.0361891533577166,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02450250,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0142864105715527,S1,0.8476525444736085,-6.0,6.0,15,5479.0,True,0.7457493162860662,7.497716084299684,2.123790553132259,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02450250,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0142864105715527,S1,0.8647429103410105,-11.0,11.0,15,5479.0,True,0.7679785913762786,6.576394401179917,2.0288252882716877,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.011217518412828,S1,0.8370816276523095,-1.0,1.0,15,5479.0,True,0.8044199555601153,12.618031067001075,1.5401031883273975,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.011217518412828,S1,0.8162710453609197,0.0,0.0,15,5479.0,True,0.7838562082558147,14.181904583954733,1.6190450480082528,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.011217518412828,S1,0.8411237024325593,-1.0,1.0,15,5479.0,True,0.8079424085206879,12.277950703429912,1.5261713229683356,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.011217518412828,S1,0.859870792981035,-1.0,1.0,15,5479.0,True,0.8126593966069968,10.375608170122263,1.5073132160815357,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.011217518412828,S1,0.8613442671689289,-1.0,1.0,15,5479.0,True,0.8112388334605669,10.176975359142231,1.5130172379431073,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.011217518412828,S1,0.8635367145489841,-1.0,1.0,15,5479.0,True,0.8017492519504106,9.474537166843751,1.5505828173055505,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464360,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0095365763059721,S1,0.8186452419880307,3.0,3.0,15,5479.0,True,0.7089293801715935,9.638611903733237,1.3623245400828303,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464360,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0095365763059721,S1,0.8429431009798645,7.0,7.0,15,5479.0,True,0.7206494980815847,6.556097959502735,1.3346153712085496,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464360,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0095365763059721,S1,0.8464523863148834,7.0,7.0,15,5479.0,True,0.7283582286474688,6.648804459636116,1.3160720664658936,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464360,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0095365763059721,S1,0.835628531351901,6.0,6.0,15,5479.0,True,0.7436376064522532,10.393605310052441,1.278523024005428,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464360,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0095365763059721,S1,0.8253497036662938,5.0,5.0,15,5479.0,True,0.7283233919949899,10.859783153802494,1.316156453478898,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02464360,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0095365763059721,S1,0.8401229075035945,6.0,6.0,15,5479.0,True,0.7473974034953604,9.19132809727655,1.2691130200446485,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02465493,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0073106547528566,S1,0.7192684780871005,4.0,4.0,15,5479.0,True,0.6445839502957436,-6.30577451414253,0.9865113139057528,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02465493,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0073106547528566,S1,0.6786182580530833,2.0,2.0,15,5479.0,True,0.6232698245121675,-9.339996999431236,1.0156609534002887,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02465493,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0073106547528566,S1,0.6896822971456722,-1.0,1.0,15,5479.0,True,0.6304561797578089,-7.761891258944152,1.005927137754558,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02465493,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0073106547528566,S1,0.632181861945119,1.0,1.0,15,5479.0,True,0.6363046144801274,11.396677410274602,0.9979354443118934,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
02465493,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0073106547528566,S1,0.6624051645742204,2.0,2.0,15,5479.0,True,0.627939872834424,14.197799174551015,1.009346119451587,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
