basin_id,regime,paradigm,period,frac_snow,snow_stratum,delta_KGE_Base_CN,delta_absCT_Base_CN,delta_absCT_TGD_CN,delta_KGE_TGD_CN,KGE_Base,KGE_CN,KGE_TGD,signed_e_Base,signed_e_TGD,signed_e_CN,abs_e_Base,abs_e_TGD,abs_e_CN,valid_year_count_Base,valid_year_count_TGD,valid_year_count_CN
06224000,dPL-MLP,dPL-MLP,test,0.693901350936104,S5,0.6113499489286374,30.0,7.0,0.2285779394820886,-0.04625197747687304,0.5650979714517643,0.3365200319696757,-47.0,-24.0,-17.0,47.0,24.0,17.0,15,15,15
06278300,dPL-MLP,dPL-MLP,test,0.732862235334757,S5,0.6958656958416766,37.0,8.0,0.2446459792771768,0.07273672718292545,0.768602423024602,0.5239564437474252,-39.0,-10.0,2.0,39.0,10.0,2.0,15,15,15
06280300,dPL-MLP,dPL-MLP,test,0.666773488915146,S5,0.7649310983047637,38.0,12.0,0.13057347284373144,0.07527901405996784,0.8402101123647315,0.7096366395210001,-50.0,-24.0,-12.0,50.0,24.0,12.0,15,15,15
06289000,dPL-MLP,dPL-MLP,test,0.583642806430044,S5,0.30690963419525896,15.0,2.0,0.03330018003000412,0.4973886658607828,0.8042983000560417,0.7709981200260376,-17.0,4.0,-2.0,17.0,4.0,2.0,15,15,15
06291500,dPL-MLP,dPL-MLP,test,0.404772816694431,S4,0.17924288344277595,10.5,2.0,0.028961434672689745,0.5329072444521366,0.7121501278949125,0.6831886932222228,-18.5,-10.0,-8.0,18.5,10.0,8.0,14,14,14
06311000,dPL-MLP,dPL-MLP,test,0.57382796016244,S5,0.3161445612857604,-1.0,-10.0,-0.05642355935212584,0.4558574170684976,0.772001978354258,0.8284255377063838,-9.0,0.0,10.0,9.0,0.0,10.0,15,15,15
06332515,dPL-MLP,dPL-MLP,test,0.173914615394175,S3,0.16145361247044232,-15.0,1.0,0.1421103550895274,-0.06677164357290377,0.09468196889753855,-0.04742838619198886,45.0,61.0,60.0,45.0,61.0,60.0,15,15,15
06339100,dPL-MLP,dPL-MLP,test,0.160349274004295,S3,0.1282517895270735,-3.0,1.0,0.12725070276479078,-0.03129193800686081,0.09695985152021269,-0.030290851244578088,56.0,60.0,59.0,56.0,60.0,59.0,15,15,15
06344600,dPL-MLP,dPL-MLP,test,0.162624033289867,S3,0.07779785191191646,0.0,3.0,0.08970369541362633,-0.07393385896161253,0.0038639929503039294,-0.0858397024633224,52.0,55.0,52.0,52.0,55.0,52.0,15,15,15
06350000,dPL-MLP,dPL-MLP,test,0.164913327830338,S3,0.08570105277720508,-31.0,7.0,0.01721328249133003,-0.1919978523800676,-0.10629679960286254,-0.12351008209419256,26.0,64.0,57.0,26.0,64.0,57.0,15,15,15
06352000,dPL-MLP,dPL-MLP,test,0.168403955596369,S3,0.06686969677344679,-31.0,11.0,0.050041582376305405,-0.24183451763568353,-0.17496482086223675,-0.22500640323854215,19.0,61.0,50.0,19.0,61.0,50.0,15,15,15
06404000,dPL-MLP,dPL-MLP,test,0.191294358675479,S3,-0.02897391354936385,-7.0,0.0,0.03313825534796311,0.6946549699923987,0.6656810564430349,0.6325428010950718,6.0,13.0,13.0,6.0,13.0,13.0,15,15,15
06406000,dPL-MLP,dPL-MLP,test,0.167832878351021,S3,-0.04068009804653294,-4.0,5.0,0.0154710285177726,0.5343389663845537,0.49365886833802075,0.47818783982024815,11.0,20.0,15.0,11.0,20.0,15.0,15,15,15
06409000,dPL-MLP,dPL-MLP,test,0.343337176611808,S4,-0.20065062441560677,3.0,-3.0,0.21701937851249853,0.6656658893371405,0.4650152649215338,0.24799588640903525,10.0,4.0,7.0,10.0,4.0,7.0,15,15,15
06431500,dPL-MLP,dPL-MLP,test,0.36993144167527,S4,-0.2601001874853337,-2.0,-3.0,-0.021966468063748246,0.7197067611897678,0.45960657370443414,0.4815730417681824,-1.0,0.0,3.0,1.0,0.0,3.0,15,15,15
06440200,dPL-MLP,dPL-MLP,test,0.140805850137048,S2,-0.010039010514934388,-7.0,-2.0,0.07164818294484832,0.3737277322310808,0.3636887217161464,0.2920405387712981,0.0,5.0,7.0,0.0,5.0,7.0,15,15,15
06447500,dPL-MLP,dPL-MLP,test,0.155649176414783,S3,0.022257657211392723,-4.0,-3.0,-0.043039771127668325,0.22837685505660343,0.25063451226799616,0.2936742833956645,36.0,37.0,40.0,36.0,37.0,40.0,15,15,15
06470800,dPL-MLP,dPL-MLP,test,0.14718946482151,S2,0.14187617460441482,-9.0,4.0,0.0355497051042617,-0.025596381893319142,0.11627979271109568,0.08073008760683398,-3.0,16.0,12.0,3.0,16.0,12.0,15,15,15
06477500,dPL-MLP,dPL-MLP,test,0.132381124658994,S2,0.15573278347353758,-11.0,-1.0,0.20392872784023508,0.3970272740373454,0.552760057510883,0.3488313296706479,1.0,11.0,12.0,1.0,11.0,12.0,15,15,15
06479215,dPL-MLP,dPL-MLP,test,0.164751422321796,S3,0.3523618227285207,-10.0,-2.0,0.34199917229828436,0.2200101491505374,0.5723719718790581,0.23037279958077372,15.0,23.0,25.0,15.0,23.0,25.0,15,15,15
06601000,dPL-MLP,dPL-MLP,test,0.105879368005318,S2,0.04197346585181594,-6.0,-3.0,0.0016094067863481332,0.16716376780376674,0.20913723365558268,0.20752782686923454,4.0,7.0,10.0,4.0,7.0,10.0,15,15,15
06614800,dPL-MLP,dPL-MLP,test,0.760476738091987,S5,0.9023028612210702,64.0,21.0,0.25882747415120977,-0.08073312059812676,0.8215697406229434,0.5627422664717336,-65.0,-22.0,-1.0,65.0,22.0,1.0,15,15,15
06622700,dPL-MLP,dPL-MLP,test,0.717691988588396,S5,0.7467647335470368,43.0,6.0,0.16239173567459786,0.07635055932279222,0.823115292869829,0.6607235571952311,-47.0,-10.0,4.0,47.0,10.0,4.0,15,15,15
06623800,dPL-MLP,dPL-MLP,test,0.753935609059572,S5,0.8838285681212458,59.0,14.0,0.2720005484846977,0.007093982055894954,0.8909225501771407,0.618922001692443,-60.0,-15.0,1.0,60.0,15.0,1.0,15,15,15
06632400,dPL-MLP,dPL-MLP,test,0.744511869620645,S5,0.7342910920380773,39.0,3.0,0.13778664141816532,0.09065001344763157,0.8249411054857089,0.6871544640675435,-46.0,-10.0,7.0,46.0,10.0,7.0,15,15,15
06746095,dPL-MLP,dPL-MLP,test,0.728744289492069,S5,0.6220325213588227,53.0,16.0,0.1993537232703697,-0.24105075976664248,0.3809817615921802,0.18162803832181051,-60.0,-23.0,-7.0,60.0,23.0,7.0,15,15,15
06803510,dPL-MLP,dPL-MLP,test,0.0940475934983777,S2,0.1017141967273576,0.0,0.0,-0.051104602043187675,0.4928019313157196,0.5945161280430772,0.6456207300862649,1.0,1.0,1.0,1.0,1.0,1.0,15,15,15
06803530,dPL-MLP,dPL-MLP,test,0.0991958577666237,S2,0.018892101106092962,0.0,0.0,0.030000401265019017,0.7330044642929732,0.7518965653990661,0.7218961641340471,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
06814000,dPL-MLP,dPL-MLP,test,0.0902842088456011,S2,-0.00828082479568415,-2.0,-1.0,0.012971582141460436,0.8219212966431378,0.8136404718474537,0.8006688897059933,1.0,2.0,3.0,1.0,2.0,3.0,15,15,15
06847900,dPL-MLP,dPL-MLP,test,0.102382584534704,S2,-0.14046529807757158,-9.0,41.0,0.06585076841559867,0.05611153261974522,-0.08435376545782636,-0.15020453387342503,3.0,53.0,12.0,3.0,53.0,12.0,15,15,15
06853800,dPL-MLP,dPL-MLP,test,0.104135741933305,S2,0.018922582320276327,2.0,-5.0,0.08072281212020549,0.516983305888695,0.5359058882089713,0.45518307608876585,-8.0,-1.0,-6.0,8.0,1.0,6.0,15,15,15
06876700,dPL-MLP,dPL-MLP,test,0.0796113854216262,S2,0.003647153364970235,0.0,0.0,0.13888083219752256,0.6245586711718529,0.6282058245368232,0.4893249923393006,-1.0,1.0,-1.0,1.0,1.0,1.0,15,15,15
06878000,dPL-MLP,dPL-MLP,test,0.0727867121382812,S2,-0.1172609819442767,-1.0,0.0,-0.008567883101933571,0.6081428201572816,0.4908818382130049,0.4994497213149385,0.0,1.0,1.0,0.0,1.0,1.0,15,15,15
06879650,dPL-MLP,dPL-MLP,test,0.0672497335190048,S2,-0.013209404741837072,0.0,0.0,-0.012724619974774587,0.3890327992075867,0.37582339446574964,0.3885480144405242,6.0,6.0,6.0,6.0,6.0,6.0,15,15,15
06885500,dPL-MLP,dPL-MLP,test,0.0842987262187572,S2,0.08894300894752338,-9.0,-6.0,0.09279081004511414,0.5408786029696655,0.6298216119171889,0.5370308018720747,8.0,11.0,17.0,8.0,11.0,17.0,15,15,15
06888500,dPL-MLP,dPL-MLP,test,0.0703719655848806,S2,0.012045445387522058,-5.0,-1.0,-0.02833297014009928,0.6294327350243476,0.6414781804118697,0.6698111505519689,1.0,5.0,6.0,1.0,5.0,6.0,15,15,15
06889200,dPL-MLP,dPL-MLP,test,0.0716152496141078,S2,-0.052799095860438294,-2.0,-2.0,-0.04574721846653129,0.49982688690343535,0.44702779104299706,0.49277500950952835,1.0,1.0,3.0,1.0,1.0,3.0,15,15,15
06889500,dPL-MLP,dPL-MLP,test,0.069599735811632,S2,-0.04560255278845338,0.0,0.0,-0.024647647536223394,0.6864617606563075,0.6408592078678541,0.6655068554040775,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
06892000,dPL-MLP,dPL-MLP,test,0.0715178249456991,S2,-0.011331634771034271,0.0,0.0,-0.010761363462824525,0.7420719826010193,0.730740347829985,0.7415017112928095,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
06903400,dPL-MLP,dPL-MLP,test,0.0979262678501136,S2,0.01143786110515177,0.0,0.0,-0.010102670852254692,0.7890682712699006,0.8005061323750524,0.8106088032273071,7.0,7.0,7.0,7.0,7.0,7.0,15,15,15
06906800,dPL-MLP,dPL-MLP,test,0.0604504736826071,S2,-0.00826949673077837,0.0,0.0,0.019040208231685618,0.701442649247177,0.6931731525163987,0.674132944284713,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
06910800,dPL-MLP,dPL-MLP,test,0.0613066358092003,S2,-0.003886485579656207,0.0,0.0,-0.0027974664282497397,0.836920486054112,0.8330340004744557,0.8358314669027055,5.0,5.0,5.0,5.0,5.0,5.0,15,15,15
06911900,dPL-MLP,dPL-MLP,test,0.0618531603753962,S2,-0.008645343671330408,0.0,0.0,-0.005980269339934896,0.8637902241732229,0.8551448805018925,0.8611251498418274,3.0,3.0,3.0,3.0,3.0,3.0,15,15,15
06917000,dPL-MLP,dPL-MLP,test,0.05107020470328,S2,-0.004532546363326784,0.0,0.0,-0.009971617418487067,0.833861416469644,0.8293288701063172,0.8393004875248042,1.0,1.0,1.0,1.0,1.0,1.0,15,15,15
06918460,dPL-MLP,dPL-MLP,test,0.0498588468679264,S1,-0.08934611014147587,-6.0,-3.0,-0.07204516464581734,0.6207428268706938,0.531396716729218,0.6034418813750353,3.0,6.0,9.0,3.0,6.0,9.0,15,15,15
06919500,dPL-MLP,dPL-MLP,test,0.0494466083766876,S1,-0.02887182677909428,0.0,0.0,0.007921940336893418,0.811247149065765,0.7823753222866707,0.7744533819497773,1.0,1.0,1.0,1.0,1.0,1.0,15,15,15
06921070,dPL-MLP,dPL-MLP,test,0.0601238372834516,S2,-0.07328856242967285,-2.0,-1.0,-0.051091763007563795,0.6664598013704524,0.5931712389407795,0.6442630019483433,0.0,1.0,2.0,0.0,1.0,2.0,15,15,15
06921200,dPL-MLP,dPL-MLP,test,0.0572554270612204,S2,-0.10364843266036505,-1.0,-1.0,-0.09637593186137217,0.5642385380169738,0.4605901053566087,0.5569660372179809,1.0,1.0,2.0,1.0,1.0,2.0,15,15,15
07057500,dPL-MLP,dPL-MLP,test,0.0564394367095807,S2,-0.007626770338594047,-1.0,-1.0,-0.007376762608444554,0.836057178388287,0.8284304080496929,0.8358071706581375,5.0,5.0,6.0,5.0,5.0,6.0,15,15,15
07060710,dPL-MLP,dPL-MLP,test,0.0509984831292569,S2,0.0487046923587553,-2.0,-6.0,0.030861465408851707,0.5984249513945781,0.6471296437533334,0.6162681783444817,-4.0,0.0,-6.0,4.0,0.0,6.0,15,15,15
07066000,dPL-MLP,dPL-MLP,test,0.0562313137196695,S2,-0.00878061694566945,1.0,2.0,0.007254858792288932,0.8384726231431292,0.8296920061974598,0.8224371474051708,-1.0,-2.0,0.0,1.0,2.0,0.0,15,15,15
07083000,dPL-MLP,dPL-MLP,test,0.710599947836907,S5,0.8569412364763105,55.0,14.0,0.11954560352430632,0.0005781385248558868,0.8575193750011664,0.73797377147686,-60.0,-19.0,-5.0,60.0,19.0,5.0,15,15,15
07142300,dPL-MLP,dPL-MLP,test,0.0867916780002227,S2,0.03478405693331221,-20.0,3.0,-0.04032731883541074,-0.4237401532914873,-0.3889560963581751,-0.34862877752276433,3.0,26.0,23.0,3.0,26.0,23.0,15,15,15
07145700,dPL-MLP,dPL-MLP,test,0.0617611519704068,S2,-0.06405729847425601,0.0,0.0,-0.002248874911653709,0.7967929374526092,0.7327356389783531,0.7349845138900069,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
07167500,dPL-MLP,dPL-MLP,test,0.0520689190916616,S2,0.0129892790425995,0.0,0.0,0.005551820522462836,0.7245192547314039,0.7375085337740034,0.7319567132515405,5.0,5.0,5.0,5.0,5.0,5.0,15,15,15
07180500,dPL-MLP,dPL-MLP,test,0.0557846206828486,S2,-2.5815901252723705e-05,0.0,0.0,0.002261091360318046,0.8305816929297327,0.83055587702848,0.828294785668162,15.0,15.0,15.0,15.0,15.0,15.0,15,15,15
07184000,dPL-MLP,dPL-MLP,test,0.0453576175844397,S1,0.0010564129933030575,0.0,0.0,0.004038573615391949,0.7638318206579853,0.7648882336512883,0.7608496600358964,1.0,1.0,1.0,1.0,1.0,1.0,15,15,15
07195800,dPL-MLP,dPL-MLP,test,0.0482364215180522,S1,-0.007537894516975174,-1.0,-1.0,-0.019928820887441745,0.7097481730273628,0.7022102785103876,0.7221390993978294,0.0,0.0,-1.0,0.0,0.0,1.0,15,15,15
07196900,dPL-MLP,dPL-MLP,test,0.0460986315040519,S1,0.014721350096601693,0.0,0.0,0.006069323230213364,0.7059079738414418,0.7206293239380435,0.7145600007078301,1.0,1.0,1.0,1.0,1.0,1.0,15,15,15
07197000,dPL-MLP,dPL-MLP,test,0.0408010944755726,S1,-0.028301708889084565,0.0,0.0,-0.003611260709524222,0.8447958469071531,0.8164941380180686,0.8201053987275928,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
07208500,dPL-MLP,dPL-MLP,test,0.333134983679482,S4,0.18689558749189805,6.0,3.0,0.11800820728410921,0.2439946639224274,0.43089025141432546,0.31288204413021625,-18.0,15.0,12.0,18.0,15.0,12.0,15,15,15
07261000,dPL-MLP,dPL-MLP,test,0.0378060990134872,S1,-0.018246631807016134,0.0,0.0,-0.009275553339123777,0.8041510125119045,0.7859043807048883,0.7951799340440121,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
07263295,dPL-MLP,dPL-MLP,test,0.0310455107281904,S1,-0.020311873285895232,2.0,2.0,-0.008492760095560326,0.8475406733414306,0.8272288000555353,0.8357215601510957,-3.0,-3.0,-1.0,3.0,3.0,1.0,15,15,15
07291000,dPL-MLP,dPL-MLP,test,0.003569389743915,S1,-0.02242878384075986,0.0,0.0,-0.020302938473164778,0.7046780478710083,0.6822492640302484,0.7025522025034132,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
07299670,dPL-MLP,dPL-MLP,test,0.02913235345217,S1,0.014656179182372275,-22.0,-22.0,0.024673512049513846,0.16291045648838753,0.1775666356707598,0.15289312362124596,-1.0,-1.0,-23.0,1.0,1.0,23.0,15,15,15
07301410,dPL-MLP,dPL-MLP,test,0.0754167591358171,S2,-0.0567294756214366,1.0,11.0,0.07676602023992862,0.5987193617190167,0.5419898860975801,0.4652238658576515,10.0,20.0,9.0,10.0,20.0,9.0,15,15,15
07315200,dPL-MLP,dPL-MLP,test,0.0162560388991893,S1,-0.025167435434432006,1.0,1.0,0.001967263041509626,0.3184788029227056,0.2933113674882736,0.29134410444676395,-4.0,-4.0,-3.0,4.0,4.0,3.0,15,15,15
07315700,dPL-MLP,dPL-MLP,test,0.0208161228801737,S1,-0.06891140859979916,1.0,-3.0,-0.014483923447118574,0.2988543093845545,0.22994290078475532,0.2444268242318739,-10.0,-6.0,-9.0,10.0,6.0,9.0,15,15,15
07335700,dPL-MLP,dPL-MLP,test,0.0430162960741129,S1,-0.005129635224505491,0.0,0.0,-0.0007975098812081916,0.6228703618826945,0.617740726658189,0.6185382365393972,3.0,3.0,3.0,3.0,3.0,3.0,15,15,15
07340300,dPL-MLP,dPL-MLP,test,0.0385678054509223,S1,0.010265574324509696,-3.0,-2.0,0.005297705534515695,0.7981512381104522,0.8084168124349619,0.8031191069004462,0.0,1.0,3.0,0.0,1.0,3.0,15,15,15
07346045,dPL-MLP,dPL-MLP,test,0.0168897938562348,S1,0.005066190061674081,0.0,0.0,0.007807165650520309,0.7890706062975396,0.7941367963592136,0.7863296307086933,1.0,1.0,1.0,1.0,1.0,1.0,15,15,15
07359610,dPL-MLP,dPL-MLP,test,0.0301790248613661,S1,-0.001426720757529143,11.0,-3.0,-0.006251021018524039,0.8643996158520928,0.8629728950945637,0.8692239161130877,-15.0,-1.0,-4.0,15.0,1.0,4.0,15,15,15
07362100,dPL-MLP,dPL-MLP,test,0.0183234657917035,S1,-0.004207384294627525,0.0,0.0,0.0013818796643317866,0.7689049135659561,0.7646975292713286,0.7633156496069968,-1.0,-1.0,-1.0,1.0,1.0,1.0,15,15,15
07362587,dPL-MLP,dPL-MLP,test,0.0366380668861851,S1,-0.03126348791154232,0.0,0.0,-0.017193841055883174,0.816908381915089,0.7856448940035466,0.8028387350594298,-3.0,-3.0,-3.0,3.0,3.0,3.0,15,15,15
07375000,dPL-MLP,dPL-MLP,test,0.0005081655254214,S1,-0.0018218968707008898,0.0,0.0,0.003123523917204274,0.7498126056664507,0.7479907087957498,0.7448671848785455,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
08013000,dPL-MLP,dPL-MLP,test,0.0032863361803717,S1,0.014983580515847583,0.0,2.0,0.015752924853203565,0.5746049831971265,0.5895885637129741,0.5738356388597705,-7.0,-9.0,-7.0,7.0,9.0,7.0,15,15,15
08014500,dPL-MLP,dPL-MLP,test,0.0022457658116513,S1,-0.020700155908499385,0.0,0.0,-0.012567087315306313,0.6669720319384145,0.6462718760299151,0.6588389633452214,-2.0,-2.0,-2.0,2.0,2.0,2.0,15,15,15
08023080,dPL-MLP,dPL-MLP,test,0.0072046599774758,S1,-0.02006159412983033,0.0,0.0,-0.0007816207493039906,0.8453852193429043,0.825323625213074,0.826105245962378,-3.0,-3.0,-3.0,3.0,3.0,3.0,15,15,15
08050800,dPL-MLP,dPL-MLP,test,0.0196728968786143,S1,-0.25063958833996325,-3.0,4.0,-0.19054299499983984,-0.006875527843272833,-0.2575151161832361,-0.06697212118339624,-1.0,-8.0,-4.0,1.0,8.0,4.0,15,15,15
08066200,dPL-MLP,dPL-MLP,test,0.0023206818433828,S1,0.028001886052027136,0.0,0.0,0.004604111321227511,0.7919393067831192,0.8199411928351463,0.8153370815139188,-5.0,-5.0,-5.0,5.0,5.0,5.0,15,15,15
08066300,dPL-MLP,dPL-MLP,test,0.0017530511421341,S1,-0.037958472379764685,-1.0,-1.0,-0.03953208283821086,0.4595293827577046,0.4215709103779399,0.4611029932161508,-14.0,-14.0,-15.0,14.0,14.0,15.0,15,15,15
08070000,dPL-MLP,dPL-MLP,test,0.0023807368074233,S1,-0.008937504028280419,1.0,0.0,-0.027926418394089714,0.7005246479126563,0.6915871438843759,0.7195135622784656,1.0,0.0,0.0,1.0,0.0,0.0,15,15,15
08070200,dPL-MLP,dPL-MLP,test,0.0024550978464837,S1,-0.01734807526942983,-1.0,0.0,-0.029244565522674737,0.7705751752213575,0.7532270999519277,0.7824716654746025,0.0,-1.0,-1.0,0.0,1.0,1.0,15,15,15
08082700,dPL-MLP,dPL-MLP,test,0.0128021384845558,S1,0.021963773551628485,-1.0,-10.0,0.009490664834271412,0.4461794078649375,0.46814318141656597,0.45865251658229456,-38.0,-29.0,-39.0,38.0,29.0,39.0,15,15,15
08086212,dPL-MLP,dPL-MLP,test,0.0131862313964449,S1,0.013941872492359675,1.0,-1.0,-0.017371949159408095,0.45285546420499967,0.46679733669735934,0.48416928585676744,-3.0,-1.0,-2.0,3.0,1.0,2.0,15,15,15
08086290,dPL-MLP,dPL-MLP,test,0.0128799846435909,S1,-0.04070174367065138,0.0,0.0,-0.0740796298467572,0.5881063827407242,0.5474046390700729,0.6214842689168301,-1.0,-1.0,-1.0,1.0,1.0,1.0,15,15,15
08101000,dPL-MLP,dPL-MLP,test,0.0091795525039557,S1,-0.004099232788874918,0.0,-2.0,0.0304780153771691,0.8517100499815617,0.8476108171926868,0.8171328018155177,-4.0,-2.0,-4.0,4.0,2.0,4.0,15,15,15
08103900,dPL-MLP,dPL-MLP,test,0.0092842421517583,S1,0.006362419927395724,-1.0,0.0,-0.019089160221209434,0.6182079962984184,0.6245704162258141,0.6436595764470235,0.0,1.0,1.0,0.0,1.0,1.0,15,15,15
08104900,dPL-MLP,dPL-MLP,test,0.0093596117977168,S1,-0.006152989165161715,-2.0,-1.0,-0.05713885164015453,0.5366752587956907,0.530522269630529,0.5876611212706835,-18.0,-19.0,-20.0,18.0,19.0,20.0,15,15,15
08109700,dPL-MLP,dPL-MLP,test,0.0051361625387599,S1,-0.01296777560788942,0.0,0.0,-0.012866634261692433,0.7481962908893169,0.7352285152814275,0.74809514954312,0.0,0.0,0.0,0.0,0.0,0.0,15,15,15
08150800,dPL-MLP,dPL-MLP,test,0.0082340595135767,S1,0.019828374340115085,-3.0,-1.0,0.03197629399134272,0.15830308147139438,0.17813145581150946,0.14615516182016675,0.0,2.0,3.0,0.0,2.0,3.0,15,15,15
08158700,dPL-MLP,dPL-MLP,test,0.0064753537654614,S1,-0.03733640102532254,0.0,0.0,-0.014634694227238954,0.2762548376921752,0.23891843666685264,0.2535531308940916,-0.5,-0.5,-0.5,0.5,0.5,0.5,14,14,14
08158810,dPL-MLP,dPL-MLP,test,0.0058462589398929,S1,-0.01204153159677146,-1.0,-1.0,-0.0026395776253753667,0.5684261752965296,0.5563846436997582,0.5590242213251335,-1.0,-1.0,-2.0,1.0,1.0,2.0,15,15,15
08164300,dPL-MLP,dPL-MLP,test,0.0021354784821483,S1,-0.0001364695477648059,0.0,3.0,-0.02587960000865519,0.7938870175685366,0.7937505480207718,0.819630148029427,-1.0,-4.0,-1.0,1.0,4.0,1.0,15,15,15
08164600,dPL-MLP,dPL-MLP,test,0.0008978831137086,S1,-0.010326559394006729,0.0,-1.0,0.01382819841054217,0.7947036339914793,0.7843770745974725,0.7705488761869304,-1.0,0.0,-1.0,1.0,0.0,1.0,15,15,15
08165300,dPL-MLP,dPL-MLP,test,0.0056160383836324,S1,0.09382920395511662,-1.0,3.0,0.04925623596294704,0.21136478391752456,0.3051939878726412,0.25593775190969414,18.0,22.0,19.0,18.0,22.0,19.0,15,15,15
08171300,dPL-MLP,dPL-MLP,test,0.0043200262623378,S1,-0.06040093833635041,0.0,0.0,-0.03823263140683486,0.6797525014465675,0.6193515631102171,0.657584194517052,-1.0,-1.0,-1.0,1.0,1.0,1.0,15,15,15
08175000,dPL-MLP,dPL-MLP,test,0.0022293177664445,S1,0.028486256118843367,-2.0,0.0,0.00802091359885948,0.6372026272472533,0.6656888833660967,0.6576679697672372,0.0,2.0,2.0,0.0,2.0,2.0,15,15,15
08176900,dPL-MLP,dPL-MLP,test,0.0018005933498891,S1,0.010809374999451782,0.0,0.0,-0.017895904106216776,0.5032923085328633,0.5141016835323151,0.5319975876385319,-1.0,-1.0,-1.0,1.0,1.0,1.0,15,15,15
08178880,dPL-MLP,dPL-MLP,test,0.0030449353276083,S1,-0.0004887209674966364,4.0,-3.0,0.010177646661555184,0.4139446201899034,0.4134558992224068,0.4032782525608516,-8.0,-1.0,-4.0,8.0,1.0,4.0,15,15,15
08189500,dPL-MLP,dPL-MLP,test,0.0016287321026845,S1,0.00689064607018286,0.0,0.0,0.009116653987100931,0.562529674804193,0.5694203208743759,0.560303666887275,1.0,1.0,1.0,1.0,1.0,1.0,15,15,15
08190000,dPL-MLP,dPL-MLP,test,0.0037075564040486,S1,-0.007926608126285983,-1.0,0.0,-0.00857804347090474,0.4562664577970381,0.44833984967075213,0.4569178931416569,0.0,1.0,1.0,0.0,1.0,1.0,15,15,15
08190500,dPL-MLP,dPL-MLP,test,0.0044907633248583,S1,-0.0015526436645378894,-1.0,-2.0,0.00578283224518783,-0.013144412003536221,-0.01469705566807411,-0.02047988791326194,3.0,2.0,4.0,3.0,2.0,4.0,15,15,15
08194200,dPL-MLP,dPL-MLP,test,0.0005535601264272,S1,0.01550746924496993,0.0,0.0,-0.019891371658954382,-0.10022847961714332,-0.08472101037217339,-0.064829638713219,-65.0,-65.0,-65.0,65.0,65.0,65.0,15,15,15
08195000,dPL-MLP,dPL-MLP,test,0.0043576302166992,S1,-0.0025525466534046526,-1.0,-5.0,0.02460688855187143,0.47215144754064775,0.4695989008872431,0.44499201233537167,-4.0,0.0,-5.0,4.0,0.0,5.0,15,15,15
08196000,dPL-MLP,dPL-MLP,test,0.0023896281867178,S1,0.015218008829286256,-1.0,-1.0,-0.00473526433345417,0.3064711808954621,0.32168918972474836,0.32642445405820253,1.0,1.0,2.0,1.0,1.0,2.0,15,15,15
08198500,dPL-MLP,dPL-MLP,test,0.0030982528891208,S1,0.09255064527771073,0.0,1.0,0.04837801888056259,0.35740506936749217,0.4499557146452029,0.4015776957646403,0.0,1.0,0.0,0.0,1.0,0.0,15,15,15
08200000,dPL-MLP,dPL-MLP,test,0.0026284470487446,S1,-0.00697598548807421,1.0,2.0,0.0047455030446240665,0.44704746711478915,0.44007148162671494,0.4353259785820909,-5.0,-6.0,-4.0,5.0,6.0,4.0,15,15,15
08202700,dPL-MLP,dPL-MLP,test,0.002762016493395,S1,0.0012157015344842481,-7.0,-9.5,0.010290081920707905,-0.11797704459169789,-0.11676134305721364,-0.12705142497792155,-21.5,-19.0,-28.5,21.5,19.0,28.5,10,10,10
08267500,dPL-MLP,dPL-MLP,test,0.471388008193727,S4,0.6295247491591207,35.0,3.0,0.11982276140247627,0.02049579434436999,0.6500205435034907,0.5301977821010144,-36.0,-4.0,1.0,36.0,4.0,1.0,15,15,15
08269000,dPL-MLP,dPL-MLP,test,0.401645682298287,S4,0.5065553244162168,23.0,4.0,0.16902912977080387,0.17808495586203765,0.6846402802782544,0.5156111505074505,-25.0,6.0,2.0,25.0,6.0,2.0,15,15,15
08271000,dPL-MLP,dPL-MLP,test,0.48400245009705,S4,0.6897482500000149,29.0,4.0,0.22812544923822453,-0.025549176101669957,0.664199073898345,0.43607362466012045,-32.0,-7.0,3.0,32.0,7.0,3.0,15,15,15
08324000,dPL-MLP,dPL-MLP,test,0.365429081915842,S4,0.16375702713493756,20.0,-3.0,-0.021562481664057387,0.5036669179022186,0.6674239450371562,0.6889864267012136,-26.0,3.0,-6.0,26.0,3.0,6.0,15,15,15
08377900,dPL-MLP,dPL-MLP,test,0.466213354634129,S4,0.49940288424699053,39.0,9.0,0.025412545435222977,0.14896495289246336,0.6483678371394539,0.6229552917042309,-40.0,-10.0,1.0,40.0,10.0,1.0,15,15,15
08378500,dPL-MLP,dPL-MLP,test,0.449989328985624,S4,0.3793268806731386,39.0,7.0,-0.03920853188889428,0.18584182735372012,0.5651687080268587,0.604377239915753,-40.0,-8.0,-1.0,40.0,8.0,1.0,15,15,15
